"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)"
9.220986958E1;8.301739693E-1;3.073811531E-3;1.420308113E0
9.222790944E1;1.668208957E0;1.180724025E0;-1.368157387E0
9.224595247E1;-4.530275166E-1;-7.591948509E-1;-5.375954628E0
9.226399269E1;-1.575019836E0;-1.599562645E0;-2.155038834E0
9.228203389E1;-5.013471246E-1;-9.493529797E-1;3.716060638E0
9.230007466E1;1.180141330E0;2.276531696E0;1.258897781E0
9.231811592E1;1.421530128E0;2.899058819E0;-6.337408543E0
9.233615663E1;3.441820741E-1;-7.810128689E0;-3.518772125E0
9.235419832E1;-3.447682381E0;4.772708893E0;3.477083206E0
9.237223543E1;2.017339230E0;3.626658440E0;-2.152045727E0
9.239028297E1;2.691006899E0;1.478965878E0;-3.878160954E0
9.240831758E1;-1.607520342E0;-3.649925232E0;-7.927674770E0
9.242636208E1;8.448144794E-1;6.215661764E-1;-5.100907326E0
9.244439381E1;-1.374139309E0;-3.234426022E0;2.360948563E0
9.246244276E1;-4.379135370E-1;-1.068812251E0;5.559996605E0
9.248048744E1;1.333771467E0;-8.722228408E-1;3.412611961E0
9.249852608E1;2.119977236E0;3.501020432E0;-7.539014816E-1
9.251656660E1;-1.619412899E0;1.007270050E1;-4.455798149E0
9.253460805E1;-1.419644833E0;-1.056298065E1;1.759074211E0
9.255264925E1;-1.755532265E0;-2.167158127E0;3.256568909E-1
9.257069038E1;7.509950399E-1;1.154102564E0;-5.250129700E0
9.258871889E1;1.587087750E0;-3.316863060E0;7.609484673E0
9.260677150E1;1.450193882E0;3.476222992E0;6.048774719E-1
9.262480263E1;-9.770194292E-1;2.821154594E0;-8.173074722E0
9.264285451E1;-1.432239771E0;-3.024772406E0;5.022861481E0
9.266089491E1;7.422962785E-1;-6.809973717E-2;5.395374298E-1
9.267892482E1;7.331951857E-1;8.068687916E-1;2.231381416E0
9.269697694E1;1.094518423E0;1.749702573E0;1.048108101E0
9.271501857E1;-1.433581114E-2;-7.737529278E-2;-3.412376881E0
9.273305867E1;-1.742635369E0;-2.689060211E0;2.031811714E0
9.275110103E1;2.919650972E-1;-2.176858187E0;6.944417953E-1
9.276914040E1;1.526883125E0;-1.729382038E0;4.022410393E0
9.278718239E1;1.647194982E0;-2.636096478E-1;1.047251701E0
9.280522310E1;-1.829209924E-1;-5.814746022E-1;-2.105737686E0
9.282326412E1;-1.712935328E0;-2.937128067E0;-1.778129101E0
9.284130586E1;-1.283405304E0;-8.254774213E-1;-4.938774109E-1
9.285934621E1;4.648184180E-1;-5.785937905E-1;3.481187820E-1
9.287738686E1;3.562594652E-1;-1.622010350E0;1.169780731E0
9.289542836E1;3.666412830E-1;9.788725376E-1;6.573381424E-1
9.291346968E1;1.470603943E-1;4.185657501E-1;-5.366754532E-1
9.293151076E1;-1.674113274E0;4.924150705E-1;6.210289001E-1
9.294955141E1;-1.253021955E-1;1.220204949E0;-5.289516449E-1
9.296758052E1;1.280841351E0;6.848329306E-1;-3.093595505E-1
9.298563167E1;-5.888731480E-1;-3.273944855E-1;1.099020004E0
9.300367665E1;-2.705683112E-1;-2.300590515E0;4.401231766E0
9.302171529E1;-1.145709515E0;7.017434835E-1;1.835458755E0
9.303975673E1;-6.319514513E-1;1.867522717E0;-2.104202747E0
9.305778963E1;-1.308587074E0;2.038111687E0;-4.725693226E0
9.307583852E1;-1.816404104E0;-2.547922611E0;9.181852341E-1
9.309387862E1;4.273182750E-1;-1.138509512E-1;5.704977989E0
9.311192152E1;1.722948313E0;-3.144276142E-2;1.255178452E-1
9.312996162E1;1.937755942E-1;2.265455723E-1;-8.495330811E-1
9.314800294E1;-2.061719894E0;-7.041567564E-1;-8.200826645E-1
9.316604335E1;-9.308598042E-1;8.477699757E-1;4.838056564E-1
9.318408473E1;2.188501954E-1;3.570939302E-1;-7.860317230E-1
9.320212544E1;2.161388397E-1;6.793767214E-1;6.291770935E-2
9.322016597E1;-1.944926679E-1;-2.314178228E0;6.836042404E-1
9.323820863E1;4.225897193E-1;1.001985908E0;2.356499672E0
9.325624873E1;7.315963507E-1;-4.901249409E-1;-1.568335533E0
9.327428859E1;-2.435746491E-1;-2.525702000E0;9.308366776E-1
9.329233211E1;-1.268264055E-1;1.936280727E-2;-4.253978729E-1
9.331037160E1;1.752594233E0;-1.275382280E0;1.632418633E0
9.332840138E1;8.358305693E-1;-9.940810204E-1;-1.324904442E0
9.334645863E1;-4.582920671E-1;-1.867942333E0;-5.994348526E-1
9.336449483E1;-1.103318453E0;-7.791677117E-1;3.855725288E0
9.338253535E1;1.002736092E0;1.221776843E0;-4.471349716E-1
9.340056758E1;-1.035493612E-1;8.448615074E-1;-1.956815720E-1
9.341861738E1;-5.776458979E-1;-5.888964534E-1;-1.962782383E0
9.343664766E1;-4.591898322E-1;-1.386609077E-1;3.818101883E-1
9.345469740E1;1.120728135E0;-2.470312119E-1;1.888929367E0
9.347274263E1;2.178579807E0;-7.177913189E-2;5.725402832E-1
9.349078151E1;7.786154151E-1;-1.015981913E0;-8.735618591E-1
9.350882289E1;1.106969357E0;-3.675377369E-2;-9.215545654E-2
9.352686354E1;-2.030904591E-1;9.361121655E-1;3.438472748E-1
9.354490468E1;-3.011349440E-1;-7.629377842E-1;8.145971298E-1
9.356294582E1;1.242310405E-1;1.382070303E0;4.797821045E-1
9.358098677E1;9.460686445E-1;1.410109043E0;-1.554022789E0
9.359902358E1;7.885175943E-2;6.896202564E-1;-1.475189209E0
9.361707228E1;-6.585792303E-1;-1.936545849E0;-1.030626297E0
9.363510976E1;2.060900033E-1;-1.397722840E0;1.582818985E0
9.365315108E1;1.635947466E0;1.933183670E-1;-6.512098312E-1
9.367117989E1;1.291165233E0;-1.618787050E0;-2.532596588E-1
9.368923286E1;5.011258125E-1;-2.534087181E0;3.352392197E0
9.370727370E1;1.505832911E0;2.770639896E0;1.752112389E0
9.372531484E1;7.090880871E-1;1.365858316E-1;-1.209148407E0
9.374335231E1;-1.121654153E0;-2.109334946E0;1.171817780E-1
9.376139998E1;-4.849902987E-1;6.157040596E-1;-1.976449490E0
9.377943752E1;-4.006559849E-1;-1.510850430E0;-1.423940659E0
9.379747896E1;-9.192446470E-1;-1.477480292E0;6.613759995E-1
9.381551918E1;5.045836568E-1;-1.882012963E0;-4.600677490E-1
9.383355855E1;-3.709868491E-1;-6.357073784E-3;3.541994095E-1
9.385160426E1;7.931066751E-1;1.323771954E0;-1.524591446E-1
9.386964302E1;-5.603681803E-1;-7.909103632E-1;-2.697658539E-1
9.388768349E1;-8.728442192E-1;-7.597551942E-1;-3.196462631E0
9.390572481E1;-3.553285301E-1;1.537167430E0;8.035478592E-1
9.392376589E1;1.048885226E0;9.696825743E-1;1.131616592E0
9.394180702E1;7.409328222E-2;-9.008089900E-1;-6.160211563E-1
9.395983345E1;-1.093574524E0;-1.602417946E0;1.987487793E0
9.397788856E1;1.369348168E-1;-9.952497482E-1;-9.041891098E-1
9.399592970E1;-5.389797091E-1;4.384661913E-1;-4.454641342E-1
9.401397090E1;-5.875350237E-1;-6.192647219E-1;1.077432632E-1
9.403201161E1;6.955541372E-1;-6.621020436E-1;3.365659714E-1
9.405005031E1;-4.292891920E-1;6.131004095E-1;-3.481864929E-2
9.406809370E1;-1.650375426E-1;4.629492760E-1;-9.675731659E-1
9.408613496E1;-1.567000628E0;-9.242738485E-1;-7.842483521E-1
9.410417427E1;-4.861418009E-1;1.162990689E0;4.241304398E-1
9.412221767E1;1.174962521E-2;-9.733666182E-1;1.410530090E0
9.414025752E1;3.738114834E-1;5.763053894E-2;8.845090866E-1
9.415829567E1;3.940403461E-3;-6.805236340E-1;-5.524950027E-1
9.417633943E1;-2.799027860E-1;-3.302655220E-1;1.611576080E-1
9.419438039E1;1.987847686E-1;-8.949452043E-1;-2.379010677E0
9.421242183E1;-1.593831182E-1;-1.548943877E0;1.859639168E0
9.423046309E1;8.503560424E-1;-1.691858768E0;3.261585236E-1
9.424850337E1;5.269474387E-1;-2.668777704E-1;1.572360992E0
9.426654463E1;8.887827396E-1;1.069209099E0;-1.663280487E0
9.428458559E1;-8.922620416E-1;1.117393494E0;-2.871286869E0
9.430262697E1;-1.391311646E0;6.713175774E-2;6.184644699E-1
9.432065028E1;6.789145470E-1;4.563856125E-1;-2.845401764E-1
9.433870625E1;-7.477709651E-1;-8.846905231E-1;1.003090858E0
9.435674940E1;-5.258691907E-1;6.616224051E-1;1.084015846E0
9.437479073E1;2.142390609E-1;1.227540731E0;-3.872480392E-1
9.439283131E1;6.688296199E-1;1.097613811E0;-1.329494476E0
9.441087270E1;-5.555853248E-1;-1.201058626E0;-1.250564575E0
9.442891750E1;2.651496530E-1;-4.920468330E-1;2.314715385E0
9.444695180E1;2.444371223E0;8.608409166E-1;-1.209269524E0
9.446499800E1;1.197242141E-1;3.366581202E-1;-1.695060730E0
9.448303658E1;-9.723354578E-1;-9.950954318E-1;1.999206543E-1
9.450107710E1;4.226024151E-1;2.095894337E0;8.057022095E-2
9.451911885E1;2.604108453E-1;1.675343037E0;-1.926230431E0
9.453715889E1;2.804008722E-1;-1.528848648E0;-7.742691040E-2
9.455520039E1;-6.310289502E-1;-1.479665041E0;1.682605743E-1
9.457323866E1;6.161672473E-1;9.670799971E-1;1.924857140E0
9.459128267E1;-7.737209797E-1;-1.500622511E0;3.582090378E0
9.460932320E1;9.166150689E-1;4.287105799E-1;-2.228578568E0
9.462736421E1;-4.573436677E-1;-5.318382382E-1;-1.969598770E0
9.464540572E1;4.029911160E-1;9.132683277E-1;-9.015941620E-2
9.466344673E1;2.597593665E-1;-2.091761827E0;-1.183659554E0
9.468148701E1;-9.218871593E-1;-1.691354871E0;1.356979370E0
9.469952821E1;5.899354815E-1;-6.071923971E-1;4.267892838E-1
9.471756935E1;-2.267543077E-1;-2.468179464E-1;-3.374481201E-1
9.473561031E1;-1.856054544E0;-1.675457001E0;-2.990697861E0
9.475365120E1;-1.707225323E0;-1.853440881E0;2.960958481E-1
9.477169240E1;-6.477594376E-2;-4.998294115E-1;1.493278503E0
9.478973341E1;1.857674360E0;-3.212773800E-2;1.222032547E0
9.480776412E1;-6.586253643E-1;-1.669121981E-1;-1.134244919E0
9.482581184E1;-8.590728045E-1;-8.872582912E-1;-2.969703674E-1
9.484385829E1;-8.133268356E-1;2.039524794E0;8.140478134E-1
9.486189797E1;3.543816209E-1;2.391282320E0;2.904224396E-2
9.487993849E1;-9.705221653E-1;7.393281460E-1;3.087577820E-1
9.489797890E1;-9.999922514E-1;-2.515507936E-1;-5.315399170E-1
9.491601997E1;-7.300165892E-1;-3.897284865E-1;1.353679657E0
9.493405977E1;-1.159306526E0;8.498599529E-1;1.300267220E0
9.495210322E1;-3.537153006E-1;5.300562382E-1;-1.849981308E0
9.497013979E1;-1.248985052E0;-6.229588389E-1;6.810865402E-1
9.498818703E1;-1.071218848E-1;1.176722050E-1;9.695816040E-1
9.500622505E1;4.320876598E-1;-1.041066647E-1;-1.644054413E0
9.502426631E1;-1.816352844E0;-2.042834520E0;2.411418915E0
9.504229488E1;-1.161900163E-1;1.185095906E0;2.287600517E0
9.506034779E1;2.961531281E-1;1.603750110E0;-1.653118134E0
9.507838570E1;-1.686150908E0;1.680297852E-1;-2.396574497E0
9.509643019E1;-1.020611525E0;-1.997762561E0;3.058357239E-1
9.511447054E1;6.655812263E-3;6.949561834E-1;2.348053932E0
9.513251186E1;6.817713976E-1;1.251357555E0;8.251476288E-1
9.515055275E1;3.432140946E-1;-1.052810907E0;-1.962448120E0
9.516859395E1;-1.812307835E-1;-1.131915569E0;-2.976149559E0
9.518661958E1;-3.155744970E-1;-5.721573830E-1;1.160335541E0
9.520467238E1;6.391065717E-1;-2.775829554E0;5.165827751E0
9.522271767E1;1.408853769E0;1.044353604E0;4.113283157E-1
9.524074288E1;-3.245711327E-3;2.517719269E0;-2.943770885E0
9.525879335E1;-2.359509945E0;3.304500580E-1;-9.459819794E-1
9.527683962E1;-1.491201401E0;1.991878748E0;-4.641151428E-2
9.529488075E1;-9.381889105E-1;-2.373101950E0;6.914318085E0
9.531292183E1;8.149334192E-1;2.174428463E0;1.810524940E0
9.533096205E1;2.724837065E0;4.477844238E0;-7.202588081E0
9.534900087E1;-6.181922555E-1;-1.890807629E0;-4.594768524E0
9.536704713E1;-1.472319841E0;-1.680617809E0;3.369846344E-1
9.538508565E1;-5.194709897E-1;-3.822014809E0;2.948208809E0
9.540312611E1;7.369110584E-1;1.694470048E0;2.391635895E0
9.542116744E1;2.212911844E0;1.209308267E0;6.810131073E-1
9.543920845E1;2.388829708E0;-1.415443540E0;2.013921738E-1
9.545724947E1;6.129417419E-1;1.621354818E0;1.989173889E-2
9.547528999E1;-1.894340038E0;-3.328286648E0;-2.024583817E-1
9.549333119E1;8.574533463E-2;4.834996462E-1;1.497192383E-1
9.551137233E1;-6.228488684E-2;8.625557423E-1;4.517793655E-1
9.552941353E1;1.210876226E0;-5.903884768E-1;7.384700775E-1
9.554745406E1;6.462976933E-1;5.966476202E-1;-3.084315777E0
9.556549306E1;5.960956812E-1;9.587326050E-1;-1.841444492E0
9.558353529E1;-3.601468801E-1;-1.538527131E0;5.099706650E-1
9.560157814E1;1.847119927E-1;7.635673285E-1;2.906656265E-1
9.561961757E1;1.003500700E0;-1.516214132E0;-2.847757339E-1
9.563765889E1;-1.593133926E0;-2.820276022E0;6.869659424E-1
9.565569984E1;-5.426021218E-1;-2.199542999E0;1.608707428E0
9.567374123E1;5.677139759E-2;1.543659806E0;-5.542850494E-2
9.569178163E1;1.195276499E0;3.721963406E0;-6.673972130E0
9.570981099E1;-2.103997946E0;-2.140902996E0;-8.738517761E-3
9.572786275E1;2.166596949E-1;-3.200935125E0;5.242808342E0
9.574590626E1;2.561527252E0;1.901287913E0;-3.371620178E-2
9.576394460E1;-1.862352788E-1;2.711713552E0;-2.288866043E0
9.578198805E1;-1.890858173E0;1.268027782E0;-4.147268295E0
9.580001613E1;-9.107537270E-1;-3.484197855E-1;7.998371124E-1
9.581806874E1;-1.492695808E-1;1.028362155E0;1.798979759E0
9.583610878E1;-5.535820127E-2;-7.561440468E-1;2.307476044E0
9.585415132E1;3.312264681E-1;-2.183805227E0;1.071978569E0
9.587219063E1;-4.342877865E-2;5.495495796E0;-3.091090202E0
9.589023390E1;-2.503234625E0;-6.041854620E-1;-2.388795376E0
9.590827382E1;-3.142000675E0;-3.301791668E0;-1.010494232E-1
9.592631441E1;6.628627777E-1;-3.420946598E-1;-1.703198433E0
9.594435518E1;1.040726185E0;-3.817825317E-1;3.232311249E0
9.596239320E1;-6.521999836E-3;1.141368032E0;-1.118766785E0
9.598044063E1;-9.274798632E-1;-2.509739399E0;1.036260605E0
9.599847853E1;-1.030020237E0;-5.944738388E-1;7.567691803E-2
9.601651912E1;-4.125253260E-1;-3.233085871E-1;2.187080383E-1
9.603456032E1;-5.325615406E-3;-8.360880017E-1;1.624139786E0
9.605260097E1;3.368114829E-1;-1.440805793E0;2.889537811E-1
9.607064229E1;1.340149641E-1;1.362313986E0;-2.330293655E-1
9.608867110E1;-3.054052591E-2;-2.391715050E0;-4.040298462E-1
9.610672182E1;7.328033447E-2;-4.382157326E-2;4.450597763E-1
9.612476729E1;2.730516791E-1;-1.688143492E0;9.764680862E-1
9.614280611E1;5.580973625E-1;2.298065424E-1;3.976041794E0
9.616083101E1;3.129400015E-1;1.039514303E0;-2.950668335E-2
9.617887795E1;-1.585849047E0;7.877457142E-2;1.172549248E0
9.619692628E1;-2.029790878E0;-5.836524963E-1;-1.910184383E0
9.621497188E1;-2.140249908E-1;1.717520595E0;5.476388931E-1
9.623301100E1;-1.078621149E-1;-3.692238331E-1;1.776484489E0
9.625105196E1;1.612877727E0;1.102163792E0;2.235965729E-1
9.626909248E1;-6.971601248E-1;-7.742551565E-1;1.287956238E-1
9.628713368E1;1.999410629E0;-2.821946144E-2;2.106894493E0
9.630517452E1;-3.847050369E-1;-1.223286390E0;-2.272787094E0
9.632320674E1;-2.299603462E0;1.259890676E0;-2.623484135E0
9.634125478E1;-3.033199608E-1;9.369697571E-1;-2.769430161E0
9.635929909E1;-7.650316358E-1;-2.323064089E0;2.913364410E0
9.637733827E1;1.176958084E0;5.200015306E-1;1.537992477E0
9.639537959E1;1.516534805E0;1.070060134E0;-2.365636349E0
9.641342006E1;-7.522787452E-1;-4.405914545E-1;-3.858708858E0
9.643146138E1;-5.634808540E-1;1.021216869E0;-5.246008873E0
9.644950215E1;-1.456944704E0;-3.811234474E0;1.689604759E0
9.646753151E1;1.926453710E-1;-9.426785111E-1;9.022520065E0
9.648558345E1;3.778775692E0;3.370247841E0;7.169799805E-1
9.650361372E1;7.234052420E-1;-8.416084051E-1;-3.011902332E0
9.652166609E1;-2.218456984E0;-1.499744654E-1;-4.066396236E0
9.653970699E1;-2.032831192E0;-1.679375887E0;2.437484741E0
9.655774550E1;-6.160809994E-1;1.415620446E0;-1.488817215E0
9.657578609E1;-1.200985909E0;-8.788130760E0;1.018841553E1
9.659383217E1;1.439684272E0;-3.717337132E0;1.129490280E1
9.661187209E1;6.068441391E0;1.289536572E1;-4.516327858E0
9.662991158E1;-2.705797434E0;7.206788063E-1;-9.302293777E0
9.664795277E1;-1.530881643E0;-8.320315361E0;7.751541138E0
9.666599361E1;3.238907337E0;6.506121159E0;-5.560951233E-1
9.668403511E1;-7.160305977E-3;2.372622967E0;-2.210044861E0
9.670206459E1;-1.129742980E0;-3.518258095E0;6.926682472E0
9.672011568E1;1.720726490E-1;1.146868587E0;-3.528292656E0
9.673815840E1;-6.876864433E-1;1.816801429E0;1.899212837E0
9.675619716E1;-2.442317247E0;-7.181786299E-1;2.740335464E-1
9.677424062E1;-8.045616150E-1;1.511853218E0;-6.079980850E0
9.679226857E1;-4.570258260E-1;-4.919016361E-1;-4.280611038E0
9.681032149E1;-1.969514847E0;-3.696968079E0;4.156689644E0
9.682835909E1;6.809316278E-1;-2.601360321E0;1.418193817E0
9.684640303E1;8.313200474E-1;4.501026630E0;-5.094768047E0
9.686444417E1;-1.945918202E0;-7.318225384E0;2.022089958E0
9.688248506E1;-2.386387587E0;-7.535171509E-2;-4.804897308E-1
9.690052614E1;-9.387161732E-1;6.884938717E0;-3.617473125E0
9.691856679E1;-1.089385271E0;-3.931674004E0;1.090053558E0
9.693659615E1;-5.184942484E-1;5.286777020E-1;-1.985059738E0
9.695464589E1;1.368721843E0;-4.548875093E-1;-4.443535805E0
9.697269307E1;6.368790269E-1;-3.104405403E0;5.953345299E0
9.699073067E1;1.124259233E0;5.889199972E-1;2.741212845E-1
9.700877168E1;-6.359581947E-1;-6.785100937E0;6.579644203E0
9.702681270E1;1.978221893E0;4.025281906E0;-2.809506893E0
9.704485396E1;-2.075590611E0;1.299978495E0;-1.317624474E1
9.706289442E1;-1.761935949E0;-2.237838984E0;1.987147331E0
9.708092549E1;-1.411480188E0;-2.891528130E0;8.560509682E0
9.709897621E1;3.398026228E-1;1.305689812E-1;3.417309761E0
9.711701784E1;2.249245167E0;3.353915930E0;-9.951734543E-1
9.713505824E1;-1.149657965E0;-6.231256723E-1;-9.653260231E0
9.715309956E1;4.374281764E-1;-5.035131931E0;-1.813617229E0
9.717112831E1;-3.420029640E0;-5.384954929E0;8.119565010E0
9.718918141E1;-2.074369192E-1;-3.800681353E0;7.092723846E0
9.720722182E1;5.910122871E0;4.680165291E0;-2.869145393E0
9.722526314E1;-2.717713594E0;-2.863315582E0;-5.740632534E0
9.724330202E1;1.675694346E0;-1.358846784E0;-3.778013229E0
9.726134700E1;-3.147910595E0;-3.493070602E-3;-3.481035233E0
9.727938594E1;-7.796096802E-1;-2.761787176E0;-1.363723755E0
9.729742665E1;5.012357235E-1;2.076440334E0;4.624986649E-1
9.731546773E1;2.956513882E0;8.241733313E-1;-2.340130806E0
9.733350795E1;1.315869093E0;3.429200172E0;-9.540853500E-1
9.735155055E1;-1.777221560E0;-1.749110699E0;-2.034401894E0
9.736959071E1;-7.166588306E-1;-3.314265251E0;2.066171646E0
9.738763155E1;1.745179892E0;2.779363155E0;-2.055814743E0
9.740567281E1;8.547515869E-1;-1.141246796E0;4.528522491E-2
9.742371327E1;4.390535355E-1;-2.457490921E0;9.015026093E-1
9.744175459E1;-4.579049349E-1;-2.851254463E0;-1.682539940E0
9.745978340E1;-3.589466214E-2;-1.787967920E0;2.920568466E0
9.747783357E1;-6.543159485E-3;-1.517257929E0;-3.318491459E0
9.749587984E1;-7.336726189E-1;-1.024612904E0;2.741737366E-1
9.751391725E1;1.909929514E-2;1.958436370E0;-4.520297527E0
9.753196040E1;-1.352542758E0;-2.813228607E0;5.573693275E0
9.754999996E1;8.639976382E-1;1.044487834E0;4.502123833E0
9.756804066E1;1.666977882E0;2.801702976E0;-3.916781425E0
9.758608192E1;-8.034128547E-1;1.925853372E0;-9.113759995E-1
9.760412300E1;-2.603943944E-1;1.223007560E0;-9.047403336E-1
9.762216402E1;-1.133973002E-1;8.232541084E-1;6.137895584E-1
9.764020454E1;3.405295312E-1;2.319085598E-2;-1.297874451E-1
9.765824550E1;5.473265648E-1;-1.176889539E0;-8.698205948E-1
9.767628633E1;-2.373260260E-2;-4.468495846E0;1.875391006E0
9.769432393E1;2.450198233E-1;2.803592443E0;-8.798770905E-1
9.771236525E1;-3.452495337E-1;-4.577243805E0;5.225276947E-2
9.773041219E1;5.434265137E-1;-6.251561642E-1;1.450969696E0
9.774844795E1;1.143086195E0;4.732443094E-1;-9.634017944E-1
9.776649190E1;1.521564722E-1;-6.890203953E-1;4.022935867E0
9.778453188E1;-7.525784373E-1;1.766161919E-1;-1.321857452E0
9.780257344E1;-8.094559908E-1;-1.018047333E-1;-2.240858078E-1
9.782061421E1;-8.046821356E-1;5.753444433E-1;7.942581177E-1
9.783865279E1;3.100889027E-1;1.490927696E0;5.676631927E-1
9.785668483E1;-4.449219704E-1;1.422909975E0;-3.037669659E0
9.787473982E1;-1.175516248E-1;-2.072781801E0;-2.002178669E0
9.789277791E1;-8.557700515E-1;6.872107983E-1;1.296228409E0
9.791081935E1;5.700473785E-1;1.137127757E0;-4.246616364E-1
9.792884102E1;1.014846087E0;-9.937446713E-1;-2.748996735E0
9.794689778E1;-4.766991735E-1;-2.781872034E0;-5.064964294E-1
9.796494478E1;1.575985193E0;-1.525013447E-1;9.867105484E-1
9.798298293E1;1.067921162E0;-6.380009651E-2;2.732000351E-1
9.800102333E1;3.084908426E-1;-1.974455476E0;1.776912689E0
9.801906465E1;3.971475363E-1;8.526105881E-1;5.056724548E-1
9.803710542E1;-1.058691621E0;1.901029348E-1;-2.190560341E0
9.805514662E1;-5.092881680E0;2.478280067E0;6.075139999E0
9.807318697E1;5.902611256E0;5.929799080E0;-6.781170368E0
9.809121547E1;-1.026329517E0;-1.813009977E0;1.511924744E0
9.810926997E1;1.947202921E0;-2.417549610E0;7.843287468E0
9.812731032E1;1.338426352E0;-4.661939621E0;-1.934594154E0
9.814535091E1;-1.670036197E0;5.278544426E-1;4.194227219E0
9.816339205E1;3.365563154E-1;3.150720596E0;-1.952977657E0
9.818143282E1;1.000882745E0;-9.027738571E-1;-2.384250164E0
9.819947408E1;1.611030400E-1;-1.454416156E0;4.080228806E0
9.821751918E1;8.237331510E-1;2.669784784E0;-3.171544075E0
9.823555556E1;-5.079511404E-1;-3.711269855E0;3.496051788E0
9.825359663E1;8.151632547E-1;4.209402561E0;3.351793289E-1
9.827163771E1;-2.872678041E-1;-5.921870470E-1;-2.834290028E0
9.828967842E1;5.792753696E-1;-5.142673492E0;2.876965523E0
9.830770741E1;-3.009410799E-1;5.494942188E0;1.287955284E0
9.832575740E1;9.689707756E-1;-2.799552202E0;-3.998301983E0
9.834380367E1;2.477893531E-1;2.788505554E-1;5.892635345E0
9.836184273E1;1.094565272E0;-4.296441078E-1;-5.908792019E0
9.837988295E1;-8.728959560E-1;-2.734748125E0;2.650924683E0
9.839792409E1;-1.372550488E0;-2.903643370E0;3.416451454E0
9.841596529E1;3.592479229E-1;-1.258177519E0;9.235315323E-1
9.843400575E1;6.815316081E-1;-9.670576453E-1;1.926246643E0
9.845203310E1;-1.163963675E-1;-7.226109505E-3;-4.545237064E0
9.847008742E1;-6.689611077E-1;-4.501584053E0;4.176059723E0
9.848813179E1;3.840844631E-1;1.035796285E0;2.019675255E0
9.850616933E1;1.038541079E0;1.358756304E0;-1.199469566E0
9.852420943E1;-2.609854043E-1;-1.718176603E-1;2.753152847E0
9.854225282E1;6.905019879E-1;5.209493637E-1;-1.373003006E0
9.856029292E1;-1.684289873E-1;2.551009655E0;1.685113907E0
9.857832900E1;-4.431793094E-2;1.506216407E0;-1.163928986E0
9.859637123E1;-9.601955414E-1;1.005632281E0;-1.984642029E0
9.861441835E1;-3.648120165E-2;-4.716334343E-1;8.407192230E-1
9.863245662E1;-5.258607864E-1;3.196475506E-1;1.336583138E0
9.865049672E1;-2.504205108E-1;1.451630712E0;-1.348451614E0
9.866853798E1;-1.228312492E0;-1.379249930E0;-4.811992645E-1
9.868656764E1;-4.189488292E-1;-4.605504274E-1;-5.091247559E-1
9.870461739E1;1.022826672E0;-2.027803421E0;4.788408279E-1
9.872266316E1;-3.115627170E-1;-5.235915184E-1;3.210888863E0
9.874070162E1;3.821358085E-1;-1.964520216E-1;-1.805139065E0
9.875874257E1;-6.407284737E-1;3.730857372E-1;-1.029145241E0
9.877678365E1;-7.199991941E-1;-5.412127972E-1;-8.403730392E-1
9.879482436E1;-1.505424082E-1;-3.714759350E-1;1.565891266E0
9.881286537E1;7.312375307E-1;-3.089795351E0;3.357448578E0
9.883090627E1;9.351180196E-1;4.994843006E-1;-3.347187042E-1
9.884894740E1;-4.470722079E-1;-1.508380294E0;-2.603845596E0
9.886698799E1;-9.989501238E-1;8.719222546E-1;1.544011116E0
9.888502901E1;9.292520881E-1;-3.136947155E-1;-1.657434464E0
9.890307002E1;4.001407921E-1;-1.517742872E-1;2.789769173E0
9.892109932E1;1.274103999E0;-4.758476019E-1;-2.919511795E-1
9.893915126E1;9.176892638E-1;1.278996110E0;4.421768188E-1
9.895719283E1;-4.093494415E-1;-3.434442282E-1;-5.331893444E0
9.897523378E1;-2.297256947E0;-2.166345119E0;1.967414856E0
9.899327510E1;-1.042798042E0;1.109623671E0;1.410084724E0
9.901131532E1;1.402939439E0;1.221901774E0;-3.473596573E-1
9.902935640E1;1.222693801E0;1.130232692E0;-1.834535599E0
9.904739735E1;2.681931257E-1;-3.613876343E0;1.612186432E-2
9.906542677E1;-1.047052026E0;2.299857140E-1;1.718000412E0
9.908347548E1;-7.145270705E-2;-3.805398941E-1;1.961181641E0
9.910152357E1;1.075593591E0;2.032706738E-1;1.839459419E0
9.911956148E1;1.289298892E0;5.584945679E-1;-9.903011322E-1
9.913760200E1;1.699313223E-1;3.325988770E0;-1.136541367E0
9.915564278E1;-1.531719685E0;-9.345650673E-3;2.442684174E-1
9.917368367E1;-1.454804540E0;-2.358249426E-1;-9.628582001E-2
9.919172481E1;-7.499120235E-1;-6.867682934E-1;-5.761032104E-1
9.920976589E1;1.154884458E0;-3.377809525E-1;1.247735023E0
9.922780690E1;1.472342253E0;-8.611069322E-1;-7.881488800E-1
9.924584718E1;6.229499578E-1;1.089090466E0;-1.271677017E0
9.926388777E1;-5.071939826E-1;-7.723256350E-1;-5.055589676E-1
9.928193050E1;5.250077248E-1;-1.770339012E-1;1.641133308E0
9.929996504E1;7.182592154E-1;-1.285114527E0;1.284310341E0
9.931800813E1;2.995516360E-1;-8.053612113E-1;9.660749435E-1
9.933605507E1;-3.083421886E-1;1.060657501E-1;-1.648035049E0
9.935409218E1;-7.842300534E-1;1.931884289E-1;-2.687276363E0
