"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
6.861121201E0,3.237609863E-1,9.591827393E0,-9.004257202E0
6.866156602E0,3.182220459E-1,9.600204468E0,-8.938262939E0
6.871192002E0,3.323211670E-1,9.598236084E0,-8.947280884E0
6.876227402E0,2.948303223E-1,9.625183105E0,-8.952423096E0
6.881262803E0,2.929077148E-1,9.608306885E0,-8.980377197E0
6.886298203E0,3.161315918E-1,9.559677124E0,-8.945251465E0
6.891333604E0,2.969818115E-1,9.606246948E0,-8.959823608E0
6.896369004E0,3.134918213E-1,9.631271362E0,-8.928985596E0
6.901404404E0,2.833709717E-1,9.604766846E0,-8.933837891E0
6.906439805E0,2.637786865E-1,9.590164185E0,-8.918594360E0
6.911475205E0,2.631225586E-1,9.606781006E0,-8.915679932E0
6.916510606E0,2.768402100E-1,9.607009888E0,-8.953430176E0
6.921546006E0,3.126373291E-1,9.580810547E0,-8.909622192E0
6.926581406E0,2.976684570E-1,9.572128296E0,-8.898513794E0
6.931616807E0,2.911682129E-1,9.600311279E0,-8.887863159E0
6.936652207E0,3.176727295E-1,9.594696045E0,-8.866516113E0
6.941687608E0,3.237304688E-1,9.611190796E0,-8.852905273E0
6.946723008E0,2.899932861E-1,9.629791260E0,-8.900360107E0
6.951758408E0,2.702789307E-1,9.590805054E0,-8.887878418E0
6.956793809E0,2.768859863E-1,9.593200684E0,-8.872543335E0
6.961829209E0,3.021392822E-1,9.599288940E0,-8.855773926E0
6.966864610E0,3.271026611E-1,9.609436035E0,-8.836715698E0
6.971900010E0,2.911224365E-1,9.598083496E0,-8.843948364E0
6.976935410E0,2.498474121E-1,9.568588257E0,-8.850173950E0
6.981970811E0,2.668151855E-1,9.562088013E0,-8.840469360E0
6.987006211E0,2.902221680E-1,9.578842163E0,-8.809509277E0
6.992041611E0,2.929840088E-1,9.615219116E0,-8.813720703E0
6.997077012E0,2.961425781E-1,9.615493774E0,-8.826583862E0
7.002112412E0,2.763824463E-1,9.605773926E0,-8.813476562E0
7.007147813E0,2.356414795E-1,9.608108521E0,-8.859268188E0
7.012183213E0,2.664947510E-1,9.581542969E0,-8.893325806E0
7.017218613E0,2.828674316E-1,9.599029541E0,-8.866683960E0
7.022254014E0,2.760009766E-1,9.613204956E0,-8.846771240E0
7.027289414E0,2.852478027E-1,9.614425659E0,-8.854888916E0
7.032324815E0,2.852020264E-1,9.628448486E0,-8.840118408E0
7.037360215E0,2.731781006E-1,9.595565796E0,-8.819595337E0
7.042395615E0,2.556152344E-1,9.586502075E0,-8.835891724E0
7.047431016E0,2.760467529E-1,9.596282959E0,-8.860641479E0
7.052466416E0,2.956237793E-1,9.589477539E0,-8.839828491E0
7.057501817E0,2.835693359E-1,9.615020752E0,-8.832595825E0
7.062537217E0,2.571716309E-1,9.612243652E0,-8.821960449E0
7.067572617E0,2.605895996E-1,9.603942871E0,-8.829544067E0
7.072608018E0,2.578582764E-1,9.605072021E0,-8.816619873E0
7.077643418E0,2.549591064E-1,9.596466064E0,-8.818405151E0
7.082678818E0,2.518920898E-1,9.603347778E0,-8.798339844E0
7.087714219E0,2.653503418E-1,9.608978271E0,-8.836242676E0
7.092749619E0,2.944335938E-1,9.602462769E0,-8.841293335E0
7.097785020E0,2.742767334E-1,9.604446411E0,-8.783218384E0
7.102820420E0,2.783355713E-1,9.603195190E0,-8.794647217E0
7.107855820E0,2.732086182E-1,9.584701538E0,-8.799118042E0
7.112891221E0,2.476806641E-1,9.586715698E0,-8.834014893E0
7.117926621E0,2.682342529E-1,9.641174316E0,-8.795135498E0
7.122962022E0,2.690734863E-1,9.632019043E0,-8.812667847E0
7.127997422E0,2.533721924E-1,9.641510010E0,-8.849899292E0
7.133032822E0,2.142486572E-1,9.602539062E0,-8.861389160E0
7.138068223E0,2.287445068E-1,9.616302490E0,-8.868087769E0
7.143103623E0,2.694244385E-1,9.634658813E0,-8.827743530E0
7.148139024E0,2.086639404E-1,9.618255615E0,-8.797927856E0
7.153174424E0,2.354125977E-1,9.627426147E0,-8.791442871E0
7.158209824E0,2.209014893E-1,9.594650269E0,-8.832733154E0
7.163245225E0,1.819000244E-1,9.595611572E0,-8.826904297E0
7.168280625E0,2.268066406E-1,9.625686646E0,-8.818222046E0
7.173316026E0,2.434997559E-1,9.599288940E0,-8.769515991E0
7.178351426E0,2.194976807E-1,9.615722656E0,-8.798202515E0
7.183386826E0,2.013244629E-1,9.616378784E0,-8.779617310E0
7.188422227E0,2.059478760E-1,9.613967896E0,-8.828262329E0
7.193457627E0,1.609497070E-1,9.611557007E0,-8.768585205E0
7.198493027E0,1.743011475E-1,9.580474854E0,-8.815383911E0
7.203528428E0,2.092132568E-1,9.600372314E0,-8.821823120E0
7.208563828E0,1.751861572E-1,9.570144653E0,-8.767639160E0
7.213599229E0,2.191772461E-1,9.586853027E0,-8.796936035E0
7.218634629E0,2.001495361E-1,9.617553711E0,-8.830474854E0
7.223670029E0,1.665802002E-1,9.592636108E0,-8.876159668E0
7.228705430E0,1.709136963E-1,9.632522583E0,-8.748962402E0
7.233740830E0,1.519927979E-1,9.604248047E0,-8.713333130E0
7.238776231E0,1.681671143E-1,9.611007690E0,-8.851821899E0
7.243811631E0,1.491699219E-1,9.592315674E0,-8.793838501E0
7.248847031E0,2.136840820E-1,9.591796875E0,-8.809020996E0
7.253882432E0,2.091827393E-1,9.581848145E0,-8.837066650E0
7.258917832E0,1.694793701E-1,9.608627319E0,-8.809768677E0
7.263953233E0,1.506347656E-1,9.637283325E0,-8.805999756E0
7.268988633E0,1.914672852E-1,9.603195190E0,-8.818710327E0
7.274024033E0,1.596984863E-1,9.589035034E0,-8.856552124E0
7.279059434E0,1.891784668E-1,9.563720703E0,-8.824081421E0
7.284094834E0,2.007141113E-1,9.603576660E0,-8.817886353E0
7.289130235E0,1.955566406E-1,9.619949341E0,-8.795028687E0
7.294165635E0,2.057495117E-1,9.640640259E0,-8.826843262E0
7.299201035E0,1.478424072E-1,9.616119385E0,-8.775436401E0
7.304236436E0,1.784667969E-1,9.611770630E0,-8.820297241E0
7.309271836E0,1.842651367E-1,9.590774536E0,-8.868606567E0
7.314307236E0,1.941833496E-1,9.596038818E0,-8.809020996E0
7.319342637E0,1.715393066E-1,9.605682373E0,-8.843246460E0
7.324378037E0,1.914672852E-1,9.623931885E0,-8.794250488E0
7.329413438E0,1.448822021E-1,9.620651245E0,-8.800994873E0
7.334448838E0,2.212524414E-1,9.582046509E0,-8.824401855E0
7.339484238E0,1.792755127E-1,9.608383179E0,-8.798767090E0
7.344519639E0,1.899871826E-1,9.590911865E0,-8.895401001E0
7.349555039E0,1.854858398E-1,9.622879028E0,-8.851058960E0
7.354590440E0,1.867523193E-1,9.610321045E0,-8.850234985E0
7.359625840E0,2.041015625E-1,9.603912354E0,-8.899520874E0
7.364661240E0,1.784057617E-1,9.585510254E0,-8.881637573E0
7.369696641E0,1.901397705E-1,9.589477539E0,-8.872314453E0
7.374732041E0,1.604309082E-1,9.583450317E0,-8.832885742E0
7.379767442E0,1.859283447E-1,9.604217529E0,-8.859191895E0
7.384802842E0,1.824798584E-1,9.605880737E0,-8.843994141E0
7.389838242E0,1.969451904E-1,9.605560303E0,-8.858383179E0
7.394873643E0,1.810150146E-1,9.599456787E0,-8.883316040E0
7.399909043E0,1.917724609E-1,9.593933105E0,-8.872390747E0
7.404944443E0,2.304687500E-1,9.582321167E0,-8.879623413E0
7.409979844E0,2.044982910E-1,9.586776733E0,-8.849456787E0
7.415015244E0,1.965332031E-1,9.600448608E0,-8.874771118E0
7.420050645E0,2.059631348E-1,9.621246338E0,-8.900482178E0
7.425086045E0,1.850585938E-1,9.647064209E0,-8.857238770E0
7.430121445E0,1.800079346E-1,9.647064209E0,-8.875366211E0
7.435156846E0,2.017211914E-1,9.642623901E0,-8.904022217E0
7.440192246E0,2.156524658E-1,9.627288818E0,-8.869155884E0
7.445227647E0,2.257232666E-1,9.618453979E0,-8.882080078E0
7.450263047E0,2.448577881E-1,9.622070312E0,-8.872894287E0
7.455298447E0,2.318115234E-1,9.602401733E0,-8.900177002E0
7.460333848E0,1.894531250E-1,9.597854614E0,-8.954742432E0
7.465369248E0,2.238769531E-1,9.611358643E0,-8.938079834E0
7.470404649E0,2.288970947E-1,9.612655640E0,-8.939270020E0
7.475440049E0,2.032165527E-1,9.611068726E0,-8.931137085E0
7.480475449E0,2.124176025E-1,9.621200562E0,-8.908691406E0
7.485510850E0,2.157745361E-1,9.608200073E0,-8.892196655E0
7.490546250E0,1.981964111E-1,9.597976685E0,-8.910324097E0
7.495581651E0,2.121734619E-1,9.596054077E0,-8.931045532E0
7.500617051E0,2.368621826E-1,9.584976196E0,-8.891326904E0
7.505652451E0,2.527770996E-1,9.602752686E0,-8.882690430E0
7.510687852E0,2.681274414E-1,9.611557007E0,-8.948059082E0
7.515723252E0,2.454223633E-1,9.615158081E0,-8.971328735E0
7.520758652E0,2.462158203E-1,9.624801636E0,-8.967178345E0
7.525794053E0,2.590637207E-1,9.610336304E0,-8.986450195E0
7.530829453E0,2.613983154E-1,9.600189209E0,-8.981018066E0
7.535864854E0,2.430725098E-1,9.576141357E0,-8.965988159E0
7.540900254E0,2.589263916E-1,9.586456299E0,-9.003067017E0
7.545935654E0,2.547454834E-1,9.603302002E0,-8.954055786E0
7.550971055E0,2.582550049E-1,9.589065552E0,-8.939605713E0
7.556006455E0,2.436828613E-1,9.591644287E0,-8.943374634E0
7.561041856E0,2.411804199E-1,9.571334839E0,-9.018814087E0
7.566077256E0,2.770233154E-1,9.592956543E0,-9.017791748E0
7.571112656E0,2.783050537E-1,9.640777588E0,-8.952529907E0
7.576148057E0,2.775573730E-1,9.619796753E0,-8.979553223E0
7.581183457E0,2.589263916E-1,9.601791382E0,-8.969924927E0
7.586218858E0,2.581329346E-1,9.603332520E0,-9.019180298E0
7.591254258E0,2.923278809E-1,9.578735352E0,-9.002044678E0
7.596289658E0,2.736511230E-1,9.587173462E0,-8.969909668E0
7.601325059E0,2.786102295E-1,9.602020264E0,-8.986953735E0
7.606360459E0,2.477264404E-1,9.565368652E0,-8.995056152E0
7.611395860E0,2.568664551E-1,9.585937500E0,-8.925231934E0
7.616431260E0,2.295684814E-1,9.564697266E0,-8.967376709E0
7.621466660E0,2.384796143E-1,9.610397339E0,-8.955123901E0
7.626502061E0,2.399749756E-1,9.596771240E0,-8.993698120E0
7.631537461E0,2.595520020E-1,9.590332031E0,-8.980712891E0
7.636572861E0,2.856445312E-1,9.609771729E0,-8.948196411E0
7.641608262E0,2.786407471E-1,9.638168335E0,-8.990432739E0
7.646643662E0,2.689971924E-1,9.603698730E0,-9.022781372E0
7.651679063E0,2.754058838E-1,9.629348755E0,-8.992202759E0
7.656714463E0,2.640686035E-1,9.565383911E0,-9.039733887E0
7.661749863E0,2.801361084E-1,9.605804443E0,-9.052642822E0
7.666785264E0,2.780609131E-1,9.592391968E0,-9.024475098E0
7.671820664E0,2.687377930E-1,9.630279541E0,-8.988555908E0
7.676856065E0,3.019866943E-1,9.610961914E0,-8.981842041E0
7.681891465E0,3.089294434E-1,9.589935303E0,-9.002365112E0
7.686926865E0,3.062133789E-1,9.590438843E0,-8.988449097E0
7.691962266E0,2.972106934E-1,9.600326538E0,-9.038925171E0
7.696997666E0,2.984008789E-1,9.572189331E0,-9.045013428E0
7.702033067E0,2.801361084E-1,9.597076416E0,-9.029739380E0
7.707068467E0,3.022003174E-1,9.599517822E0,-9.008590698E0
7.712103867E0,2.813720703E-1,9.622589111E0,-8.994049072E0
7.717139268E0,2.915344238E-1,9.597320557E0,-9.001815796E0
7.722174668E0,3.030700684E-1,9.619949341E0,-9.007431030E0
7.727210068E0,2.889404297E-1,9.626541138E0,-8.974182129E0
7.732245469E0,2.599334717E-1,9.603576660E0,-8.982635498E0
7.737280869E0,3.051147461E-1,9.614105225E0,-8.954544067E0
7.742316270E0,2.931518555E-1,9.611373901E0,-8.994110107E0
7.747351670E0,2.728729248E-1,9.589248657E0,-9.019378662E0
7.752387070E0,2.749786377E-1,9.599334717E0,-9.018493652E0
7.757422471E0,2.904052734E-1,9.606567383E0,-9.039703369E0
7.762457871E0,2.797546387E-1,9.598602295E0,-8.947113037E0
7.767493272E0,2.739410400E-1,9.607986450E0,-8.995483398E0
7.772528672E0,2.889404297E-1,9.612945557E0,-9.063430786E0
7.777564072E0,2.798004150E-1,9.580535889E0,-8.995193481E0
7.782599473E0,2.760009766E-1,9.566955566E0,-8.994796753E0
7.787634873E0,2.539825439E-1,9.598281860E0,-9.020187378E0
7.792670274E0,2.567443848E-1,9.622894287E0,-9.030654907E0
7.797705674E0,2.433471680E-1,9.608383179E0,-9.029739380E0
7.802741074E0,2.641754150E-1,9.574432373E0,-8.986648560E0
7.807776475E0,2.527618408E-1,9.591552734E0,-9.011795044E0
7.812811875E0,2.448425293E-1,9.572250366E0,-8.998291016E0
7.817847276E0,2.400207520E-1,9.601165771E0,-8.998291016E0
7.822882676E0,2.586517334E-1,9.601608276E0,-9.007537842E0
7.827918076E0,2.584381104E-1,9.576004028E0,-8.987442017E0
7.832953477E0,2.289581299E-1,9.609848022E0,-9.014785767E0
7.837988877E0,2.395935059E-1,9.620513916E0,-8.990097046E0
7.843024277E0,2.523803711E-1,9.610504150E0,-8.944900513E0
7.848059678E0,2.465972900E-1,9.590270996E0,-8.950683594E0
7.853095078E0,2.294311523E-1,9.576248169E0,-8.954055786E0
7.858130479E0,2.359313965E-1,9.579391479E0,-8.953613281E0
7.863165879E0,2.611694336E-1,9.593795776E0,-8.991470337E0
7.868201279E0,2.550964355E-1,9.612655640E0,-8.986297607E0
7.873236680E0,2.535400391E-1,9.592727661E0,-8.974121094E0
7.878272080E0,2.482299805E-1,9.594497681E0,-8.992431641E0
7.883307481E0,2.264099121E-1,9.610488892E0,-9.015792847E0
7.888342881E0,2.184448242E-1,9.607727051E0,-8.989974976E0
7.893378281E0,2.364196777E-1,9.617324829E0,-8.968551636E0
7.898413682E0,2.462768555E-1,9.594909668E0,-9.005142212E0
7.903449082E0,2.351989746E-1,9.588516235E0,-9.025253296E0
7.908484483E0,2.172393799E-1,9.616119385E0,-9.051818848E0
7.913519883E0,2.016296387E-1,9.596313477E0,-9.076675415E0
7.918555283E0,2.074432373E-1,9.593719482E0,-9.048461914E0
7.923590684E0,2.168121338E-1,9.605865479E0,-9.004714966E0
7.928626084E0,2.236022949E-1,9.618652344E0,-9.005416870E0
7.933661485E0,2.104034424E-1,9.628967285E0,-9.032897949E0
7.938696885E0,2.029571533E-1,9.598800659E0,-8.989303589E0
7.943732285E0,1.857910156E-1,9.613174438E0,-8.986541748E0
7.948767686E0,1.960906982E-1,9.599365234E0,-9.018920898E0
7.953803086E0,2.090301514E-1,9.612716675E0,-9.046676636E0
7.958838486E0,2.090301514E-1,9.597579956E0,-9.012313843E0
7.963873887E0,1.755981445E-1,9.585174561E0,-8.988601685E0
7.968909287E0,1.817321777E-1,9.613479614E0,-8.993453979E0
7.973944688E0,1.692504883E-1,9.612426758E0,-9.003982544E0
7.978980088E0,1.926269531E-1,9.611633301E0,-9.012680054E0
7.984015488E0,2.066497803E-1,9.591522217E0,-9.045532227E0
7.989050889E0,1.753692627E-1,9.591476440E0,-9.017654419E0
7.994086289E0,1.973724365E-1,9.612365723E0,-9.077087402E0
7.999121690E0,2.427368164E-1,9.613174438E0,-9.063812256E0
8.004157090E0,2.108764648E-1,9.604125977E0,-9.012527466E0
8.009192490E0,1.805572510E-1,9.587112427E0,-8.989456177E0
8.014227891E0,1.719512939E-1,9.588394165E0,-9.021728516E0
8.019263291E0,1.633453369E-1,9.601318359E0,-8.974487305E0
8.024298692E0,2.115325928E-1,9.642761230E0,-8.996658325E0
8.029334092E0,1.841735840E-1,9.589202881E0,-8.999389648E0
8.034369492E0,1.875457764E-1,9.581573486E0,-9.053390503E0
8.039404893E0,1.859741211E-1,9.636810303E0,-8.992736816E0
8.044440293E0,2.075500488E-1,9.622695923E0,-8.999374390E0
8.049475693E0,1.969909668E-1,9.567016602E0,-9.006988525E0
8.054511094E0,1.842956543E-1,9.627899170E0,-9.007644653E0
8.059546494E0,1.997833252E-1,9.610000610E0,-8.980102539E0
8.064581895E0,1.889953613E-1,9.578689575E0,-9.011032104E0
8.069617295E0,1.832427979E-1,9.584350586E0,-8.942977905E0
8.074652695E0,1.784515381E-1,9.607086182E0,-8.993209839E0
8.079688096E0,1.825103760E-1,9.604537964E0,-8.953720093E0
8.084723496E0,1.805877686E-1,9.619949341E0,-9.035964966E0
8.089758897E0,1.485595703E-1,9.623153687E0,-8.999954224E0
8.094794297E0,1.332855225E-1,9.632476807E0,-8.975036621E0
8.099829697E0,1.445312500E-1,9.590713501E0,-9.018707275E0
8.104865098E0,1.518554688E-1,9.608856201E0,-9.014801025E0
8.109900498E0,1.685638428E-1,9.597076416E0,-9.055252075E0
8.114935899E0,1.543884277E-1,9.596984863E0,-9.030792236E0
8.119971299E0,1.637420654E-1,9.590164185E0,-8.980590820E0
8.125006699E0,1.613311768E-1,9.599014282E0,-9.040878296E0
8.130042100E0,1.579895020E-1,9.589889526E0,-9.037185669E0
8.135077500E0,1.381988525E-1,9.633697510E0,-9.009719849E0
8.140112901E0,1.460876465E-1,9.610656738E0,-8.999481201E0
8.145148301E0,1.330566406E-1,9.604278564E0,-8.932632446E0
8.150183701E0,1.366271973E-1,9.625289917E0,-8.997131348E0
8.155219102E0,1.447906494E-1,9.579757690E0,-9.010757446E0
8.160254502E0,1.084442139E-1,9.593017578E0,-9.016876221E0
8.165289902E0,1.372375488E-1,9.577957153E0,-9.015396118E0
8.170325303E0,1.118469238E-1,9.568420410E0,-9.021224976E0
8.175360703E0,7.716369629E-2,9.609893799E0,-9.030715942E0
8.180396104E0,1.145782471E-1,9.594726562E0,-9.034561157E0
8.185431504E0,1.308898926E-1,9.564880371E0,-9.071334839E0
8.190466904E0,1.284637451E-1,9.591430664E0,-9.058059692E0
8.195502305E0,1.090545654E-1,9.582412720E0,-9.051132202E0
8.200537705E0,1.159973145E-1,9.569305420E0,-9.017257690E0
8.205573106E0,1.355438232E-1,9.598403931E0,-9.031417847E0
8.210608506E0,1.103210449E-1,9.588577271E0,-9.037002563E0
8.215643906E0,1.165313721E-1,9.573150635E0,-9.000503540E0
8.220679307E0,1.387481689E-1,9.594726562E0,-9.004089355E0
8.225714707E0,1.188354492E-1,9.605438232E0,-9.018539429E0
8.230750108E0,1.302185059E-1,9.587478638E0,-9.021835327E0
8.235785508E0,1.116638184E-1,9.602020264E0,-9.009735107E0
8.240820908E0,1.086273193E-1,9.582107544E0,-9.020233154E0
8.245856309E0,1.566467285E-1,9.622207642E0,-9.015686035E0
8.250891709E0,1.281585693E-1,9.602676392E0,-9.019348145E0
8.255927110E0,1.217498779E-1,9.597869873E0,-8.986953735E0
8.260962510E0,1.275634766E-1,9.587326050E0,-9.003692627E0
8.265997910E0,1.328887939E-1,9.580886841E0,-9.015426636E0
8.271033311E0,1.201934814E-1,9.607833862E0,-9.030319214E0
8.276068711E0,1.352386475E-1,9.623153687E0,-9.045120239E0
8.281104111E0,1.240234375E-1,9.599197388E0,-9.061294556E0
8.286139512E0,1.143341064E-1,9.584243774E0,-9.025192261E0
8.291174912E0,1.247253418E-1,9.583084106E0,-9.044692993E0
8.296210313E0,1.273651123E-1,9.584350586E0,-9.094985962E0
8.301245713E0,1.277313232E-1,9.604568481E0,-9.082031250E0
8.306281113E0,1.219940186E-1,9.617645264E0,-9.053421021E0
8.311316514E0,1.244201660E-1,9.605926514E0,-9.080963135E0
8.316351914E0,8.523559570E-2,9.591781616E0,-9.066665649E0
8.321387315E0,1.023101807E-1,9.598373413E0,-9.038787842E0
8.326422715E0,1.472625732E-1,9.597061157E0,-9.049438477E0
8.331458115E0,1.184844971E-1,9.622344971E0,-9.038726807E0
8.336493516E0,1.089782715E-1,9.626281738E0,-9.052932739E0
8.341528916E0,1.342926025E-1,9.601440430E0,-9.066543579E0
8.346564317E0,1.551818848E-1,9.595977783E0,-9.075378418E0
8.351599717E0,1.334991455E-1,9.585235596E0,-9.080856323E0
8.356635117E0,1.279754639E-1,9.594451904E0,-9.076782227E0
8.361670518E0,1.120300293E-1,9.610336304E0,-9.054519653E0
8.366705918E0,1.072540283E-1,9.611358643E0,-9.073867798E0
8.371741318E0,9.494018555E-2,9.609939575E0,-9.095718384E0
8.376776719E0,8.337402344E-2,9.597412109E0,-9.062454224E0
8.381812119E0,1.014709473E-1,9.581085205E0,-9.079315186E0
8.386847520E0,1.279754639E-1,9.593688965E0,-9.111877441E0
8.391882920E0,1.162719727E-1,9.601165771E0,-9.095794678E0
8.396918320E0,9.500122070E-2,9.610290527E0,-9.077621460E0
8.401953721E0,9.474182129E-2,9.579833984E0,-9.101104736E0
8.406989121E0,8.911132812E-2,9.580642700E0,-9.119567871E0
8.412024522E0,1.032409668E-1,9.594833374E0,-9.090820312E0
8.417059922E0,8.978271484E-2,9.582092285E0,-9.104965210E0
8.422095322E0,1.143646240E-1,9.601058960E0,-9.103576660E0
8.427130723E0,1.108551025E-1,9.585510254E0,-9.118774414E0
8.432166123E0,1.129913330E-1,9.606994629E0,-9.151046753E0
8.437201524E0,8.792114258E-2,9.581390381E0,-9.115798950E0
8.442236924E0,1.014556885E-1,9.591857910E0,-9.100479126E0
8.447272324E0,8.166503906E-2,9.588500977E0,-9.126022339E0
8.452307725E0,9.559631348E-2,9.577743530E0,-9.126373291E0
8.457343125E0,8.494567871E-2,9.575653076E0,-9.118621826E0
8.462378526E0,6.326293945E-2,9.573730469E0,-9.132431030E0
8.467413926E0,6.871032715E-2,9.621520996E0,-9.120727539E0
8.472449326E0,7.487487793E-2,9.597549438E0,-9.164093018E0
8.477484727E0,1.253662109E-1,9.617736816E0,-9.166320801E0
8.482520127E0,9.089660645E-2,9.584960938E0,-9.162719727E0
8.487555527E0,1.155700684E-1,9.590286255E0,-9.088760376E0
8.492590928E0,8.984375000E-2,9.575714111E0,-9.134735107E0
8.497626328E0,7.263183594E-2,9.600601196E0,-9.092849731E0
8.502661729E0,1.136016846E-1,9.591415405E0,-9.135223389E0
8.507697129E0,1.358642578E-1,9.585601807E0,-9.119323730E0
8.512732529E0,1.310729980E-1,9.596054077E0,-9.134552002E0
8.517767930E0,8.195495605E-2,9.605895996E0,-9.122940063E0
8.522803330E0,1.428985596E-1,9.552963257E0,-9.137527466E0
8.527838731E0,1.244964600E-1,9.601516724E0,-9.183822632E0
8.532874131E0,1.004028320E-1,9.640899658E0,-9.131134033E0
8.537909531E0,1.227416992E-1,9.619079590E0,-9.129043579E0
8.542944932E0,1.186523438E-1,9.602127075E0,-9.164093018E0
8.547980332E0,9.017944336E-2,9.585266113E0,-9.157638550E0
8.553015733E0,1.136474609E-1,9.575515747E0,-9.140960693E0
8.558051133E0,8.824157715E-2,9.554840088E0,-9.146621704E0
8.563086533E0,1.189727783E-1,9.587692261E0,-9.194442749E0
8.568121934E0,5.932617188E-2,9.591094971E0,-9.155426025E0
8.573157334E0,1.184539795E-1,9.565261841E0,-9.162429810E0
8.578192735E0,1.144409180E-1,9.594985962E0,-9.208511353E0
8.583228135E0,8.901977539E-2,9.598922729E0,-9.184066772E0
8.588263535E0,1.017608643E-1,9.591903687E0,-9.162094116E0
8.593298936E0,5.351257324E-2,9.588943481E0,-9.208801270E0
8.598334336E0,9.104919434E-2,9.597091675E0,-9.190185547E0
8.603369736E0,9.895324707E-2,9.564147949E0,-9.134399414E0
8.608405137E0,9.448242188E-2,9.601272583E0,-9.193450928E0
8.613440537E0,9.306335449E-2,9.596389771E0,-9.203277588E0
8.618475938E0,9.642028809E-2,9.593032837E0,-9.162322998E0
8.623511338E0,9.120178223E-2,9.593124390E0,-9.238540649E0
8.628546738E0,8.609008789E-2,9.578765869E0,-9.223236084E0
8.633582139E0,8.230590820E-2,9.600585938E0,-9.205322266E0
8.638617539E0,5.242919922E-2,9.582763672E0,-9.194244385E0
8.643652940E0,6.228637695E-2,9.567138672E0,-9.202346802E0
8.648688340E0,5.938720703E-2,9.555511475E0,-9.240921021E0
8.653723740E0,6.573486328E-2,9.591735840E0,-9.209564209E0
8.658759141E0,5.787658691E-2,9.589340210E0,-9.223068237E0
8.663794541E0,6.205749512E-2,9.594909668E0,-9.168060303E0
8.668829942E0,6.317138672E-2,9.608398438E0,-9.167739868E0
8.673865342E0,6.547546387E-2,9.590911865E0,-9.227050781E0
8.678900742E0,6.520080566E-2,9.598052979E0,-9.213470459E0
8.683936143E0,4.658508301E-2,9.599792480E0,-9.231369019E0
8.688971543E0,5.012512207E-2,9.603805542E0,-9.252822876E0
8.694006943E0,2.882385254E-2,9.584457397E0,-9.241210938E0
8.699042344E0,4.087829590E-2,9.590881348E0,-9.221923828E0
8.704077744E0,4.275512695E-2,9.597793579E0,-9.236389160E0
8.709113145E0,3.004455566E-2,9.574951172E0,-9.240509033E0
8.714148545E0,5.812072754E-2,9.599136353E0,-9.246536255E0
8.719183945E0,7.305908203E-2,9.600143433E0,-9.266342163E0
8.724219346E0,3.669738770E-2,9.598464966E0,-9.243331909E0
8.729254746E0,2.519226074E-2,9.602600098E0,-9.233535767E0
8.734290147E0,2.593994141E-2,9.583969116E0,-9.223617554E0
8.739325547E0,4.104614258E-2,9.578704834E0,-9.204559326E0
8.744360947E0,5.192565918E-2,9.579635620E0,-9.225860596E0
8.749396348E0,4.327392578E-2,9.592941284E0,-9.208908081E0
8.754431748E0,3.620910645E-2,9.599304199E0,-9.242141724E0
8.759467149E0,3.318786621E-2,9.587341309E0,-9.245651245E0
8.764502549E0,4.208374023E-2,9.600479126E0,-9.209579468E0
8.769537949E0,6.744384766E-2,9.602981567E0,-9.223007202E0
8.774573350E0,7.203674316E-2,9.588485718E0,-9.214736938E0
8.779608750E0,7.856750488E-2,9.599136353E0,-9.182281494E0
8.784644151E0,8.381652832E-2,9.598327637E0,-9.188415527E0
8.789679551E0,6.488037109E-2,9.589279175E0,-9.218185425E0
8.794714951E0,5.058288574E-2,9.592025757E0,-9.217117310E0
8.799750352E0,6.719970703E-2,9.611663818E0,-9.184509277E0
8.804785752E0,6.382751465E-2,9.614135742E0,-9.159988403E0
8.809821152E0,6.739807129E-2,9.581680298E0,-9.183914185E0
8.814856553E0,9.956359863E-2,9.561828613E0,-9.154647827E0
8.819891953E0,9.190368652E-2,9.583801270E0,-9.156402588E0
8.824927354E0,1.049194336E-1,9.583068848E0,-9.157272339E0
8.829962754E0,9.361267090E-2,9.573272705E0,-9.142654419E0
8.834998154E0,7.191467285E-2,9.596481323E0,-9.113067627E0
8.840033555E0,7.962036133E-2,9.602661133E0,-9.131210327E0
8.845068955E0,1.157684326E-1,9.578567505E0,-9.123977661E0
8.850104356E0,1.026611328E-1,9.604492188E0,-9.176162720E0
8.855139756E0,8.168029785E-2,9.612548828E0,-9.193557739E0
8.860175156E0,1.136779785E-1,9.624221802E0,-9.180068970E0
8.865210557E0,1.177520752E-1,9.604553223E0,-9.138732910E0
8.870245957E0,9.465026855E-2,9.573791504E0,-9.110336304E0
8.875281358E0,1.176605225E-1,9.576721191E0,-9.163543701E0
8.880316758E0,1.173095703E-1,9.601959229E0,-9.176605225E0
8.885352158E0,9.738159180E-2,9.590713501E0,-9.101242065E0
8.890387559E0,1.183471680E-1,9.598144531E0,-9.086471558E0
8.895422959E0,1.162872314E-1,9.586761475E0,-9.099868774E0
8.900458360E0,1.233215332E-1,9.611312866E0,-9.097152710E0
8.905493760E0,1.295623779E-1,9.616561890E0,-9.141967773E0
8.910529160E0,1.227416992E-1,9.604507446E0,-9.123840332E0
8.915564561E0,1.387786865E-1,9.593902588E0,-9.146850586E0
8.920599961E0,1.242370605E-1,9.590286255E0,-9.128662109E0
