"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (m)"
2.191713636E2;5.103804070E1;1.373305422E1;1.157590795E2;7.258449078E0;1.705471420E1;4.361983776E0;3.000000000E0
2.201714126E2;5.103810396E1;1.373308535E1;1.151503178E2;7.507079124E0;2.060844803E1;4.911883354E0;3.000000000E0
2.211714176E2;5.103816294E1;1.373312587E1;1.147502579E2;7.620095730E0;1.956896591E1;4.258506775E0;3.000000000E0
2.221714296E2;5.103822420E1;1.373316291E1;1.145555530E2;7.505799770E0;1.776643181E1;4.303017139E0;3.000000000E0
2.231715246E2;5.103828732E1;1.373319344E1;1.147620247E2;7.307512283E0;1.508391476E1;6.341219902E0;3.000000000E0
2.241714906E2;5.103835063E1;1.373321867E1;1.147805865E2;7.314349651E0;1.500094986E1;4.258870602E0;3.000000000E0
2.251715146E2;5.103841432E1;1.373324500E1;1.146724265E2;7.426451683E0;1.554460239E1;4.258990765E0;3.000000000E0
2.261715166E2;5.103848116E1;1.373327411E1;1.147318383E2;7.500883579E0;1.619137573E1;4.259112358E0;3.000000000E0
2.271715496E2;5.103855294E1;1.373330287E1;1.148743550E2;7.457508564E0;1.674354362E1;4.303749561E0;3.000000000E0
2.281715616E2;5.103861925E1;1.373333371E1;1.149731973E2;7.483070374E0;1.747439957E1;4.425497055E0;3.000000000E0
2.291715826E2;5.103868613E1;1.373336628E1;1.146811619E2;7.323655128E0;1.712879372E1;4.425614357E0;3.000000000E0
2.301715966E2;5.103875154E1;1.373339813E1;1.144679265E2;7.512700558E0;1.643639565E1;4.425731659E0;3.000000000E0
2.311716306E2;5.103881642E1;1.373342983E1;1.141770531E2;7.649405956E0;1.556467628E1;4.425848007E0;3.000000000E0
2.321716256E2;5.103888241E1;1.373346428E1;1.140492916E2;7.760406494E0;1.637938881E1;4.425964832E0;3.000000000E0
2.331716536E2;5.103894893E1;1.373349974E1;1.140127881E2;7.824703693E0;1.647485352E1;4.690043926E0;3.000000000E0
2.341716826E2;5.103901496E1;1.373353193E1;1.141689999E2;7.926392078E0;1.598967075E1;4.426198959E0;3.000000000E0
2.351717216E2;5.103908393E1;1.373355906E1;1.140490814E2;7.882251263E0;1.770850754E1;4.447936058E0;3.000000000E0
2.361717156E2;5.103914903E1;1.373359033E1;1.141590544E2;7.878191471E0;1.927624321E1;6.287507534E0;3.000000000E0
2.371717456E2;5.103921884E1;1.373363037E1;1.137085107E2;8.097458839E0;2.220326805E1;9.952181816E0;3.492792130E0
2.381718046E2;5.103929665E1;1.373368568E1;1.135834661E2;8.040782928E0;2.315078163E1;1.025885582E1;4.400791645E0
2.391717926E2;5.103937215E1;1.373373827E1;1.145166217E2;7.833705425E0;2.385005951E1;9.943416595E0;5.186463833E0
2.401718016E2;5.103943985E1;1.373377215E1;1.135015102E2;7.764276028E0;2.296891785E1;2.196529007E1;5.611190796E0
2.411718176E2;5.103950697E1;1.373381420E1;1.143188459E2;7.757230282E0;2.339671326E1;1.611208153E1;5.597022057E0
2.421718416E2;5.103957757E1;1.373388297E1;1.164635630E2;7.737607479E0;2.409772110E1;6.380492210E0;4.711419582E0
2.441718806E2;5.103970004E1;1.373402238E1;1.163205072E2;8.011628151E0;2.730315590E1;4.560151100E0;3.116091967E0
2.451719126E2;5.103975871E1;1.373407541E1;1.160388795E2;8.017752647E0;2.807756042E1;4.560465813E0;3.000000000E0
2.461719336E2;5.103981616E1;1.373412999E1;1.162531621E2;8.101103783E0;2.716616440E1;4.560780525E0;3.000000000E0
2.471719346E2;5.103986415E1;1.373417448E1;1.160334489E2;8.320713043E0;2.523363686E1;4.569705963E0;3.000000000E0
2.481719486E2;5.103992476E1;1.373422590E1;1.162126627E2;8.147743225E0;2.519103432E1;4.034823895E0;3.000000000E0
2.491720016E2;5.103999069E1;1.373427307E1;1.155535332E2;8.116129875E0;2.701770020E1;5.473991394E0;3.000000000E0
2.501720036E2;5.104005966E1;1.373432018E1;1.148443282E2;8.022942543E0;2.555429459E1;6.042252064E0;3.189662218E0
2.511720266E2;5.104013217E1;1.373437535E1;1.162054532E2;8.349544525E0;2.620867538E1;6.342157841E0;3.000000000E0
2.521720436E2;5.104019818E1;1.373443938E1;1.159548715E2;8.034544945E0;2.641433716E1;6.364899635E0;3.000000000E0
2.531720696E2;5.104026255E1;1.373449683E1;1.154024522E2;8.017950058E0;2.619092178E1;4.428431511E0;3.000000000E0
2.541721116E2;5.104032646E1;1.373455050E1;1.153000615E2;7.971299171E0;2.604128838E1;4.428550243E0;3.000000000E0
2.551721186E2;5.104038878E1;1.373460428E1;1.151766802E2;7.904229164E0;2.740137291E1;3.985891819E0;3.000000000E0
2.561721276E2;5.104044874E1;1.373465886E1;1.149544426E2;7.865748405E0;2.926717186E1;4.428786755E0;3.000000000E0
2.571721376E2;5.104051133E1;1.373470955E1;1.148486819E2;7.727741718E0;2.659978676E1;4.428905010E0;3.000000000E0
2.581721566E2;5.104057663E1;1.373475832E1;1.147649006E2;8.168831825E0;2.602163124E1;4.429023743E0;3.000000000E0
2.591721916E2;5.104064300E1;1.373480904E1;1.146053659E2;8.116598129E0;2.656001854E1;3.986205816E0;3.000000000E0
2.601722176E2;5.104070923E1;1.373486112E1;1.144389520E2;8.188168526E0;2.657487106E1;3.986284494E0;3.000000000E0
2.611722246E2;5.104077558E1;1.373491197E1;1.143645796E2;8.230187416E0;2.673677063E1;3.986363411E0;3.000000000E0
2.621722786E2;5.104084183E1;1.373496308E1;1.142273415E2;8.079071999E0;2.689680672E1;4.263547897E0;3.000000000E0
2.631724656E2;5.104090476E1;1.373501630E1;1.140297892E2;8.121001244E0;2.977526665E1;4.263672829E0;3.000000000E0
2.641722826E2;5.104096744E1;1.373507543E1;1.140317904E2;8.095151901E0;2.985086060E1;4.263797760E0;3.000000000E0
2.651723046E2;5.104102936E1;1.373513162E1;1.139585816E2;7.878138065E0;3.022837830E1;4.263923645E0;3.000000000E0
2.661723306E2;5.104109095E1;1.373518843E1;1.140373294E2;7.940479755E0;3.042642021E1;6.368130684E0;3.000000000E0
2.671723376E2;5.104115270E1;1.373524295E1;1.141247927E2;8.004755974E0;3.182497597E1;6.368751526E0;3.000000000E0
2.681723606E2;5.104121396E1;1.373530164E1;1.140438327E2;7.756837368E0;3.340687561E1;6.369381428E0;3.000000000E0
2.691723966E2;5.104127461E1;1.373535976E1;1.141928269E2;7.826689243E0;3.245450211E1;6.370018005E0;3.000000000E0
2.701724276E2;5.104133384E1;1.373542015E1;1.144134031E2;7.830730915E0;3.115723991E1;6.479954243E0;3.000000000E0
2.711724336E2;5.104139519E1;1.373547755E1;1.143970792E2;7.859337330E0;3.233526993E1;6.480532646E0;3.000000000E0
2.721724406E2;5.104145356E1;1.373553864E1;1.144941958E2;7.883100033E0;3.199808121E1;6.481113911E0;3.000000000E0
2.731727046E2;5.104151408E1;1.373560303E1;1.145463309E2;8.113479614E0;3.367210007E1;6.925930023E0;3.000000000E0
2.741724876E2;5.104157748E1;1.373566965E1;1.144620295E2;8.469645500E0;3.478150940E1;5.105753422E0;3.000000000E0
2.751725176E2;5.104163871E1;1.373574409E1;1.145709348E2;8.297747612E0;3.910487366E1;4.431047916E0;3.000000000E0
2.761725406E2;5.104169518E1;1.373581994E1;1.146524992E2;8.307018280E0;4.062472534E1;5.106459618E0;3.000000000E0
2.771725786E2;5.104175141E1;1.373589803E1;1.148325914E2;8.133351326E0;4.026850510E1;4.431286812E0;3.000000000E0
2.781725746E2;5.104180643E1;1.373597518E1;1.149842919E2;8.118574142E0;4.094942093E1;4.431406975E0;3.000000000E0
2.791725956E2;5.104186227E1;1.373605202E1;1.150471550E2;8.080813408E0;3.894176865E1;4.170758247E0;3.000000000E0
2.801727606E2;5.104192127E1;1.373612084E1;1.149683010E2;7.957068920E0;3.508171463E1;4.858670235E0;3.000000000E0
2.811726386E2;5.104198046E1;1.373618536E1;1.149760564E2;7.880793571E0;3.262546921E1;4.818209171E0;3.000000000E0
2.821726656E2;5.104204231E1;1.373624689E1;1.152445256E2;8.196755409E0;3.198422623E1;4.884211540E0;3.000000000E0
2.831726996E2;5.104210140E1;1.373630239E1;1.153606141E2;7.908393383E0;3.316156387E1;5.163130760E0;3.000000000E0
2.841727076E2;5.104216303E1;1.373636286E1;1.152689181E2;7.876499176E0;3.069967270E1;4.534765720E0;3.000000000E0
2.851727306E2;5.104222405E1;1.373641757E1;1.151839808E2;7.933339596E0;2.938708305E1;4.535019398E0;3.000000000E0
2.861728136E2;5.104228850E1;1.373647248E1;1.149439809E2;8.083530426E0;2.927121353E1;3.988368988E0;3.000000000E0
2.871727626E2;5.104235119E1;1.373652437E1;1.153901414E2;8.159048080E0;2.829774666E1;4.141575336E0;3.000000000E0
2.881727776E2;5.104241271E1;1.373658225E1;1.155156177E2;7.937604427E0;3.356343842E1;4.266839504E0;3.000000000E0
2.891727906E2;5.104247356E1;1.373664409E1;1.151962186E2;8.031710625E0;3.621318817E1;6.469112396E0;3.000000000E0
2.901728306E2;5.104253000E1;1.373671001E1;1.148827388E2;7.975538731E0;3.462664413E1;5.121910095E0;3.000000000E0
2.911728496E2;5.104259305E1;1.373677303E1;1.147263921E2;7.841757774E0;3.315341187E1;5.101662159E0;3.000000000E0
2.921728586E2;5.104265478E1;1.373683208E1;1.145970091E2;7.935030460E0;3.231585312E1;1.151291656E1;3.000000000E0
2.931728746E2;5.104271025E1;1.373689130E1;1.141166493E2;7.936576366E0;3.416027069E1;5.032619476E0;3.000000000E0
2.941728906E2;5.104276559E1;1.373695427E1;1.137620262E2;7.891904831E0;3.509521103E1;5.033037186E0;3.000000000E0
2.951739236E2;5.104282042E1;1.373702278E1;1.135298640E2;7.702551365E0;3.573489761E1;5.605249882E0;3.000000000E0
2.961729776E2;5.104287684E1;1.373708742E1;1.135042843E2;7.721528053E0;3.574559402E1;5.605804443E0;3.000000000E0
2.971730946E2;5.104293121E1;1.373715315E1;1.133360365E2;7.786576271E0;3.614310837E1;5.606353760E0;3.000000000E0
2.981729896E2;5.104298584E1;1.373722060E1;1.132917860E2;7.769618988E0;3.695449448E1;5.606905937E0;3.000000000E0
2.991729946E2;5.104303719E1;1.373728182E1;1.134140679E2;7.667473793E0;3.754016876E1;6.945137501E0;3.000000000E0
3.001730466E2;5.104309328E1;1.373735644E1;1.134774473E2;7.732143879E0;3.781224442E1;5.809398174E0;3.000000000E0
3.011730426E2;5.104314904E1;1.373742885E1;1.133796755E2;7.738812923E0;3.667433548E1;5.371786118E0;3.000000000E0
3.021730736E2;5.104320550E1;1.373749586E1;1.134535957E2;7.854802132E0;3.567877197E1;5.107131958E0;3.000000000E0
3.031730976E2;5.104326212E1;1.373756100E1;1.135542405E2;7.790378571E0;3.552096176E1;1.154589272E1;3.000000000E0
3.041730936E2;5.104331978E1;1.373762415E1;1.135994635E2;7.705003738E0;3.514572525E1;1.154318810E1;3.000000000E0
3.051731246E2;5.104337717E1;1.373768800E1;1.136355476E2;7.726130486E0;3.602017975E1;1.154069328E1;3.000000000E0
3.061731526E2;5.104343341E1;1.373775468E1;1.136562384E2;7.780251980E0;3.808673859E1;1.153803635E1;3.000000000E0
3.071733506E2;5.104348616E1;1.373782483E1;1.138029674E2;7.731723785E0;3.994771957E1;4.710301399E0;3.000000000E0
3.081731916E2;5.104354024E1;1.373789584E1;1.137700296E2;7.808579445E0;3.971523285E1;4.710579395E0;3.000000000E0
3.091732306E2;5.104359355E1;1.373796701E1;1.136704187E2;7.672122002E0;4.224498367E1;6.447897911E0;3.000000000E0
3.101732316E2;5.104364520E1;1.373804382E1;1.136621725E2;7.974202633E0;4.410636902E1;6.448517323E0;3.000000000E0
3.111732536E2;5.104369508E1;1.373812035E1;1.136746115E2;7.941459656E0;4.316128922E1;8.964780807E0;3.000000000E0
3.121733346E2;5.104374346E1;1.373819761E1;1.137048158E2;7.805434227E0;4.134646606E1;4.558884621E0;3.000000000E0
3.131732966E2;5.104379264E1;1.373826855E1;1.135951687E2;7.806764126E0;3.895826340E1;4.559173584E0;3.000000000E0
3.141733296E2;5.104385019E1;1.373833800E1;1.137696315E2;8.043619156E0;3.869893265E1;4.559463978E0;3.000000000E0
3.151733246E2;5.104390497E1;1.373840503E1;1.136584618E2;7.937727928E0;3.950714874E1;4.317142963E0;3.000000000E0
3.161734286E2;5.104396077E1;1.373847376E1;1.135114954E2;7.773608208E0;3.928948975E1;4.317300797E0;3.000000000E0
3.171733866E2;5.104401470E1;1.373854217E1;1.134055863E2;7.870573997E0;3.973124313E1;4.436136246E0;3.000000000E0
3.181733996E2;5.104406591E1;1.373861413E1;1.135198499E2;7.825429440E0;3.887062454E1;4.587755680E0;3.000000000E0
3.191734236E2;5.104411970E1;1.373868848E1;1.135425150E2;7.794040203E0;4.043068695E1;5.121655464E0;3.000000000E0
3.201734516E2;5.104417385E1;1.373875957E1;1.138688946E2;7.834146500E0;3.991379166E1;4.713914394E0;3.000000000E0
3.211734736E2;5.104422797E1;1.373883121E1;1.139386958E2;7.859909058E0;3.973899841E1;4.800430298E0;3.000000000E0
3.221740426E2;5.104428212E1;1.373890450E1;1.138837029E2;8.001702309E0;4.034407043E1;4.436749935E0;3.000000000E0
3.231739286E2;5.104433735E1;1.373897727E1;1.137869129E2;7.876334190E0;4.036043167E1;4.589018345E0;3.000000000E0
3.241738206E2;5.104439185E1;1.373904867E1;1.137194884E2;7.917109013E0;3.944593048E1;4.562367439E0;3.000000000E0
3.251735406E2;5.104444780E1;1.373911911E1;1.136185076E2;8.067269325E0;3.957368088E1;4.562658310E0;3.000000000E0
3.261735646E2;5.104450286E1;1.373919176E1;1.133848559E2;8.049367905E0;3.989870071E1;4.562949181E0;3.000000000E0
3.271735986E2;5.104455760E1;1.373926463E1;1.133937988E2;7.946571350E0;3.951440811E1;4.563241005E0;3.000000000E0
3.281736216E2;5.104461318E1;1.373933794E1;1.132398043E2;8.011590004E0;3.944171143E1;4.563532829E0;3.000000000E0
3.291736056E2;5.104466859E1;1.373940886E1;1.131925644E2;8.051890373E0;3.896841812E1;4.952018261E0;3.000000000E0
3.301736406E2;5.104472390E1;1.373947967E1;1.131073659E2;7.788454533E0;3.978819656E1;4.952383041E0;3.000000000E0
3.311736576E2;5.104477775E1;1.373955208E1;1.130890202E2;7.788430691E0;4.113092422E1;4.952748299E0;3.000000000E0
3.321736876E2;5.104483162E1;1.373962540E1;1.129808097E2;7.885616302E0;3.957101822E1;4.564700127E0;3.000000000E0
3.331736996E2;5.104488592E1;1.373969578E1;1.130055657E2;7.914927483E0;3.896427536E1;4.320001602E0;3.000000000E0
3.341737276E2;5.104493769E1;1.373976298E1;1.129998881E2;7.696815491E0;3.993738174E1;4.320161343E0;3.000000000E0
3.351737726E2;5.104499054E1;1.373983290E1;1.129406400E2;7.652650833E0;3.910178757E1;5.149235725E0;3.000000000E0
3.361737706E2;5.104504566E1;1.373990023E1;1.127991769E2;7.632280350E0;3.724863052E1;4.565869331E0;3.000000000E0
3.371737856E2;5.104510064E1;1.373996150E1;1.128553456E2;7.622927189E0;3.574002075E1;4.592548847E0;3.000000000E0
3.381738036E2;5.104515248E1;1.374002845E1;1.129242514E2;7.486858845E0;4.020777130E1;4.997222900E0;3.000000000E0
3.391738426E2;5.104519881E1;1.374010294E1;1.130770615E2;7.292699814E0;4.564204407E1;4.244412422E0;3.000000000E0
3.401738696E2;5.104524100E1;1.374018287E1;1.132044551E2;7.481697083E0;5.636145782E1;4.244498253E0;3.000000000E0
3.411738696E2;5.104527192E1;1.374027838E1;1.130966453E2;7.303150177E0;5.964862823E1;4.439099789E0;3.000000000E0
3.421738906E2;5.104531124E1;1.374036514E1;1.132078923E2;7.231188297E0;4.770127106E1;4.439224720E0;3.000000000E0
3.431739376E2;5.104536026E1;1.374043364E1;1.133225344E2;7.261603355E0;4.188646698E1;4.439349651E0;3.000000000E0
3.441739466E2;5.104540391E1;1.374050789E1;1.133642083E2;7.253873825E0;4.621400070E1;4.439475060E0;3.000000000E0
3.451740496E2;5.104544570E1;1.374058322E1;1.133806851E2;7.017639637E0;4.961476898E1;4.439599037E0;3.000000000E0
3.461739766E2;5.104548630E1;1.374065594E1;1.133672969E2;6.677237511E0;4.690488052E1;4.439723969E0;3.000000000E0
3.471739976E2;5.104552929E1;1.374072395E1;1.133876152E2;6.620305538E0;4.731820679E1;4.439848423E0;3.000000000E0
3.481740336E2;5.104557163E1;1.374079333E1;1.135696375E2;6.514426708E0;4.738832474E1;4.439974308E0;3.000000000E0
3.491740436E2;5.104560992E1;1.374086061E1;1.137003200E2;6.282327175E0;4.891804886E1;4.440098763E0;3.000000000E0
3.501740856E2;5.104564462E1;1.374092329E1;1.137340056E2;6.064953804E0;5.021522141E1;4.440224648E0;3.000000000E0
3.511741136E2;5.104567765E1;1.374098798E1;1.137823697E2;5.818901062E0;4.970294571E1;3.993900299E0;3.000000000E0
3.521741146E2;5.104571475E1;1.374104832E1;1.139274172E2;5.595801830E0;5.100008392E1;3.993988514E0;3.000000000E0
3.531743116E2;5.104574784E1;1.374110511E1;1.139053632E2;5.465322018E0;5.052284622E1;3.994077444E0;3.000000000E0
3.541741736E2;5.104577861E1;1.374116014E1;1.137429818E2;4.972283363E0;5.130491638E1;3.994166374E0;3.000000000E0
3.551741426E2;5.104580057E1;1.374120581E1;1.136259141E2;3.989425898E0;5.381293106E1;3.994255543E0;3.000000000E0
3.561741996E2;5.104581315E1;1.374124218E1;1.135526779E2;2.353404760E0;5.237276840E1;4.275806427E0;3.000000000E0
3.571742036E2;5.104581534E1;1.374125703E1;1.133084600E2;0.000000000E0;5.237276840E1;4.275942326E0;3.000000000E0
3.581742216E2;5.104581223E1;1.374125513E1;1.128428447E2;3.580371141E-1;5.237276840E1;4.276078701E0;3.000000000E0
3.591742596E2;5.104581122E1;1.374124656E1;1.128314504E2;0.000000000E0;5.237276840E1;4.276215076E0;3.000000000E0
3.601742666E2;5.104581122E1;1.374124656E1;1.127245480E2;0.000000000E0;5.237276840E1;4.276351452E0;3.000000000E0
3.611742896E2;5.104581122E1;1.374124656E1;1.125738400E2;0.000000000E0;5.237276840E1;4.276488304E0;3.000000000E0
3.621743246E2;5.104581122E1;1.374124656E1;1.125703902E2;0.000000000E0;5.237276840E1;4.276624680E0;3.000000000E0
3.631743406E2;5.104581122E1;1.374124656E1;1.126315689E2;0.000000000E0;5.237276840E1;4.276762009E0;3.000000000E0
3.641743706E2;5.104581122E1;1.374124656E1;1.126063116E2;0.000000000E0;5.237276840E1;4.964730263E0;3.000000000E0
3.651743786E2;5.104581122E1;1.374124656E1;1.125643327E2;0.000000000E0;5.237276840E1;4.965090275E0;3.000000000E0
3.661744236E2;5.104581122E1;1.374124656E1;1.125306254E2;0.000000000E0;5.237276840E1;4.965453148E0;3.000000000E0
3.671744176E2;5.104581122E1;1.374124656E1;1.125012715E2;0.000000000E0;5.237276840E1;4.965813637E0;3.000000000E0
3.681747196E2;5.104581122E1;1.374124656E1;1.124879261E2;0.000000000E0;5.237276840E1;4.966175079E0;3.000000000E0
3.691744616E2;5.104581122E1;1.374124656E1;1.125138505E2;0.000000000E0;5.237276840E1;4.966536522E0;3.000000000E0
3.701745006E2;5.104581122E1;1.374124656E1;1.125734061E2;0.000000000E0;5.237276840E1;4.966897488E0;3.000000000E0
3.711746076E2;5.104581122E1;1.374124656E1;1.126481222E2;0.000000000E0;5.237276840E1;4.967257977E0;3.000000000E0
3.721745236E2;5.104581122E1;1.374124656E1;1.127511866E2;0.000000000E0;5.237276840E1;4.967619896E0;3.000000000E0
3.731745426E2;5.104581122E1;1.374124656E1;1.129244602E2;0.000000000E0;5.237276840E1;4.278135777E0;3.000000000E0
3.741745726E2;5.104581122E1;1.374124656E1;1.130539267E2;0.000000000E0;5.237276840E1;4.968341351E0;3.000000000E0
3.751745816E2;5.104581122E1;1.374124656E1;1.131711408E2;0.000000000E0;5.237276840E1;4.968700409E0;3.000000000E0
3.761745996E2;5.104581122E1;1.374124656E1;1.132626866E2;0.000000000E0;5.237276840E1;4.278550625E0;3.000000000E0
3.771747626E2;5.104581122E1;1.374124656E1;1.132065127E2;0.000000000E0;5.237276840E1;4.969421387E0;3.000000000E0
3.781746416E2;5.104581122E1;1.374124656E1;1.131219382E2;0.000000000E0;5.237276840E1;4.969782829E0;3.000000000E0
3.791746846E2;5.104581122E1;1.374124656E1;1.130889588E2;0.000000000E0;5.237276840E1;4.278965950E0;3.000000000E0
3.801746856E2;5.104581122E1;1.374124656E1;1.130984545E2;0.000000000E0;5.237276840E1;4.970503330E0;3.000000000E0
3.811747176E2;5.104581122E1;1.374124656E1;1.131033341E2;0.000000000E0;5.237276840E1;4.970861912E0;3.000000000E0
3.821747296E2;5.104581122E1;1.374124656E1;1.130881901E2;0.000000000E0;5.237276840E1;4.971220970E0;3.000000000E0
3.831747556E2;5.104581122E1;1.374124656E1;1.130558208E2;0.000000000E0;5.237276840E1;4.971580505E0;3.000000000E0
3.841747856E2;5.104581122E1;1.374124656E1;1.129878633E2;0.000000000E0;5.237276840E1;4.279661179E0;3.000000000E0
3.851747896E2;5.104581122E1;1.374124656E1;1.129363544E2;0.000000000E0;5.237276840E1;4.279799938E0;3.000000000E0
3.861748146E2;5.104581122E1;1.374124656E1;1.128049096E2;0.000000000E0;5.237276840E1;4.151122570E0;3.000000000E0
3.871748516E2;5.104581122E1;1.374124656E1;1.126301865E2;0.000000000E0;5.237276840E1;4.151223660E0;3.000000000E0
3.881748546E2;5.104581122E1;1.374124656E1;1.125291980E2;0.000000000E0;5.237276840E1;4.151323795E0;3.000000000E0
3.891748886E2;5.104581049E1;1.374125022E1;1.124305548E2;9.594551921E-1;4.545728683E1;4.280359268E0;3.000000000E0
3.901749116E2;5.104582482E1;1.374127697E1;1.123454953E2;2.341845751E0;4.653398514E1;4.280498981E0;3.000000000E0
3.911749406E2;5.104584351E1;1.374131077E1;1.117151844E2;3.351810694E0;5.249502563E1;4.280638218E0;3.000000000E0
3.921749536E2;5.104586603E1;1.374135730E1;1.115406434E2;4.104732990E0;5.808752060E1;4.280778885E0;3.000000000E0
3.931749596E2;5.104588951E1;1.374141311E1;1.113112136E2;4.873075962E0;5.589160919E1;4.280919075E0;3.000000000E0
3.941749866E2;5.104592002E1;1.374147450E1;1.112583434E2;5.467730999E0;5.106788635E1;4.281059265E0;3.000000000E0
3.951750006E2;5.104595063E1;1.374153677E1;1.120570313E2;5.684747219E0;5.236114502E1;2.108766556E0;1.306440949E0
3.961750266E2;5.104598320E1;1.374160383E1;1.123560598E2;5.961786270E0;5.212588882E1;2.115796089E0;1.275221586E0
3.971750466E2;5.104601644E1;1.374167520E1;1.125579952E2;6.280356884E0;5.438991547E1;2.073990822E0;1.260156393E0
3.981750676E2;5.104605057E1;1.374174929E1;1.127073055E2;6.598241329E0;5.200463867E1;2.040956020E0;1.249636889E0
3.991753256E2;5.104608730E1;1.374182814E1;1.130382886E2;6.827808857E0;5.271675110E1;2.042185545E0;1.243617892E0
4.001751206E2;5.104612300E1;1.374190438E1;1.133888815E2;6.552742481E0;5.624952698E1;2.057773590E0;1.243421674E0
4.011751596E2;5.104615592E1;1.374198162E1;1.135394044E2;6.794715881E0;5.106417465E1;2.032590628E0;1.239842772E0
4.021751686E2;5.104619272E1;1.374205975E1;1.136719699E2;6.706425190E0;4.766464233E1;2.026041508E0;1.237332344E0
4.031751976E2;5.104622787E1;1.374213583E1;1.137424468E2;6.398410320E0;5.817241287E1;2.050433159E0;1.239743710E0
4.041753676E2;5.104626044E1;1.374221338E1;1.137465404E2;6.299778461E0;5.559054565E1;2.040267944E0;1.240083694E0
4.051752126E2;5.104629328E1;1.374229373E1;1.141471115E2;6.390198708E0;5.649922943E1;2.055886269E0;1.245722532E0
4.061752536E2;5.104632404E1;1.374237680E1;1.143138294E2;6.525703430E0;5.701021576E1;2.100886822E0;1.250491142E0
4.071752586E2;5.104635692E1;1.374246269E1;1.143102070E2;6.785541058E0;5.701193237E1;2.175736427E0;1.270269513E0
4.081752936E2;5.104639023E1;1.374254954E1;1.142506862E2;6.839119911E0;5.744754791E1;2.201263666E0;1.280168891E0
4.091753146E2;5.104642471E1;1.374263530E1;1.140304372E2;7.068185329E0;5.671757889E1;2.216081381E0;1.283238173E0
4.101753346E2;5.104646256E1;1.374272304E1;1.139633387E2;7.369407654E0;5.463284683E1;2.167614222E0;1.281551480E0
4.111753386E2;5.104649999E1;1.374281299E1;1.139560088E2;7.316866398E0;5.708230591E1;2.138263702E0;1.282692909E0
4.121753786E2;5.104653678E1;1.374290118E1;1.141041548E2;7.317563534E0;5.675914001E1;2.064982414E0;1.263382554E0
4.131753876E2;5.104657273E1;1.374298876E1;1.140298773E2;7.326073647E0;5.489017487E1;2.044831991E0;1.266669393E0
4.141754176E2;5.104661043E1;1.374307434E1;1.140592701E2;7.222376823E0;5.261374283E1;2.048178673E0;1.275910854E0
4.151754506E2;5.104665004E1;1.374315642E1;1.142829207E2;7.181808472E0;5.328161240E1;2.040496826E0;1.257738948E0
4.161754446E2;5.104668900E1;1.374324001E1;1.143829307E2;7.142366886E0;5.085190582E1;2.038778067E0;1.253681183E0
4.171755246E2;5.104672929E1;1.374332092E1;1.143956093E2;7.129423618E0;5.159219742E1;2.086922646E0;1.248926640E0
4.181754966E2;5.104676898E1;1.374340116E1;1.138608717E2;7.193870544E0;4.895053864E1;2.063925266E0;1.245650172E0
4.191755296E2;5.104681148E1;1.374347965E1;1.131647416E2;7.311269283E0;4.563612747E1;2.023061752E0;1.246249437E0
4.201755366E2;5.104685683E1;1.374354926E1;1.125838168E2;7.137220383E0;4.326175308E1;2.027036667E0;1.244491100E0
4.211755566E2;5.104690283E1;1.374361632E1;1.122449624E2;6.989076614E0;4.222193909E1;1.996324062E0;1.243634820E0
4.221755776E2;5.104695219E1;1.374367987E1;1.121319207E2;7.260506153E0;3.925684357E1;2.001002789E0;1.246202111E0
4.231756046E2;5.104700243E1;1.374374109E1;1.121232850E2;7.132958412E0;3.937214661E1;2.019829750E0;1.246839046E0
4.241756226E2;5.104705103E1;1.374379857E1;1.122034620E2;6.876409531E0;3.676393890E1;2.017043591E0;1.245362878E0
4.251756416E2;5.104709920E1;1.374385295E1;1.121715621E2;6.599830627E0;3.419340515E1;2.030798197E0;1.248017550E0
4.261756596E2;5.104714755E1;1.374390247E1;1.122767719E2;6.422460079E0;3.209090805E1;2.039532185E0;1.243409514E0
4.271756696E2;5.104719674E1;1.374394818E1;1.125017607E2;6.196082115E0;3.058491516E1;2.050866604E0;1.245854735E0
4.281757056E2;5.104724401E1;1.374399208E1;1.127826254E2;5.925869942E0;3.246756744E1;2.092730999E0;1.245387673E0
4.291757186E2;5.104728752E1;1.374403646E1;1.132170884E2;5.460968494E0;3.113351822E1;2.124756813E0;1.252257466E0
4.301757576E2;5.104732987E1;1.374407268E1;1.135504896E2;4.944728851E0;2.747010994E1;2.135619640E0;1.255844235E0
4.311757846E2;5.104736840E1;1.374410216E1;1.138171050E2;3.986653090E0;2.917080879E1;2.133078814E0;1.258897066E0
4.321757786E2;5.104740086E1;1.374412660E1;1.143206280E2;3.208420992E0;3.110761833E1;2.153028011E0;1.263309240E0
4.331759706E2;5.104742444E1;1.374414462E1;1.145141705E2;2.385755062E0;2.330668640E1;2.260438681E0;1.288125396E0
4.341758346E2;5.104744031E1;1.374415629E1;1.147940315E2;1.500217795E0;3.308560181E1;2.329836607E0;1.308992505E0
4.351758456E2;5.104744814E1;1.374416224E1;1.150713435E2;7.029070258E-1;2.700173950E1;2.343802452E0;1.320352077E0
4.361758726E2;5.104744904E1;1.374416192E1;1.152241563E2;2.876804769E-1;2.706241417E1;2.353424072E0;1.330264211E0
