"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (m)"
5.289963912E2;5.110113076E1;1.376958704E1;1.804829067E2;7.085799694E0;1.950010071E2;4.160759926E0;3.000000000E0
5.299964262E2;5.110106869E1;1.376956025E1;1.804222053E2;7.089774132E0;1.955195770E2;4.160552502E0;3.000000000E0
5.309964372E2;5.110100734E1;1.376953397E1;1.803674041E2;7.147544384E0;1.956458435E2;4.160345554E0;3.000000000E0
5.319964542E2;5.110094382E1;1.376950474E1;1.802329208E2;7.276395798E0;1.955294495E2;4.160138607E0;3.000000000E0
5.329964752E2;5.110087857E1;1.376947525E1;1.798759664E2;7.208458900E0;1.955954742E2;4.159932613E0;3.000000000E0
5.339965002E2;5.110081267E1;1.376945021E1;1.793983502E2;7.011218548E0;1.941874542E2;4.159725666E0;3.000000000E0
5.349965092E2;5.110074989E1;1.376942536E1;1.790490731E2;7.008234024E0;1.941494446E2;4.159519672E0;3.000000000E0
5.359965212E2;5.110068781E1;1.376940036E1;1.787162801E2;7.066252708E0;1.935454102E2;4.159312725E0;3.000000000E0
5.369965342E2;5.110062407E1;1.376937407E1;1.784306658E2;7.133207798E0;1.962242432E2;4.159107685E0;3.000000000E0
5.379965552E2;5.110056289E1;1.376934559E1;1.781718784E2;7.014793396E0;1.956256866E2;4.158901215E0;3.000000000E0
5.389965742E2;5.110050137E1;1.376932110E1;1.781093993E2;6.983416080E0;1.928254852E2;4.158695221E0;3.000000000E0
5.399965932E2;5.110043738E1;1.376929982E1;1.781333854E2;6.929979324E0;1.930017395E2;4.158489704E0;3.000000000E0
5.409966132E2;5.110037539E1;1.376927908E1;1.780225336E2;6.859794140E0;1.933583679E2;4.158284187E0;3.000000000E0
5.419966312E2;5.110031481E1;1.376925475E1;1.777435310E2;6.798501015E0;1.916192169E2;4.158078671E0;3.000000000E0
5.429967402E2;5.110025624E1;1.376923510E1;1.774006492E2;6.629097939E0;1.908300171E2;4.157872677E0;3.000000000E0
5.439966762E2;5.110019929E1;1.376921891E1;1.770443434E2;6.519287586E0;1.904138031E2;4.299400806E0;3.000000000E0
5.449966892E2;5.110013867E1;1.376920104E1;1.768565369E2;6.731711388E0;1.931559296E2;4.157462597E0;3.000000000E0
5.459966982E2;5.110008194E1;1.376918055E1;1.766477069E2;6.631553173E0;1.944765778E2;4.157257080E0;3.000000000E0
5.469967232E2;5.110002816E1;1.376915804E1;1.763775170E2;6.272232056E0;1.942336426E2;4.157052517E0;3.000000000E0
5.479967442E2;5.109997600E1;1.376913909E1;1.760890311E2;5.894750118E0;1.904682312E2;4.156847477E0;3.000000000E0
5.489967822E2;5.109992366E1;1.376912292E1;1.758059713E2;5.881213188E0;1.904345093E2;4.156642437E0;3.000000000E0
5.499968252E2;5.109987180E1;1.376910328E1;1.755395124E2;5.892436981E0;1.947557526E2;4.156438351E0;3.000000000E0
5.509968062E2;5.109982084E1;1.376907727E1;1.751451779E2;5.858623981E0;1.971526794E2;4.156233788E0;3.000000000E0
5.519968082E2;5.109977366E1;1.376905125E1;1.748276218E2;5.518220425E0;1.969926605E2;4.156028748E0;3.000000000E0
5.529968252E2;5.109973419E1;1.376903311E1;1.745798815E2;4.045170784E0;1.932816925E2;4.155825138E0;3.000000000E0
5.539968472E2;5.109970444E1;1.376901929E1;1.741843411E2;2.683498859E0;1.926430206E2;4.155621052E0;3.000000000E0
5.549968862E2;5.109968439E1;1.376900756E1;1.738850277E2;1.942432046E0;2.000473022E2;4.155416012E0;3.000000000E0
5.559968822E2;5.109966987E1;1.376899827E1;1.736987169E2;1.840492010E0;1.978888092E2;4.155210972E0;3.000000000E0
5.569969032E2;5.109965833E1;1.376898973E1;1.736069728E2;6.513921618E-1;1.978888092E2;4.155005455E0;3.000000000E0
5.579969162E2;5.109965914E1;1.376899236E1;1.737548241E2;0.000000000E0;1.978888092E2;4.154800892E0;3.000000000E0
5.589969532E2;5.109966307E1;1.376899512E1;1.737568850E2;2.973559201E-1;1.978888092E2;4.154595852E0;3.000000000E0
5.599969582E2;5.109966748E1;1.376899981E1;1.740531851E2;0.000000000E0;1.978888092E2;4.154389858E0;3.000000000E0
5.609969832E2;5.109966748E1;1.376899981E1;1.739600175E2;0.000000000E0;1.978888092E2;4.154184341E0;3.000000000E0
5.619970322E2;5.109966748E1;1.376899981E1;1.740132735E2;0.000000000E0;1.978888092E2;4.153978348E0;3.000000000E0
5.629972392E2;5.109966748E1;1.376899981E1;1.740629828E2;0.000000000E0;1.978888092E2;4.153774261E0;3.000000000E0
5.639970482E2;5.109966748E1;1.376899981E1;1.741965173E2;0.000000000E0;1.978888092E2;4.153570652E0;3.000000000E0
5.649970432E2;5.109966748E1;1.376899981E1;1.745009524E2;0.000000000E0;1.978888092E2;4.153364658E0;3.000000000E0
5.659970522E2;5.109966748E1;1.376899981E1;1.747487419E2;0.000000000E0;1.978888092E2;4.153160572E0;3.000000000E0
5.669971082E2;5.109966748E1;1.376899981E1;1.751000109E2;0.000000000E0;1.978888092E2;4.152956486E0;3.000000000E0
5.679971192E2;5.109966748E1;1.376899981E1;1.753595325E2;0.000000000E0;1.978888092E2;4.152752399E0;3.000000000E0
5.689971632E2;5.109966748E1;1.376899981E1;1.756210655E2;0.000000000E0;1.978888092E2;4.152548313E0;3.000000000E0
5.699971352E2;5.109966748E1;1.376899981E1;1.759713894E2;0.000000000E0;1.978888092E2;4.152344704E0;3.000000000E0
5.709971692E2;5.109966748E1;1.376899981E1;1.760950675E2;0.000000000E0;1.978888092E2;4.152140617E0;3.000000000E0
5.719971942E2;5.109966748E1;1.376899981E1;1.762282685E2;0.000000000E0;1.978888092E2;4.176326752E0;3.000000000E0
5.729972082E2;5.109966748E1;1.376899981E1;1.763839350E2;0.000000000E0;1.978888092E2;4.176093578E0;3.000000000E0
5.739972072E2;5.109966748E1;1.376899981E1;1.765931137E2;0.000000000E0;1.978888092E2;4.175860405E0;3.000000000E0
5.749972272E2;5.109966748E1;1.376899981E1;1.767995825E2;0.000000000E0;1.978888092E2;4.151328087E0;3.000000000E0
5.759972592E2;5.109966748E1;1.376899981E1;1.770087150E2;0.000000000E0;1.978888092E2;4.151125908E0;3.000000000E0
5.769972622E2;5.109966748E1;1.376899981E1;1.771365602E2;0.000000000E0;1.978888092E2;4.175162315E0;3.000000000E0
5.779972812E2;5.109966748E1;1.376899981E1;1.772836266E2;0.000000000E0;1.978888092E2;4.150720596E0;3.000000000E0
5.789972952E2;5.109966748E1;1.376899981E1;1.774103896E2;0.000000000E0;1.978888092E2;4.174697876E0;3.000000000E0
5.799973442E2;5.109966748E1;1.376899981E1;1.775104465E2;0.000000000E0;1.978888092E2;4.174464703E0;3.000000000E0
5.809973412E2;5.109966748E1;1.376899981E1;1.775893576E2;0.000000000E0;1.978888092E2;4.174232960E0;3.000000000E0
5.819975692E2;5.109966748E1;1.376899981E1;1.776659214E2;0.000000000E0;1.978888092E2;4.174001694E0;3.000000000E0
5.829973802E2;5.109966748E1;1.376899981E1;1.777424271E2;0.000000000E0;1.978888092E2;4.173769951E0;3.000000000E0
5.839974082E2;5.109966748E1;1.376899981E1;1.778031853E2;0.000000000E0;1.978888092E2;4.173538208E0;3.000000000E0
5.849974052E2;5.109966748E1;1.376899981E1;1.778577704E2;0.000000000E0;1.978888092E2;4.173306942E0;3.000000000E0
5.859974242E2;5.109966748E1;1.376899981E1;1.778562516E2;0.000000000E0;1.978888092E2;4.173075199E0;3.000000000E0
5.869974452E2;5.109966748E1;1.376899981E1;1.777891104E2;0.000000000E0;1.978888092E2;4.172844410E0;3.000000000E0
5.879974822E2;5.109966748E1;1.376899981E1;1.776735607E2;0.000000000E0;1.978888092E2;4.172614098E0;3.000000000E0
5.889975062E2;5.109966748E1;1.376899981E1;1.774918415E2;0.000000000E0;1.978888092E2;4.172383308E0;3.000000000E0
5.899974962E2;5.109966854E1;1.376899783E1;1.772001128E2;5.088996887E-1;1.852944489E2;4.148305416E0;3.000000000E0
5.909975282E2;5.109964754E1;1.376899133E1;1.768429835E2;1.677471995E0;1.928530579E2;4.148105145E0;3.000000000E0
5.919975252E2;5.109961972E1;1.376898260E1;1.765127120E2;2.682855844E0;2.004181366E2;4.147905827E0;3.000000000E0
5.929975732E2;5.109959334E1;1.376897166E1;1.763121929E2;2.854051590E0;1.985855713E2;4.147706985E0;3.000000000E0
5.939975652E2;5.109957134E1;1.376895657E1;1.758841786E2;2.470411301E0;2.029115601E2;4.147508621E0;3.000000000E0
5.949975862E2;5.109954998E1;1.376894302E1;1.755398699E2;2.607259035E0;1.987500153E2;4.147310734E0;3.000000000E0
5.959976172E2;5.109952231E1;1.376893041E1;1.750859415E2;3.318994045E0;1.942288666E2;4.147112370E0;3.000000000E0
5.969976512E2;5.109948899E1;1.376891725E1;1.746530609E2;3.842928171E0;1.956452637E2;4.146914005E0;3.000000000E0
5.979976482E2;5.109945225E1;1.376890155E1;1.743896594E2;4.151712894E0;1.947708740E2;4.146716118E0;3.000000000E0
5.989976722E2;5.109941426E1;1.376888620E1;1.743490725E2;4.313956261E0;1.958843536E2;4.146519661E0;3.000000000E0
5.999976742E2;5.109937565E1;1.376886856E1;1.743396795E2;4.307297230E0;1.973819885E2;4.146322727E0;3.000000000E0
6.009977002E2;5.109933947E1;1.376885400E1;1.722301307E2;4.445141792E0;1.945220795E2;2.324301243E0;1.541535735E0
6.019977102E2;5.109930276E1;1.376883230E1;1.715374029E2;4.345377922E0;1.948875122E2;2.316506863E0;1.465869188E0
6.029977512E2;5.109926236E1;1.376881398E1;1.712104310E2;4.482058525E0;1.919473572E2;2.313333035E0;1.428409934E0
6.039977492E2;5.109922150E1;1.376879389E1;1.704216695E2;4.468552113E0;1.970989990E2;2.340639830E0;1.409170747E0
6.049977902E2;5.109917932E1;1.376877813E1;1.698134193E2;4.541075706E0;1.958716125E2;2.324584246E0;1.402615666E0
6.059977902E2;5.109913598E1;1.376876492E1;1.698659337E2;4.855819225E0;1.929088135E2;2.321461201E0;1.397750735E0
6.069978152E2;5.109909083E1;1.376874455E1;1.697559915E2;4.946983337E0;1.972735748E2;2.316990852E0;1.394180536E0
6.079978372E2;5.109904415E1;1.376872355E1;1.697757509E2;5.314752102E0;1.939438782E2;2.301850796E0;1.386181831E0
6.089978412E2;5.109899628E1;1.376870233E1;1.694669022E2;5.477241516E0;1.968466644E2;2.311152935E0;1.379727364E0
6.099978962E2;5.109894587E1;1.376868235E1;1.693044921E2;5.696523666E0;1.942644348E2;2.320452213E0;1.378535032E0
6.109978872E2;5.109889357E1;1.376866265E1;1.692122377E2;6.079911232E0;1.890814972E2;2.311371326E0;1.380062461E0
6.119979082E2;5.109884183E1;1.376864027E1;1.691087771E2;5.999530315E0;1.955982361E2;2.312400341E0;1.380052328E0
6.129979282E2;5.109879119E1;1.376861420E1;1.689922384E2;5.990669727E0;1.996189423E2;2.308723450E0;1.378998637E0
6.139979532E2;5.109873876E1;1.376858517E1;1.686367608E2;6.291084290E0;1.968831177E2;2.300839186E0;1.378386736E0
6.149979552E2;5.109868330E1;1.376855641E1;1.683362335E2;6.381712437E0;1.996207886E2;2.299476147E0;1.380816221E0
6.159979602E2;5.109862714E1;1.376852755E1;1.681105527E2;6.801594734E0;1.947038269E2;2.298327446E0;1.385582209E0
6.169979862E2;5.109856827E1;1.376850133E1;1.682314461E2;6.522140980E0;1.983342743E2;2.296509266E0;1.385037303E0
6.179980042E2;5.109851143E1;1.376847713E1;1.682598716E2;6.762760162E0;1.917324829E2;2.318365812E0;1.382058024E0
6.189980222E2;5.109845334E1;1.376845563E1;1.682522803E2;6.681583405E0;1.961620483E2;2.314008951E0;1.378998041E0
6.199980512E2;5.109839597E1;1.376842819E1;1.681349981E2;6.646704197E0;1.946737366E2;2.324521542E0;1.376757979E0
6.209980832E2;5.109833733E1;1.376840441E1;1.679352191E2;6.578384876E0;1.938998108E2;2.336599827E0;1.377353430E0
6.219982502E2;5.109828013E1;1.376838124E1;1.677702294E2;6.399684906E0;1.955605011E2;2.332428694E0;1.375513196E0
6.229980982E2;5.109822207E1;1.376835556E1;1.675727002E2;6.470370293E0;1.933960114E2;2.326622009E0;1.371231079E0
6.239981082E2;5.109816645E1;1.376832971E1;1.673188474E2;6.193339825E0;1.967485962E2;2.338655710E0;1.368315578E0
6.249981452E2;5.109811174E1;1.376830290E1;1.670874469E2;6.355462551E0;1.936229553E2;2.345669508E0;1.369111896E0
6.259981522E2;5.109805694E1;1.376827678E1;1.669129928E2;6.504322529E0;1.906079102E2;2.340353489E0;1.372004271E0
6.269981792E2;5.109800033E1;1.376825241E1;1.667007142E2;6.241186619E0;1.942662201E2;2.344132662E0;1.369893312E0
6.279981792E2;5.109794691E1;1.376822848E1;1.665136605E2;6.129835606E0;1.960857086E2;2.358621359E0;1.368847728E0
6.289982152E2;5.109789383E1;1.376820439E1;1.662696930E2;6.137993336E0;1.930890656E2;2.348037720E0;1.368753672E0
6.299982202E2;5.109784018E1;1.376818389E1;1.661146398E2;6.030923367E0;1.933456726E2;2.336885929E0;1.372189999E0
6.309982522E2;5.109778684E1;1.376816347E1;1.664110614E2;5.863857746E0;1.918263855E2;2.330832005E0;1.393207550E0
6.319982472E2;5.109773406E1;1.376814271E1;1.667965036E2;5.689060688E0;1.944900360E2;2.329776287E0;1.410461664E0
6.329983032E2;5.109768196E1;1.376812110E1;1.669538859E2;5.624782562E0;1.943380585E2;2.333025455E0;1.416969657E0
6.339983032E2;5.109763022E1;1.376809849E1;1.670590453E2;5.628246784E0;1.953888092E2;2.314150572E0;1.417667866E0
6.349983262E2;5.109757896E1;1.376807528E1;1.671759336E2;5.675459862E0;1.935505371E2;2.312215805E0;1.419648290E0
6.359983442E2;5.109752632E1;1.376805394E1;1.673146505E2;5.805319786E0;1.944600220E2;2.324049234E0;1.421752572E0
6.369983432E2;5.109747380E1;1.376802917E1;1.672352531E2;5.725791454E0;1.949600830E2;2.332133770E0;1.424617052E0
6.379983602E2;5.109742151E1;1.376800337E1;1.671447984E2;5.790759087E0;1.963396301E2;2.342656136E0;1.427429914E0
6.389983792E2;5.109736900E1;1.376798129E1;1.669393115E2;5.917976379E0;1.944288940E2;2.345773220E0;1.425457478E0
6.399984022E2;5.109731747E1;1.376796054E1;1.666538641E2;5.940419674E0;1.931497803E2;2.361346245E0;1.422197104E0
6.409984352E2;5.109726450E1;1.376793868E1;1.665798406E2;5.970180035E0;1.976920776E2;2.344504356E0;1.416935682E0
6.419984312E2;5.109721069E1;1.376791439E1;1.664719243E2;6.000135422E0;1.989926147E2;2.375944614E0;1.415668011E0
6.429984572E2;5.109715653E1;1.376789021E1;1.665186222E2;6.267772198E0;1.946087036E2;2.344109297E0;1.414404154E0
6.439984992E2;5.109710018E1;1.376786689E1;1.665582652E2;6.287662983E0;1.939884949E2;2.335094452E0;1.413458824E0
6.449985082E2;5.109704352E1;1.376784300E1;1.664904646E2;6.267433643E0;1.954860382E2;2.334384918E0;1.408239603E0
6.459985022E2;5.109698867E1;1.376781919E1;1.662849651E2;6.273321152E0;1.939565735E2;2.343415499E0;1.381973147E0
6.469985282E2;5.109693326E1;1.376779474E1;1.661955116E2;6.134582520E0;1.961894226E2;2.356586456E0;1.367767096E0
6.479985522E2;5.109687665E1;1.376777162E1;1.662038501E2;6.353311062E0;1.943571014E2;2.360098839E0;1.385012269E0
6.489985512E2;5.109681871E1;1.376774651E1;1.662342165E2;6.444383144E0;1.945057983E2;2.361767769E0;1.395721793E0
6.499985732E2;5.109676019E1;1.376771961E1;1.662745970E2;6.555390835E0;1.951146545E2;2.345186234E0;1.407517433E0
6.509986002E2;5.109670228E1;1.376769423E1;1.662648599E2;6.585062504E0;1.938170624E2;2.355073452E0;1.417995930E0
6.519986172E2;5.109664608E1;1.376767192E1;1.662701688E2;6.422098160E0;1.959388275E2;2.366432905E0;1.431089878E0
6.529986502E2;5.109659109E1;1.376764581E1;1.660394655E2;6.466913223E0;1.958581390E2;2.370124578E0;1.443866611E0
6.539986542E2;5.109653433E1;1.376762487E1;1.657207619E2;6.426280499E0;1.933750153E2;2.377535343E0;1.451287150E0
6.549986642E2;5.109647867E1;1.376760402E1;1.653949414E2;6.182517052E0;1.967827606E2;2.348453522E0;1.452529073E0
6.559987062E2;5.109642626E1;1.376757829E1;1.651338127E2;6.018096924E0;1.965141907E2;2.341406584E0;1.442371249E0
6.569986972E2;5.109637408E1;1.376755211E1;1.650498746E2;5.989622593E0;1.946515503E2;2.297197580E0;1.434514403E0
6.579987202E2;5.109632221E1;1.376752670E1;1.649173466E2;5.941587925E0;1.964400330E2;2.285558701E0;1.437064171E0
6.589987372E2;5.109627144E1;1.376750132E1;1.652181038E2;5.835101604E0;1.955578156E2;2.292433262E0;1.465479732E0
6.599987792E2;5.109622066E1;1.376747945E1;1.654557941E2;5.790503979E0;1.946490784E2;2.288767099E0;1.481759787E0
6.609987722E2;5.109617035E1;1.376745693E1;1.654491478E2;5.745404720E0;1.962816620E2;2.297029734E0;1.453793049E0
6.619988042E2;5.109611803E1;1.376743025E1;1.656476383E2;5.751378059E0;1.975972900E2;2.292401314E0;1.446357250E0
6.629988352E2;5.109606382E1;1.376740981E1;1.656139425E2;6.045496464E0;1.915714417E2;2.295090675E0;1.428128839E0
6.639988522E2;5.109600860E1;1.376738760E1;1.655110676E2;5.958477020E0;1.967343292E2;2.313911915E0;1.422443271E0
6.649988552E2;5.109595504E1;1.376736341E1;1.653601300E2;5.948103428E0;1.980905762E2;2.320800066E0;1.413246393E0
6.659988642E2;5.109590173E1;1.376733917E1;1.653485778E2;6.065730095E0;1.963022919E2;2.332208872E0;1.402133703E0
6.669989032E2;5.109584634E1;1.376731785E1;1.655063505E2;6.296546459E0;1.942943726E2;2.323027849E0;1.406087518E0
6.679989002E2;5.109579073E1;1.376729490E1;1.658407163E2;6.193799973E0;1.962217407E2;2.304838896E0;1.430266976E0
6.689989182E2;5.109573583E1;1.376727103E1;1.659066394E2;6.235946655E0;1.941981201E2;2.307059765E0;1.452534914E0
6.699989382E2;5.109567947E1;1.376724888E1;1.665576339E2;6.085491180E0;1.976701202E2;2.309623480E0;1.430585265E0
6.709989812E2;5.109562535E1;1.376722581E1;1.665132806E2;6.136370659E0;1.944572449E2;2.327049494E0;1.446890235E0
6.719989792E2;5.109557157E1;1.376720557E1;1.664240576E2;6.067792892E0;1.955389557E2;2.326188564E0;1.453109860E0
6.729990072E2;5.109551879E1;1.376718647E1;1.663305715E2;6.192588329E0;1.925942383E2;2.361946583E0;1.459125519E0
6.739990212E2;5.109546570E1;1.376716891E1;1.661873816E2;5.987046242E0;1.929892426E2;2.353092909E0;1.465883970E0
6.749990462E2;5.109541483E1;1.376715058E1;1.654783875E2;5.681299686E0;1.977417908E2;2.360480309E0;1.446091413E0
6.759990492E2;5.109536426E1;1.376712768E1;1.651261283E2;5.728264332E0;1.956814117E2;2.294631958E0;1.428523183E0
6.769990772E2;5.109531357E1;1.376710506E1;1.649839253E2;5.716895103E0;1.947709045E2;2.308037758E0;1.420925617E0
6.779990942E2;5.109526442E1;1.376708479E1;1.649542488E2;5.674414158E0;1.941987152E2;2.296396732E0;1.419783950E0
6.789991362E2;5.109521470E1;1.376706736E1;1.648940891E2;5.503139973E0;1.954244690E2;2.295410872E0;1.414989352E0
6.799991232E2;5.109516681E1;1.376704799E1;1.647787876E2;5.402967453E0;1.956515656E2;2.299553633E0;1.411312580E0
6.809993422E2;5.109511848E1;1.376702693E1;1.647417919E2;5.442099571E0;1.956593170E2;2.311335564E0;1.404244304E0
6.819991582E2;5.109507047E1;1.376700574E1;1.648161931E2;5.476081371E0;1.937990570E2;2.299527645E0;1.403908253E0
6.829992032E2;5.109502234E1;1.376698452E1;1.648578218E2;5.508275032E0;1.948271637E2;2.297902584E0;1.406887531E0
6.839991902E2;5.109497543E1;1.376696363E1;1.648040628E2;5.401085377E0;1.957734375E2;2.278309822E0;1.403490663E0
6.849992232E2;5.109492979E1;1.376694616E1;1.643512905E2;5.667798519E0;1.890079193E2;2.282560110E0;1.384725809E0
6.859992402E2;5.109488227E1;1.376692917E1;1.641955510E2;5.631018162E0;1.902241058E2;2.312325478E0;1.371324539E0
6.869992512E2;5.109483272E1;1.376691385E1;1.640275986E2;5.558173180E0;1.909736328E2;2.313148499E0;1.364094734E0
6.879992732E2;5.109478327E1;1.376689997E1;1.638103956E2;5.402837276E0;1.937289276E2;2.323255062E0;1.355562329E0
6.889992852E2;5.109473607E1;1.376688265E1;1.636251489E2;5.321115017E0;1.964390564E2;2.311713934E0;1.354223132E0
6.899992992E2;5.109468924E1;1.376686669E1;1.635341297E2;5.185232162E0;1.941068726E2;2.304872513E0;1.358797073E0
6.909993312E2;5.109464696E1;1.376684998E1;1.634146132E2;5.013718128E0;1.948600311E2;2.302317142E0;1.358786345E0
6.919993552E2;5.109460618E1;1.376683068E1;1.631930588E2;4.887159824E0;1.944161987E2;2.289792299E0;1.355694771E0
6.929993552E2;5.109456660E1;1.376681049E1;1.628962895E2;4.728270531E0;1.932593384E2;2.296691656E0;1.354784250E0
6.939993852E2;5.109452702E1;1.376679570E1;1.628243358E2;4.407923698E0;1.903471375E2;2.296008110E0;1.351981878E0
6.949994132E2;5.109449128E1;1.376677939E1;1.625705403E2;3.654939413E0;1.944301453E2;2.301689386E0;1.345109344E0
6.959994252E2;5.109446412E1;1.376676500E1;1.623933631E2;3.113694191E0;2.004836426E2;2.293585539E0;1.342516899E0
6.969994422E2;5.109444047E1;1.376674844E1;1.621529282E2;3.048278809E0;1.982784576E2;2.277201891E0;1.341317892E0
6.979995032E2;5.109441450E1;1.376673008E1;1.620028622E2;3.372569084E0;1.980252533E2;2.267504454E0;1.338707447E0
6.989994822E2;5.109438465E1;1.376671310E1;1.619509803E2;3.704669476E0;1.948006287E2;2.272914410E0;1.349902272E0
6.999994822E2;5.109435149E1;1.376669116E1;1.619517922E2;3.870397806E0;2.051283417E2;2.274352312E0;1.349351883E0
7.009995152E2;5.109431513E1;1.376666635E1;1.617707355E2;4.453196049E0;1.987097015E2;2.268000603E0;1.351179719E0
7.019995382E2;5.109427489E1;1.376664037E1;1.620221134E2;4.619996071E0;1.978658142E2;2.256606102E0;1.353214741E0
7.029995492E2;5.109423314E1;1.376661725E1;1.621978568E2;4.901278973E0;1.956218567E2;2.247987747E0;1.345749378E0
7.039995722E2;5.109419291E1;1.376658977E1;1.621779704E2;4.909043312E0;2.049320068E2;2.259521961E0;1.348060131E0
7.049995652E2;5.109415153E1;1.376656182E1;1.619384518E2;5.225158215E0;2.011343231E2;2.252454042E0;1.339825034E0
7.059996082E2;5.109410639E1;1.376653390E1;1.619912299E2;5.198151112E0;2.056553040E2;2.255557060E0;1.343282223E0
7.069996082E2;5.109406374E1;1.376650280E1;1.620210768E2;5.401491165E0;2.064757690E2;2.248932362E0;1.331903219E0
7.079996452E2;5.109401950E1;1.376647026E1;1.619596655E2;5.503535271E0;2.033936005E2;2.249364376E0;1.333118916E0
7.089996432E2;5.109397394E1;1.376644015E1;1.619636010E2;5.281955719E0;2.031886749E2;2.238693714E0;1.331439734E0
7.099996802E2;5.109393165E1;1.376641201E1;1.624068377E2;4.883738995E0;2.010229797E2;2.237240791E0;1.328272462E0
7.109996822E2;5.109389089E1;1.376638807E1;1.625029100E2;4.935189247E0;2.018937683E2;2.233560801E0;1.329350829E0
7.119997112E2;5.109384800E1;1.376636348E1;1.623489287E2;5.094829082E0;1.959390411E2;2.241591930E0;1.334147334E0
7.129997372E2;5.109380390E1;1.376633805E1;1.621457324E2;5.134956360E0;1.989193726E2;2.239865780E0;1.333020091E0
7.139997582E2;5.109375849E1;1.376631589E1;1.620723154E2;5.372207165E0;1.963409424E2;2.273280859E0;1.337373257E0
7.149997532E2;5.109371011E1;1.376629656E1;1.620106873E2;5.488713264E0;1.954619141E2;2.295204401E0;1.334478855E0
7.159997932E2;5.109366200E1;1.376627794E1;1.620669298E2;5.578418732E0;1.940639343E2;2.314663887E0;1.333750486E0
7.169997902E2;5.109361250E1;1.376625766E1;1.620001725E2;5.464803696E0;1.947556610E2;2.317568064E0;1.336089015E0
7.179998252E2;5.109356360E1;1.376623502E1;1.618982167E2;5.538920879E0;1.956273651E2;2.284376860E0;1.337127566E0
7.189998412E2;5.109351538E1;1.376621119E1;1.617913516E2;5.442662716E0;1.954151611E2;2.268998861E0;1.336140990E0
7.199998812E2;5.109346569E1;1.376619152E1;1.617893482E2;5.484722614E0;1.942494049E2;2.279041767E0;1.335255623E0
7.209998592E2;5.109341460E1;1.376617412E1;1.620098152E2;5.449261665E0;1.947454834E2;2.292764902E0;1.349485040E0
7.219999122E2;5.109336377E1;1.376615536E1;1.622751649E2;5.318645954E0;1.944370728E2;2.277309895E0;1.352460146E0
7.229998982E2;5.109331171E1;1.376613984E1;1.624900249E2;5.460391045E0;1.887393036E2;2.276391506E0;1.362093091E0
7.239999152E2;5.109325836E1;1.376612296E1;1.625138465E2;5.594782829E0;1.899150696E2;2.285249949E0;1.366275311E0
7.249999512E2;5.109320701E1;1.376610524E1;1.624352789E2;5.563275814E0;1.968027649E2;2.287454844E0;1.350397468E0
7.259999522E2;5.109315583E1;1.376608615E1;1.622928777E2;5.683447361E0;1.888645477E2;2.296647549E0;1.348824263E0
7.270000032E2;5.109310260E1;1.376606986E1;1.620284417E2;5.807618618E0;1.905520172E2;2.289236784E0;1.345128298E0
7.280000072E2;5.109304736E1;1.376605683E1;1.618848780E2;5.953427315E0;1.924145660E2;2.267020941E0;1.346742034E0
7.290000212E2;5.109299462E1;1.376604083E1;1.617087846E2;5.999982834E0;1.927100372E2;2.263219118E0;1.340305448E0
7.300000432E2;5.109294139E1;1.376602151E1;1.616476689E2;5.911135674E0;1.934820099E2;2.249059677E0;1.343028069E0
7.310000392E2;5.109288801E1;1.376599891E1;1.616746816E2;5.993748665E0;1.958878632E2;2.250292778E0;1.355328083E0
7.320000792E2;5.109283431E1;1.376597408E1;1.616706023E2;6.120402813E0;1.953445740E2;2.245969534E0;1.365598679E0
7.330000792E2;5.109278018E1;1.376595023E1;1.616239967E2;6.162741184E0;1.978887634E2;2.244496107E0;1.362135291E0
7.340001232E2;5.109272655E1;1.376592290E1;1.615814581E2;6.220582008E0;1.988024292E2;2.235620499E0;1.360821724E0
7.350001382E2;5.109267366E1;1.376589395E1;1.614405632E2;6.315698147E0;1.975823669E2;2.242367268E0;1.353259802E0
7.360001552E2;5.109261984E1;1.376586480E1;1.612494680E2;6.380197048E0;1.982870941E2;2.242418766E0;1.346495748E0
7.370001582E2;5.109256618E1;1.376583438E1;1.612054665E2;6.191600323E0;2.009245453E2;2.245788813E0;1.344163537E0
7.380002682E2;5.109251408E1;1.376580039E1;1.610900767E2;6.236773014E0;1.991044159E2;2.252014637E0;1.341860771E0
7.390002082E2;5.109246050E1;1.376576768E1;1.610694000E2;6.164891720E0;2.027565460E2;2.235661745E0;1.341824412E0
7.400002202E2;5.109240762E1;1.376573291E1;1.610145441E2;6.331450939E0;2.013203125E2;2.232019901E0;1.338943839E0
7.410002202E2;5.109235420E1;1.376569661E1;1.610344019E2;6.375429153E0;2.036692047E2;2.214769363E0;1.337685227E0
7.420002542E2;5.109230118E1;1.376566020E1;1.609214709E2;6.463041306E0;2.015041962E2;2.221635342E0;1.339500546E0
7.430002582E2;5.109224793E1;1.376562029E1;1.606899396E2;6.313661575E0;2.085862427E2;2.214971304E0;1.337039351E0
7.440002952E2;5.109219695E1;1.376557507E1;1.604859073E2;6.407780170E0;2.076863403E2;2.237233639E0;1.342936158E0
7.450003252E2;5.109214455E1;1.376552985E1;1.602596060E2;6.590091228E0;2.060620117E2;2.223139763E0;1.344485521E0
