"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.410504618E0,-6.174308062E-2,2.129077911E-2,-5.870914459E-2
4.415478983E0,-1.006516814E-1,3.540420532E-2,-1.562690735E-2
4.420453348E0,-7.076519728E-2,5.405330658E-2,-8.156967163E-2
4.425427714E0,-1.355755925E-1,1.350975037E-2,-2.423954010E-2
4.430432596E0,-7.239717245E-2,6.536483765E-2,-5.155563354E-3
4.435406962E0,-6.635838747E-2,5.819320679E-3,-5.707550049E-2
4.440381327E0,-1.146158576E-1,4.587078094E-2,-9.917354584E-2
4.445355692E0,-1.200069785E-1,2.655220032E-2,-1.078987122E-1
4.450330057E0,-1.253786087E-1,5.010604858E-3,7.226943970E-2
4.455334940E0,-1.235975027E-1,9.592056274E-3,-3.235721588E-2
4.460309305E0,-5.097472668E-2,4.477977753E-2,-5.590724945E-2
4.465283671E0,-8.750218153E-2,4.091262817E-3,-4.154682159E-2
4.470258036E0,-9.304541349E-2,-1.027297974E-2,-1.317024231E-3
4.475232401E0,-1.080539227E-1,2.736949921E-2,-3.700828552E-2
4.480237284E0,-1.418580413E-1,2.218723297E-2,-7.242584229E-2
4.485211649E0,-1.305343509E-1,2.181434631E-2,1.525402069E-2
4.490186014E0,-1.004054546E-1,9.616851807E-3,-1.244401932E-1
4.495160380E0,-6.579113007E-2,2.816200256E-2,-5.057621002E-2
4.500165262E0,-1.235225797E-1,6.422042847E-3,-8.119392395E-2
4.505139628E0,-1.194182634E-1,1.323795319E-2,-2.888011932E-2
4.510113993E0,-1.507749557E-1,2.471923828E-2,-2.184963226E-2
4.515088358E0,-8.742952347E-2,6.513595581E-4,-5.488395691E-3
4.520062723E0,-1.001126766E-1,-1.995086670E-3,-6.719398499E-2
4.525037089E0,-8.673107624E-2,1.896095276E-2,-4.107284546E-2
4.530103007E0,-1.113346815E-1,4.681587219E-2,-4.822063446E-2
4.535016337E0,-1.287610531E-1,-1.763629913E-2,-5.295658112E-2
4.539960184E0,-1.483780742E-1,1.750278473E-2,-2.707099915E-2
4.544934549E0,-1.111091375E-1,2.635860443E-2,-1.052989960E-1
4.549939432E0,-1.166146398E-1,-2.479553223E-4,-1.002349854E-1
4.554883280E0,-1.197181344E-1,8.760452271E-3,-4.801940918E-2
4.559888163E0,-1.015426517E-1,1.762199402E-2,-2.228832245E-2
4.564862528E0,-1.048182845E-1,-9.019851685E-3,-4.636478424E-2
4.569836893E0,-6.084036827E-2,-1.239776611E-5,-1.079893112E-1
4.574811258E0,-1.092286110E-1,1.363945007E-2,-9.828948975E-2
4.579816141E0,-1.359871030E-1,-2.950096130E-2,-1.316070557E-2
4.584790507E0,-7.286888361E-2,-1.094818115E-2,-5.625438690E-2
4.589764872E0,-1.093796492E-1,-6.736755371E-3,-4.708671570E-2
4.594739237E0,-7.945054770E-2,3.990745544E-2,-1.135644913E-1
4.599713602E0,-8.050501347E-2,-1.772499084E-2,-5.204200745E-2
4.604718485E0,-9.571021795E-2,-1.822853088E-2,-2.880573273E-2
4.609692850E0,-6.825888157E-2,-3.052711487E-2,-5.760192871E-3
4.614697733E0,-1.071533561E-1,-1.676177979E-2,-3.956508636E-2
4.619672098E0,-5.137807131E-2,-7.831573486E-3,3.314304352E-2
4.624646464E0,-9.283202887E-2,-8.397102356E-3,-2.456283569E-2
4.629651346E0,-9.607326984E-2,-3.018188477E-2,-6.052589417E-2
4.634625712E0,-8.281147480E-2,1.287460327E-4,-3.955364227E-2
4.639600077E0,-5.790078640E-2,2.070140839E-2,-1.644325256E-2
4.644574442E0,-7.089740038E-2,3.314018250E-3,-1.351881027E-1
4.649579325E0,-1.528108120E-2,-2.575778961E-2,-6.885528564E-2
4.654553690E0,-1.914972067E-2,-1.919841766E-2,-4.086494446E-2
4.659528055E0,-1.826870441E-2,-4.574298859E-2,-2.963256836E-2
4.664502421E0,-5.287271738E-2,-8.311271667E-3,-2.790737152E-2
4.669476786E0,-1.169782877E-2,-6.579399109E-3,-8.990573883E-2
4.674451151E0,-2.983611822E-2,-9.582519531E-3,-7.585334778E-2
4.679456034E0,-2.968668938E-3,-2.202892303E-2,-4.306411743E-2
4.684430399E0,9.504318237E-3,-8.446693420E-3,-3.892135620E-2
4.689404764E0,-3.244876862E-2,4.976272583E-3,-7.263469696E-2
4.694379130E0,-1.034647226E-2,-1.476383209E-2,-4.469490051E-2
4.699353495E0,-4.886627197E-3,-2.491950989E-2,-2.645969391E-2
4.704327860E0,1.235967875E-2,-2.554512024E-2,6.480312347E-2
4.709332743E0,1.070261002E-3,6.897926331E-3,2.549743652E-2
4.714307108E0,-1.018005610E-2,-1.760196686E-2,-2.530384064E-2
4.719281473E0,-2.452254295E-3,-3.719902039E-2,1.635456085E-2
4.724255839E0,-4.205644131E-3,-9.441375732E-3,-2.970027924E-2
4.729260721E0,2.474653721E-2,-1.732921600E-2,-4.561424255E-3
4.734235087E0,-2.919131517E-2,-4.641437531E-2,8.172416687E-2
4.739209452E0,1.643800735E-2,1.446533203E-2,-3.333091736E-2
4.744183817E0,1.444715261E-2,-6.599426270E-4,3.696441650E-3
4.749188700E0,5.970931053E-2,-2.744483948E-2,-5.634975433E-2
4.754163065E0,4.794162512E-2,2.387619019E-2,7.057094574E-2
4.759137430E0,5.506545305E-2,-2.911758423E-2,2.409362793E-2
4.764111796E0,3.142070770E-2,3.354072571E-3,1.149682999E-1
4.769116678E0,-6.140887737E-3,-3.288269043E-2,1.106815338E-1
4.774091044E0,3.214532137E-2,-7.459640503E-3,7.100296021E-2
4.779065409E0,4.042327404E-3,1.062870026E-2,-3.449344635E-2
4.784039774E0,9.420180321E-2,-3.044795990E-2,2.522468567E-3
4.789014139E0,3.486967087E-2,-7.449150085E-3,8.644199371E-2
4.793988505E0,6.811875105E-2,-2.247428894E-2,7.280349731E-2
4.798993387E0,4.923093319E-2,-1.141166687E-2,2.858066559E-2
4.803967753E0,3.051465750E-2,-4.286193848E-2,6.978607178E-2
4.808942118E0,9.454858303E-2,-4.336452484E-2,4.455280304E-2
4.813916483E0,5.657058954E-2,-3.680133820E-2,5.019092560E-2
4.818921366E0,7.554382086E-2,-2.557754517E-2,6.049823761E-2
4.823895731E0,4.709702730E-2,-2.862834930E-2,8.014488220E-2
4.828870096E0,7.790100574E-2,-1.276874542E-2,1.373977661E-1
4.833905497E0,6.832891703E-2,-4.109382629E-3,1.210107803E-1
4.838818827E0,4.230344296E-2,-1.202297211E-2,9.534549713E-2
4.843823710E0,5.903780460E-2,-1.516532898E-2,1.477689743E-1
4.848798075E0,4.026412964E-2,-6.076622009E-2,7.937049866E-2
4.853772440E0,8.063918352E-2,-3.750991821E-2,1.626453400E-1
4.858746805E0,8.999079466E-2,-3.800868988E-2,1.414127350E-1
4.863721171E0,8.274042606E-2,-5.264472961E-2,1.298246384E-1
4.868726053E0,9.677714109E-2,-3.175544739E-2,7.819843292E-2
4.873700419E0,1.060157418E-1,-4.406166077E-2,1.521406174E-1
4.878674784E0,7.981204987E-2,-2.793788910E-2,5.786418915E-2
4.883649149E0,9.159922600E-2,-3.085327148E-2,1.201457977E-1
4.888623514E0,8.438962698E-2,-4.554367065E-2,1.087360382E-1
4.893597880E0,7.957875729E-2,8.344650269E-3,1.328315735E-1
4.898602762E0,8.894538879E-2,-6.803226471E-2,1.260566711E-1
4.903577128E0,1.194068193E-1,-1.391792297E-2,1.547813416E-1
4.908551493E0,1.212484837E-1,-4.754924774E-2,1.054239273E-1
4.913525858E0,6.880307198E-2,-4.780960083E-2,1.674737930E-1
4.918530741E0,9.705239534E-2,-5.043411255E-2,1.015300751E-1
4.923505106E0,9.909343719E-2,-4.359149933E-2,8.334922791E-2
4.928479471E0,5.392360687E-2,-2.262210846E-2,1.456012726E-1
4.933453837E0,8.708322048E-2,-2.070713043E-2,9.875106812E-2
4.938428202E0,1.058368087E-1,-4.240894318E-2,1.278324127E-1
4.943402567E0,1.197170615E-1,-5.212593079E-2,1.590337753E-1
4.948407450E0,3.670579195E-2,-4.110336304E-4,1.002445221E-1
4.953381815E0,9.599399567E-2,-7.182884216E-2,1.340646744E-1
4.958356180E0,1.099420190E-1,-7.412910461E-2,1.086673737E-1
4.963361063E0,8.131289482E-2,-2.211856842E-2,1.424913406E-1
4.968335428E0,1.190533638E-1,-8.308410645E-3,1.618700027E-1
4.973309794E0,4.789334536E-2,-4.650211334E-2,1.457300186E-1
4.978284159E0,9.763199091E-2,-3.952598572E-2,1.132078171E-1
4.983258524E0,4.537957907E-2,-6.570148468E-2,1.163148880E-1
4.988263407E0,6.675624847E-2,-6.097793579E-2,1.193876266E-1
4.993237772E0,4.784369469E-2,-5.622577667E-2,1.838884354E-1
4.998212137E0,7.153558731E-2,-2.076148987E-2,1.369857788E-1
5.003186503E0,8.793103695E-2,-4.222202301E-2,1.802034378E-1
5.008160868E0,5.226933956E-2,-6.113910675E-2,1.286439896E-1
5.013135233E0,8.529621363E-2,-6.809616089E-2,1.270895004E-1
5.018140116E0,5.426001549E-2,-1.832675934E-2,8.780002594E-2
5.023114481E0,9.664952755E-2,-3.978919983E-2,1.456203461E-1
5.028088846E0,2.301824093E-2,-5.163097382E-2,1.722726822E-1
5.033063212E0,1.010840535E-1,-4.680347443E-2,1.208591461E-1
5.038068094E0,6.286430359E-2,-3.019046783E-2,8.642101288E-2
5.043042460E0,9.580278397E-2,-3.023624420E-2,1.703004837E-1
5.048016825E0,5.292886496E-2,-3.970241547E-2,1.095132828E-1
5.052991190E0,1.985776424E-2,-1.835823059E-2,8.233261108E-2
5.057965555E0,7.206791639E-2,-4.674053192E-2,1.120567322E-1
5.062939921E0,5.068749189E-2,-5.598068237E-2,1.651639938E-1
5.067944803E0,6.253975630E-2,-6.040000916E-2,1.730041504E-1
5.072919169E0,8.609741926E-2,-2.462863922E-2,1.548414230E-1
5.077893534E0,8.349686861E-2,-4.578590393E-2,6.839942932E-2
5.082867899E0,5.255204439E-2,-1.721477509E-2,1.006841660E-1
5.087872782E0,6.197130680E-2,-3.141784668E-2,1.232061386E-1
5.092816630E0,8.312338591E-2,-4.550361633E-2,1.478996277E-1
5.097821512E0,6.630581617E-2,-1.694393158E-2,1.323041916E-1
5.102795878E0,5.668592453E-2,-1.456546783E-2,3.896808624E-2
5.107770243E0,7.548099756E-2,-1.220321655E-2,1.447000504E-1
5.112744608E0,6.346178055E-2,-5.468750000E-2,6.309413910E-2
5.117749491E0,6.098735332E-2,-4.012203217E-2,5.067443848E-2
5.122723856E0,7.975065708E-2,-5.158042908E-2,7.384300232E-2
5.127698221E0,4.874283075E-2,-5.345821381E-2,1.275606155E-1
5.132672587E0,4.625535011E-2,-8.109092712E-3,7.933139801E-2
5.137738505E0,7.440739870E-2,-4.103851318E-2,7.871723175E-2
5.142651835E0,5.033594370E-2,-4.062938690E-2,8.285331726E-2
5.147626200E0,5.247986317E-2,-2.127265930E-2,5.162239075E-2
5.152600565E0,4.755377769E-2,-7.284736633E-2,4.903030396E-2
5.157574930E0,5.681061745E-2,-5.079460144E-2,1.220254898E-1
5.162549296E0,5.416208506E-2,-3.360462189E-2,1.236476898E-1
5.167554178E0,5.387973785E-2,-1.887226105E-2,4.741287231E-2
5.172528544E0,5.827695131E-2,-3.254795074E-2,6.628704071E-2
5.177502909E0,1.545155048E-2,-2.720260620E-2,4.017925262E-2
5.182477274E0,2.737349272E-2,-2.191829681E-2,5.911254883E-2
5.187451639E0,4.155278206E-2,-2.537727356E-3,8.966350555E-2
5.192426005E0,3.630518913E-3,-5.652046204E-2,3.731536865E-2
5.197430887E0,2.971714735E-2,-2.509307861E-2,8.216571808E-2
5.202405253E0,1.541322470E-2,-5.764293671E-2,9.362125397E-2
5.207379618E0,1.067054272E-2,-5.449199677E-2,1.073675156E-1
5.212353983E0,-2.231669426E-2,-2.776145935E-2,9.975147247E-2
5.217358866E0,2.053534985E-2,-1.773071289E-2,7.271766663E-3
5.222333231E0,-5.422711372E-3,-5.027484894E-2,-8.901596069E-3
5.227307596E0,1.602107286E-2,-7.076835632E-2,6.945705414E-2
5.232281962E0,2.311903238E-2,-2.023220062E-2,4.570865631E-2
5.237286844E0,1.831948757E-3,-2.200412750E-2,5.289936066E-2
5.242261210E0,4.679560661E-2,-1.792907715E-4,4.347896576E-2
5.247235575E0,4.176634550E-2,-4.231643677E-2,6.241416931E-2
5.252209940E0,5.559110641E-2,-4.631519318E-2,6.941604614E-2
5.257214823E0,7.878720760E-3,-2.424907684E-2,-1.562118530E-2
5.262189188E0,1.721715927E-2,-6.372261047E-2,7.475376129E-2
5.267163553E0,-2.075904608E-2,-2.969169617E-2,1.124439240E-1
5.272137919E0,5.226254463E-3,-7.726669312E-3,3.495216370E-3
5.277112284E0,3.095656633E-2,1.405715942E-2,4.653358459E-2
5.282086649E0,3.522771597E-2,-4.223918915E-2,8.449363708E-2
5.287091532E0,6.341218948E-3,3.480911255E-3,-5.559921265E-4
5.292065897E0,-1.288259029E-2,-1.249313354E-2,-1.636791229E-2
5.297040262E0,-1.537960768E-2,9.499549866E-3,5.300617218E-2
5.302014628E0,8.110404015E-3,-2.058029175E-2,9.588718414E-2
5.307019510E0,-1.108276844E-2,-7.914543152E-3,3.219223022E-2
5.311993876E0,2.648800611E-2,4.476833344E-2,1.623344421E-2
5.316968241E0,-4.727309942E-2,-3.043937683E-2,-1.926422119E-3
5.321942606E0,2.121371031E-2,-2.244377136E-2,1.216487885E-1
5.326916971E0,-7.609665394E-3,-3.108215332E-2,-6.078720093E-3
5.331891337E0,-2.913713455E-2,-1.816749573E-3,6.606101990E-3
5.336896219E0,-2.926415205E-2,3.646850586E-3,-2.560806274E-2
5.341870585E0,-4.118281603E-2,-3.342628479E-2,-5.283546448E-2
5.346844950E0,-1.996791363E-2,1.711082458E-2,4.286766052E-2
5.351819315E0,5.540668964E-2,1.997280121E-2,4.565811157E-2
5.356793680E0,-3.504681587E-2,-1.970195770E-2,4.839515686E-2
5.361768046E0,-3.745377064E-2,-3.433227539E-5,1.570224762E-2
5.366772928E0,-2.333641052E-2,1.477527618E-2,-1.668548584E-2
5.371747294E0,-1.636517048E-2,-1.774978638E-2,4.797458649E-2
5.376721659E0,-2.829355001E-2,4.288673401E-3,4.363727570E-2
5.381726542E0,-2.380788326E-3,7.261276245E-3,2.281665802E-2
5.386700907E0,-2.874726057E-2,7.400512695E-4,-6.630992889E-2
5.391644755E0,-1.012647152E-2,-1.753330231E-2,-5.554962158E-2
5.396649637E0,3.629684448E-3,9.223937988E-3,-7.078170776E-3
5.401624003E0,-1.600503922E-3,-9.100914001E-3,5.570411682E-3
5.406598368E0,-5.161672831E-2,8.113861084E-3,-2.676391602E-2
5.411572733E0,-2.805286646E-2,8.643150330E-3,-4.704761505E-2
5.416577616E0,4.250198603E-2,-2.387619019E-2,-3.646850586E-2
5.421551981E0,-1.967620850E-2,1.709175110E-2,1.183509827E-2
5.426526346E0,-3.410822153E-2,1.999187469E-2,3.130912781E-3
5.431500712E0,-4.136395454E-2,3.981590271E-3,-2.202510834E-2
5.436505594E0,-3.675538301E-2,2.351856232E-2,-4.696559906E-2
5.441540995E0,9.075403214E-4,-1.851940155E-2,-5.522251129E-2
5.446454325E0,-6.516158581E-3,-1.069164276E-2,-1.155090332E-2
5.451428690E0,-3.746265173E-2,2.540683746E-2,-5.321407318E-2
5.456403055E0,-2.567911148E-2,-4.911422729E-3,-1.039953232E-1
5.461377421E0,2.461910248E-3,3.109550476E-2,-9.300136566E-2
5.466382303E0,-2.732813358E-3,3.847694397E-2,-5.376815796E-2
5.471356669E0,1.106756926E-2,2.216625214E-2,8.709907532E-3
5.476331034E0,-3.190839291E-2,1.304817200E-2,-6.863403320E-2
5.481305399E0,-1.345276833E-3,-7.133483887E-4,-6.743431091E-2
5.486310282E0,-1.113915443E-2,-4.912376404E-3,-1.110897064E-1
5.491254130E0,-4.373669624E-3,-1.144599915E-2,-5.760669708E-2
5.496259012E0,7.026076317E-3,-6.117820740E-3,-7.065677643E-2
5.501233378E0,4.198634624E-2,1.566696167E-2,-6.474399567E-2
5.506207743E0,6.957411766E-2,5.381679535E-2,-1.414756775E-1
5.511182108E0,7.158160210E-3,1.851177216E-2,-6.880092621E-2
5.516186991E0,6.534993649E-3,2.832794189E-2,-8.881282806E-2
5.521161356E0,1.524716616E-2,1.209068298E-2,-1.062965393E-1
5.526135721E0,3.094696999E-2,2.669715881E-2,-4.334926605E-2
5.531110087E0,5.128425360E-2,1.755619049E-2,-5.885124207E-2
5.536084452E0,2.433860302E-2,-4.109764099E-2,-5.536651611E-2
5.541058817E0,7.080852985E-3,1.638317108E-2,-8.498573303E-2
5.546063700E0,6.461799145E-3,-2.341747284E-2,-6.716918945E-2
5.551038065E0,6.961214542E-2,3.207206726E-3,-9.199428558E-2
5.556012430E0,4.489219189E-2,2.486610413E-2,-1.308040619E-1
5.560986796E0,1.097863913E-2,-8.012771606E-3,-3.481674194E-2
5.565991678E0,4.105788469E-2,-7.589340210E-3,-1.025285721E-1
5.570966044E0,2.956390381E-5,1.409530640E-2,-9.411334991E-2
5.575940409E0,5.148100853E-2,4.738521576E-2,-1.117601395E-1
5.580914774E0,6.010806561E-2,2.136516571E-2,-1.127643585E-1
5.585889139E0,2.852600813E-2,1.444339752E-2,-1.090421677E-1
5.590894022E0,4.200017452E-2,2.646160126E-2,7.957458496E-3
5.595868387E0,1.990944147E-2,-3.244113922E-2,-5.542087555E-2
5.600842753E0,6.880176067E-2,2.245521545E-2,-9.702396393E-2
5.605817118E0,3.471052647E-2,3.695487976E-3,-7.221317291E-2
5.610791483E0,5.759984255E-2,2.515697479E-2,-6.893348694E-2
5.615796366E0,7.791382074E-2,1.101112366E-2,-1.034717560E-1
5.620770731E0,3.666496277E-2,3.949356079E-2,-7.160186768E-2
5.625745096E0,3.124010563E-2,-7.839202881E-3,-5.657291412E-2
5.630719462E0,3.530263901E-2,4.904365540E-2,-2.283573151E-2
5.635693827E0,2.509558201E-2,3.945350647E-3,-3.658866882E-2
5.640698710E0,3.621566296E-2,1.587677002E-2,-9.979820251E-2
5.645673075E0,-1.174294949E-2,-1.947975159E-2,-3.498744965E-2
5.650647440E0,1.625359058E-2,-2.937316895E-4,-3.686523438E-2
5.655621805E0,3.692811728E-2,3.518867493E-2,-7.657527924E-2
5.660596171E0,1.730090380E-2,2.082538605E-2,-1.536989212E-1
5.665601053E0,4.743182659E-2,-2.858161926E-3,-2.481079102E-2
5.670575419E0,4.190975428E-2,-9.863853455E-3,-8.116912842E-2
5.675549784E0,6.240361929E-2,2.093791962E-2,-4.502105713E-2
5.680524149E0,2.612024546E-2,1.845836639E-2,-9.885120392E-2
5.685529032E0,1.616811752E-2,1.363945007E-2,-6.725692749E-2
5.690503397E0,8.700668812E-3,3.482532501E-2,-5.242347717E-3
5.695477762E0,1.309448481E-2,8.413887024E-2,-1.694869995E-2
5.700452128E0,-5.098330975E-2,6.924152374E-2,-4.043769836E-2
5.705457010E0,-3.633677959E-3,-3.997993469E-2,-4.015159607E-2
5.710431376E0,-4.175084829E-2,-3.734874725E-2,-1.012392044E-1
5.715405741E0,1.961851120E-2,-4.420185089E-2,-1.500415802E-1
5.720380106E0,-1.623743773E-2,-3.683280945E-2,-1.016569138E-1
5.725354471E0,1.205980778E-2,5.071735382E-2,1.003265381E-2
5.730328837E0,3.780817986E-2,8.322620392E-2,-8.460426331E-2
5.735303202E0,-5.088448524E-4,4.464435577E-2,-4.153633118E-2
5.740277567E0,3.914415836E-3,1.105976105E-2,-1.546726227E-1
5.745343485E0,-2.000957727E-2,3.202247620E-2,-1.134605408E-1
5.750226298E0,-3.657877445E-2,-2.038097382E-2,-5.136775970E-2
5.755231180E0,-3.409099579E-2,1.022052765E-2,-4.886722565E-2
5.760205546E0,-5.994969606E-2,9.860038757E-3,-4.641056061E-2
5.765179911E0,-3.127473593E-2,3.313159943E-2,-5.575180054E-2
5.770184794E0,-5.243360996E-3,1.137924194E-2,-9.095573425E-2
5.775159159E0,2.527588606E-2,-1.019001007E-2,-8.101081848E-2
5.780133524E0,-1.522517204E-2,1.329612732E-2,-7.348442078E-2
5.785107889E0,-6.714522839E-2,2.006435394E-2,-4.949760437E-2
5.790082255E0,2.065843344E-2,4.795455933E-2,-5.175590515E-2
5.795117655E0,8.656084538E-3,9.470939636E-3,-1.156330109E-2
5.800092020E0,2.045750618E-2,-5.228996277E-2,-1.891326904E-2
5.805066385E0,-7.969021797E-3,9.191513062E-3,-4.039096832E-2
5.810040751E0,-3.093123436E-3,5.833530426E-2,-9.712696075E-2
5.815045633E0,-3.836518526E-2,-2.042484283E-2,-7.080078125E-2
5.820019999E0,1.869988441E-2,1.239967346E-2,-6.123733521E-2
5.824994364E0,-9.686589241E-3,-6.958961487E-3,-4.514694214E-3
5.829999247E0,1.177924871E-2,-4.913330078E-3,-2.144718170E-2
5.834973612E0,4.023790359E-2,5.136871338E-2,-6.897926331E-2
5.839917460E0,-3.068572283E-2,2.924346924E-2,-7.367324829E-2
5.844922342E0,2.826809883E-3,4.914283752E-3,-1.019649506E-1
5.849896708E0,5.263048410E-2,-1.450920105E-2,-7.102966309E-2
5.854871073E0,3.832781315E-2,2.756023407E-2,4.445075989E-3
5.859875956E0,5.013781786E-2,2.440547943E-2,1.316642761E-2
5.864850321E0,4.532730579E-2,1.525878906E-5,-3.013706207E-2
5.869824686E0,3.817456961E-2,8.897781372E-3,1.239776611E-4
5.874799051E0,9.836137295E-3,5.947113037E-3,8.938789368E-3
5.879773417E0,1.474851370E-2,-2.764987946E-2,-6.491661072E-2
5.884778299E0,2.433907986E-2,-4.339218140E-3,-8.357048035E-3
5.889752665E0,5.528807640E-3,-2.505302429E-3,-5.617713928E-2
5.894727030E0,7.185572386E-2,-3.843402863E-2,-2.331447601E-2
5.899701395E0,7.846474648E-3,-1.030540466E-2,3.054332733E-2
5.904706278E0,2.463108301E-2,-3.434658051E-2,2.493476868E-2
5.909680643E0,-1.066237688E-2,-6.253242493E-3,-3.963851929E-2
5.914655008E0,7.942652702E-2,2.721786499E-3,1.671600342E-2
5.919629374E0,5.311971903E-2,-2.562522888E-3,3.952693939E-2
5.924634257E0,5.781203508E-2,2.052211761E-2,3.145217896E-2
5.929578104E0,5.299645662E-2,-8.489608765E-3,-3.317451477E-2
5.934582987E0,1.749461889E-2,-1.132202148E-2,2.073478699E-2
5.939557352E0,1.050142050E-1,4.722595215E-2,-6.084442139E-3
5.944531717E0,1.021257043E-1,-2.216243744E-2,3.816127777E-2
5.949536600E0,9.933245182E-2,3.887748718E-2,6.519317627E-3
5.954510965E0,5.407333374E-2,-1.863574982E-2,8.168220520E-3
5.959485331E0,7.295155525E-2,-2.512931824E-3,6.879234314E-2
5.964459696E0,6.095981598E-2,-4.084014893E-2,6.136894226E-3
5.969434061E0,1.009750366E-1,-2.693939209E-2,7.712364197E-3
5.974438944E0,6.512147188E-2,4.115676880E-2,-4.499721527E-2
5.979413309E0,2.014297247E-2,2.371025085E-2,2.548408508E-2
5.984387674E0,4.406386614E-2,-5.414962769E-3,1.745223999E-2
5.989362040E0,2.296417952E-2,-2.483081818E-2,6.380653381E-2
5.994366923E0,1.154018641E-1,-1.814079285E-2,4.364967346E-2
5.999341288E0,4.418379068E-2,-6.804466248E-3,9.445571899E-2
6.004315653E0,7.033771276E-2,-2.851486206E-4,1.259527206E-1
6.009290018E0,6.796878576E-2,-1.978588104E-2,3.443622589E-2
6.014294901E0,8.682477474E-2,-4.382801056E-2,1.452159882E-2
6.019269266E0,8.661442995E-2,-4.172134399E-2,5.140686035E-2
6.024243632E0,8.408844471E-2,-1.604843140E-2,9.267902374E-2
6.029217997E0,5.096840858E-2,-4.483604431E-2,7.700347900E-2
6.034192362E0,3.703767061E-2,2.222061157E-3,6.625652313E-2
6.039197245E0,6.566983461E-2,-1.010894775E-2,9.103107452E-2
6.044171610E0,2.786219120E-2,-1.525783539E-2,1.226854324E-1
6.049207010E0,3.989958763E-2,-5.341911316E-2,1.715660095E-2
6.054120340E0,6.978452206E-3,-4.163455963E-2,1.226634979E-1
6.059094706E0,1.325384974E-1,-4.881668091E-2,1.328859329E-1
6.064099589E0,6.358093023E-2,2.193737030E-2,6.509017944E-2
6.069073954E0,3.303480148E-2,2.428054810E-3,1.041116714E-1
6.074048319E0,5.064010620E-3,-1.219654083E-2,1.074047089E-1
6.079022684E0,1.975536346E-2,1.105022430E-2,5.399703979E-2
6.083997049E0,8.866477013E-2,-3.909492493E-2,9.070777893E-2
6.089001932E0,4.141944647E-2,3.235816956E-3,1.058578491E-1
6.093976298E0,3.475713730E-2,-1.137161255E-2,1.658086777E-1
6.098950663E0,4.935222864E-2,-3.759574890E-2,1.852102280E-1
6.103925028E0,4.487663507E-2,-2.347183228E-2,9.586811066E-2
6.108899393E0,3.102135658E-2,-2.130985260E-2,1.228857040E-1
6.113904276E0,2.676713467E-2,-1.210975647E-2,1.284008026E-1
6.118878641E0,7.215893269E-2,-2.186870575E-2,1.362314224E-1
6.123853007E0,4.631680250E-2,-2.686595917E-2,1.179838181E-1
6.128827372E0,4.126369953E-3,-3.894519806E-2,1.022014618E-1
6.133832255E0,3.317719698E-2,-1.077461243E-2,1.219778061E-1
6.138806620E0,7.623124123E-2,-6.419181824E-3,6.607437134E-2
6.143780985E0,1.748692989E-2,-2.336597443E-2,5.309677124E-2
6.148755350E0,2.532726526E-2,-1.656627655E-2,4.730892181E-2
6.153760233E0,4.012471437E-2,-5.233764648E-2,6.987094879E-2
6.158734598E0,-1.363337040E-2,-2.645206451E-2,8.986473083E-2
6.163708964E0,2.280437946E-2,-6.213378906E-2,9.319210052E-2
6.168683329E0,3.056514263E-2,-1.251792908E-2,1.484508514E-1
6.173657694E0,2.169030905E-2,1.078224182E-2,1.041841507E-1
6.178632059E0,1.756346226E-2,-4.628658295E-2,1.076002121E-1
6.183636942E0,2.520966530E-2,-3.696441650E-3,1.039581299E-1
6.188611307E0,-2.865552902E-2,-2.049636841E-2,1.380949020E-1
6.193585673E0,-2.544444799E-2,-2.297306061E-2,1.153192520E-1
6.198560038E0,-1.753896475E-2,-4.420661926E-2,1.070241928E-1
6.203564921E0,-7.266104221E-3,-3.215026855E-2,1.012306213E-1
6.208539286E0,-3.237617016E-2,-3.435420990E-2,6.715488434E-2
6.213513651E0,-3.600680828E-2,-3.183841705E-2,1.230392456E-1
6.218488016E0,-5.381774902E-2,-3.644752502E-2,8.165073395E-2
6.223462382E0,2.525609732E-2,-2.209281921E-2,1.256399155E-1
6.228436747E0,4.477143288E-3,-3.850460052E-2,5.836677551E-2
6.233441630E0,-3.503918648E-2,1.805305481E-3,1.048822403E-1
6.238415995E0,-3.407967091E-2,-5.506706238E-2,7.539558411E-2
6.243390360E0,-3.553164005E-2,-1.232147217E-2,6.740188599E-2
6.248364725E0,-2.049040794E-2,-7.679939270E-3,6.894588470E-2
6.253369608E0,-2.679431438E-2,4.047393799E-3,7.996749878E-2
6.258343973E0,-1.651215553E-2,-1.501274109E-2,5.784606934E-2
6.263318339E0,-8.421856165E-2,-3.627586365E-2,4.770946503E-2
6.268292704E0,-4.040277004E-2,-5.263710022E-2,3.294086456E-2
6.273297587E0,-7.476562262E-2,-3.819084167E-2,5.367851257E-2
6.278271952E0,4.503428936E-3,-4.508781433E-2,1.002330780E-1
6.283246317E0,-2.786332369E-2,-2.356052399E-2,-1.170825958E-2
6.288220682E0,-4.350525141E-2,-2.818012238E-2,2.836132050E-2
6.293195048E0,-5.903851986E-2,2.647399902E-3,3.741168976E-2
6.298169413E0,-3.436380625E-2,-2.337360382E-2,3.229999542E-2
6.303174296E0,-7.367753983E-2,-5.855941772E-2,2.730655670E-2
6.308148661E0,-4.418540001E-2,-1.317024231E-2,2.946186066E-2
