"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (m)"
2.504394800E2;5.105198807E1;1.376130452E1;1.115075284E2;6.782485962E0;2.657112732E2;5.843234062E0;3.000000000E0
2.514394960E2;5.105197675E1;1.376120328E1;1.115156941E2;6.822677135E0;2.746783447E2;5.011761665E0;3.000000000E0
2.524395160E2;5.105197838E1;1.376109875E1;1.115389606E2;6.936164856E0;2.735212708E2;3.959027529E0;3.000000000E0
2.534395400E2;5.105198356E1;1.376099438E1;1.116771812E2;7.051113605E0;2.712961731E2;5.366269112E0;3.000000000E0
2.544395490E2;5.105198030E1;1.376089590E1;1.118254468E2;7.030064106E0;2.717265930E2;5.149128437E0;3.000000000E0
2.554395680E2;5.105196950E1;1.376079217E1;1.115765951E2;7.026060581E0;2.750491028E2;3.904345274E0;3.000000000E0
2.564396060E2;5.105197761E1;1.376069627E1;1.119705858E2;6.929321766E0;2.775747681E2;3.959143639E0;3.000000000E0
2.574396120E2;5.105198889E1;1.376060209E1;1.120381217E2;6.863737106E0;2.809790955E2;5.077412128E0;3.000000000E0
2.584396520E2;5.105200056E1;1.376051292E1;1.126302155E2;6.907177925E0;2.794873657E2;5.170390606E0;3.000000000E0
2.594396760E2;5.105201264E1;1.376040781E1;1.130850148E2;7.077938080E0;2.805771790E2;5.218238354E0;3.000000000E0
2.604396720E2;5.105202289E1;1.376029874E1;1.132901560E2;7.149012566E0;2.803115234E2;5.153028488E0;3.000000000E0
2.614397100E2;5.105203365E1;1.376019108E1;1.135216922E2;7.079976559E0;2.796179199E2;5.334255695E0;3.000000000E0
2.624397350E2;5.105204376E1;1.376009181E1;1.136778572E2;6.980706215E0;2.778342896E2;5.083647728E0;3.000000000E0
2.634397540E2;5.105205456E1;1.375999389E1;1.139080295E2;7.004025936E0;2.807693176E2;5.335506916E0;3.000000000E0
2.644397670E2;5.105206539E1;1.375989913E1;1.140398382E2;7.047183037E0;2.823786011E2;4.038924694E0;3.000000000E0
2.654397960E2;5.105206733E1;1.375980800E1;1.135981656E2;6.900778294E0;2.788265076E2;4.495128632E0;3.000000000E0
2.664398270E2;5.105207347E1;1.375971543E1;1.130082538E2;6.882502079E0;2.770730896E2;4.122567177E0;3.000000000E0
2.674398300E2;5.105208372E1;1.375962099E1;1.123063434E2;6.828155518E0;2.766057739E2;4.137594223E0;3.000000000E0
2.684398420E2;5.105209551E1;1.375952530E1;1.118004408E2;6.704436302E0;2.788325500E2;3.953126907E0;3.000000000E0
2.694398570E2;5.105210847E1;1.375943172E1;1.116447037E2;6.563019276E0;2.787146912E2;3.953179359E0;3.000000000E0
2.704399060E2;5.105212108E1;1.375934807E1;1.115595181E2;6.314895630E0;2.789125366E2;5.269210339E0;3.000000000E0
2.714399110E2;5.105213245E1;1.375926508E1;1.120495053E2;6.171616554E0;2.794956360E2;5.236948967E0;3.000000000E0
2.724399460E2;5.105214556E1;1.375917726E1;1.126586282E2;6.127313137E0;2.791130371E2;5.237546921E0;3.000000000E0
2.734399460E2;5.105215352E1;1.375909227E1;1.129960704E2;6.027341366E0;2.815696716E2;5.086784840E0;3.000000000E0
2.744399650E2;5.105215954E1;1.375900962E1;1.132894891E2;5.960006714E0;2.811006470E2;4.018857479E0;3.000000000E0
2.754399880E2;5.105216917E1;1.375892061E1;1.133258797E2;5.682996750E0;2.811699219E2;5.332623482E0;3.000000000E0
2.764400140E2;5.105217831E1;1.375883740E1;1.135915457E2;5.564672470E0;2.811555176E2;5.088543892E0;3.000000000E0
2.774400780E2;5.105219102E1;1.375874263E1;1.135965880E2;5.400610924E0;2.785823059E2;5.089129448E0;3.000000000E0
2.784400530E2;5.105219712E1;1.375867038E1;1.137276824E2;5.384585381E0;2.815340881E2;5.089717388E0;3.000000000E0
2.794400930E2;5.105220832E1;1.375859769E1;1.138873749E2;5.273583889E0;2.841824646E2;4.019008160E0;3.000000000E0
2.804401060E2;5.105221925E1;1.375852978E1;1.136214627E2;4.849426270E0;2.836148682E2;5.090888977E0;3.000000000E0
2.814401460E2;5.105222672E1;1.375846413E1;1.133892500E2;4.186877251E0;2.805870972E2;5.129778862E0;3.000000000E0
2.824401550E2;5.105223188E1;1.375841700E1;1.127032587E2;3.203079224E0;2.799780884E2;5.336191654E0;3.000000000E0
2.834401620E2;5.105223599E1;1.375838577E1;1.123397333E2;2.023893833E0;2.825636597E2;5.336702347E0;3.000000000E0
2.844401900E2;5.105224220E1;1.375835922E1;1.123386421E2;1.761157155E0;2.841360779E2;5.337212086E0;3.000000000E0
2.854402090E2;5.105224927E1;1.375833391E1;1.122184317E2;1.484719038E0;2.883096619E2;5.737432957E0;3.000000000E0
2.864402290E2;5.105225484E1;1.375831514E1;1.121347366E2;1.232070208E0;2.887920837E2;5.244493961E0;3.000000000E0
2.874402460E2;5.105225689E1;1.375829822E1;1.120349903E2;1.503896594E0;2.837017822E2;5.244780064E0;3.000000000E0
2.884402910E2;5.105225882E1;1.375828058E1;1.115681663E2;2.159126043E0;2.798360901E2;5.245068550E0;3.000000000E0
2.894403140E2;5.105226305E1;1.375824511E1;1.112894566E2;2.518385649E0;2.849472961E2;5.245355606E0;3.000000000E0
2.904403860E2;5.105226844E1;1.375820288E1;1.110032140E2;2.817754030E0;2.860130005E2;5.245642662E0;3.000000000E0
2.914403470E2;5.105226464E1;1.375816294E1;1.107469179E2;2.998616457E0;2.878743286E2;4.678408623E0;3.000000000E0
2.924403700E2;5.105227329E1;1.375811816E1;1.112456910E2;2.951664925E0;3.010419922E2;4.265697956E0;3.000000000E0
2.934403840E2;5.105228874E1;1.375808299E1;1.105834336E2;1.588445544E0;2.989663696E2;4.424685955E0;3.000000000E0
2.944404110E2;5.105229503E1;1.375806082E1;1.105475285E2;1.549863696E0;2.942472534E2;5.238845825E0;3.000000000E0
2.954404180E2;5.105230222E1;1.375803127E1;1.102086037E2;1.830315351E0;2.808709717E2;4.557030678E0;3.000000000E0
2.964404410E2;5.105230387E1;1.375799012E1;1.098884445E2;2.449961424E0;2.836103516E2;5.060573101E0;3.000000000E0
2.974404720E2;5.105230665E1;1.375795097E1;1.094863845E2;2.939292908E0;2.777053528E2;5.189813614E0;3.000000000E0
2.984404870E2;5.105230563E1;1.375788460E1;1.094769131E2;3.451199055E0;2.689780273E2;5.189814568E0;3.000000000E0
2.994405080E2;5.105229701E1;1.375781425E1;1.095011033E2;3.701979876E0;2.644950867E2;4.505389214E0;3.000000000E0
3.004405240E2;5.105228627E1;1.375775002E1;1.096165064E2;4.023831367E0;2.684178162E2;4.473039627E0;3.000000000E0
3.014405640E2;5.105228622E1;1.375767794E1;1.099862711E2;4.148859024E0;2.730842590E2;4.473127365E0;3.000000000E0
3.024405940E2;5.105228990E1;1.375760412E1;1.102714898E2;4.186064720E0;2.754499207E2;4.473216057E0;3.000000000E0
3.034405970E2;5.105229500E1;1.375753338E1;1.101648623E2;4.201823711E0;2.755328064E2;4.420907497E0;3.000000000E0
3.044406190E2;5.105229474E1;1.375746300E1;1.105353249E2;4.125232697E0;2.769663696E2;4.251351833E0;3.000000000E0
3.054406700E2;5.105229993E1;1.375738850E1;1.108898350E2;4.477560043E0;2.732955627E2;3.955080748E0;3.000000000E0
3.064406670E2;5.105229891E1;1.375731426E1;1.110487462E2;4.686240673E0;2.694342041E2;4.234499454E0;3.000000000E0
3.074407010E2;5.105229853E1;1.375723844E1;1.113193774E2;4.764334679E0;2.687457581E2;4.498641014E0;3.000000000E0
3.084406960E2;5.105229769E1;1.375716379E1;1.110684847E2;4.945447922E0;2.707818604E2;4.498723984E0;3.000000000E0
3.094407130E2;5.105229648E1;1.375709009E1;1.110268114E2;5.145473480E0;2.708688660E2;4.498806953E0;3.000000000E0
3.104407790E2;5.105229371E1;1.375701304E1;1.110677436E2;5.499037743E0;2.656166992E2;4.498889923E0;3.000000000E0
3.114407920E2;5.105228867E1;1.375693799E1;1.107673703E2;5.402806282E0;2.622125854E2;4.498972416E0;3.000000000E0
3.124407840E2;5.105227970E1;1.375685948E1;1.108202988E2;5.454756260E0;2.667258911E2;4.194221973E0;3.000000000E0
3.134408270E2;5.105227986E1;1.375677364E1;1.110191896E2;5.608977795E0;2.718648071E2;4.540231705E0;3.000000000E0
3.144408290E2;5.105228213E1;1.375669122E1;1.113294423E2;5.669101238E0;2.722999573E2;4.542070866E0;3.000000000E0
3.154408580E2;5.105228260E1;1.375660610E1;1.114786755E2;5.575378895E0;2.687554016E2;4.507200241E0;3.000000000E0
3.164408990E2;5.105228087E1;1.375651965E1;1.119369389E2;5.504469395E0;2.681596680E2;4.592632771E0;3.000000000E0
3.174408970E2;5.105227850E1;1.375642974E1;1.122850377E2;5.619668007E0;2.709972229E2;4.478300095E0;3.000000000E0
3.184409100E2;5.105227313E1;1.375633981E1;1.124116024E2;6.038272381E0;2.707204285E2;4.474618912E0;3.000000000E0
3.194409590E2;5.105227276E1;1.375625056E1;1.122963517E2;6.588447094E0;2.729506836E2;4.938948631E0;3.000000000E0
3.204409520E2;5.105227495E1;1.375615847E1;1.123765604E2;6.712811470E0;2.705747070E2;4.399731636E0;3.000000000E0
3.214409980E2;5.105227252E1;1.375606567E1;1.123633019E2;6.634693623E0;2.700138245E2;4.283151627E0;3.000000000E0
3.224410120E2;5.105227536E1;1.375597502E1;1.125464903E2;6.777808189E0;2.711947632E2;4.172313213E0;3.000000000E0
3.234410240E2;5.105228248E1;1.375588007E1;1.124648887E2;6.706535816E0;2.728128967E2;4.377160072E0;3.000000000E0
3.244410510E2;5.105228820E1;1.375578442E1;1.124982467E2;6.587726116E0;2.711821899E2;4.265701294E0;3.000000000E0
3.254411330E2;5.105229148E1;1.375569153E1;1.126017219E2;6.658691406E0;2.701281738E2;4.364071846E0;3.000000000E0
3.264410840E2;5.105229003E1;1.375559470E1;1.132488403E2;6.611196518E0;2.692578430E2;4.391118050E0;3.000000000E0
3.274411160E2;5.105229042E1;1.375550221E1;1.135366943E2;6.442993641E0;2.705260620E2;4.174789906E0;3.000000000E0
3.284411270E2;5.105229683E1;1.375540839E1;1.128264368E2;6.558718204E0;2.696701050E2;4.131686211E0;3.000000000E0
3.294411690E2;5.105229522E1;1.375531422E1;1.123257319E2;6.756394863E0;2.696237183E2;4.131745815E0;3.000000000E0
3.304411790E2;5.105229400E1;1.375521330E1;1.121485499E2;6.735833168E0;2.700256042E2;3.956395388E0;3.000000000E0
3.314412070E2;5.105229629E1;1.375511616E1;1.116259479E2;6.519766808E0;2.707223206E2;3.956447840E0;3.000000000E0
3.324412180E2;5.105229812E1;1.375501898E1;1.111911373E2;6.492569447E0;2.697024841E2;3.956500530E0;3.000000000E0
3.334412590E2;5.105229595E1;1.375492342E1;1.109936651E2;6.402229786E0;2.698804626E2;4.020611763E0;3.000000000E0
3.344412670E2;5.105229435E1;1.375483377E1;1.108149837E2;6.355204582E0;2.726791687E2;3.956605911E0;3.000000000E0
3.354412810E2;5.105229604E1;1.375474290E1;1.109420616E2;6.440829277E0;2.733453979E2;3.843983173E0;3.000000000E0
3.364413210E2;5.105229813E1;1.375465462E1;1.109673626E2;6.467805862E0;2.734142456E2;3.961411715E0;3.000000000E0
3.374413500E2;5.105229988E1;1.375456316E1;1.115409145E2;6.247500420E0;2.734074402E2;3.857371569E0;3.000000000E0
3.384413600E2;5.105229688E1;1.375447289E1;1.119618997E2;6.019435883E0;2.714812317E2;3.858640671E0;3.000000000E0
3.394413790E2;5.105229159E1;1.375438177E1;1.115769914E2;5.975131989E0;2.691593018E2;4.248502731E0;3.000000000E0
3.404413880E2;5.105228659E1;1.375429448E1;1.114717134E2;6.170343876E0;2.684412231E2;4.248421192E0;3.000000000E0
3.414414300E2;5.105228618E1;1.375420558E1;1.113939720E2;6.286257744E0;2.704505310E2;5.171468258E0;3.000000000E0
3.424414610E2;5.105229129E1;1.375411060E1;1.113561512E2;6.134459019E0;2.709813538E2;4.034013748E0;3.000000000E0
3.434417130E2;5.105229050E1;1.375402189E1;1.114905592E2;5.797169685E0;2.601665344E2;4.248178005E0;3.000000000E0
3.444414910E2;5.105227586E1;1.375395310E1;1.122025825E2;5.195352077E0;2.381702271E2;4.248096466E0;3.000000000E0
3.454414990E2;5.105224654E1;1.375391164E1;1.123041392E2;3.782973289E0;2.241353455E2;3.858912230E0;3.000000000E0
3.464415210E2;5.105220111E1;1.375388300E1;1.121275433E2;4.529215813E0;2.044887085E2;4.121273041E0;3.000000000E0
3.474418080E2;5.105214050E1;1.375386677E1;1.114153856E2;5.204243183E0;1.959756622E2;4.477119923E0;3.000000000E0
3.484415720E2;5.105207241E1;1.375385498E1;1.107406241E2;5.623292446E0;1.942455444E2;4.083882332E0;3.000000000E0
3.494416030E2;5.105199627E1;1.375385163E1;1.105989694E2;6.179631233E0;1.972230530E2;4.511021614E0;3.000000000E0
3.504415950E2;5.105193134E1;1.375384338E1;1.112024872E2;6.439282417E0;1.980793304E2;3.907336235E0;3.000000000E0
3.514417090E2;5.105187332E1;1.375383229E1;1.116441410E2;6.331839085E0;1.960179443E2;4.049673557E0;3.000000000E0
3.524416700E2;5.105181172E1;1.375382063E1;1.119674390E2;6.186794758E0;1.929843750E2;5.732264519E0;3.000000000E0
3.534416950E2;5.105174861E1;1.375380268E1;1.124496588E2;6.357249260E0;1.934926147E2;4.446004868E0;3.000000000E0
3.544416960E2;5.105169356E1;1.375378140E1;1.125382002E2;6.368031025E0;1.932462769E2;5.731780052E0;3.000000000E0
3.554417120E2;5.105163498E1;1.375376392E1;1.128541847E2;6.431206226E0;1.923536377E2;4.135588646E0;3.000000000E0
3.564417850E2;5.105157795E1;1.375374516E1;1.131814272E2;6.495774269E0;1.913596497E2;4.278481007E0;3.000000000E0
3.574417780E2;5.105152210E1;1.375372854E1;1.132817932E2;6.592481136E0;1.909472656E2;4.541975021E0;3.000000000E0
3.584420460E2;5.105146129E1;1.375371595E1;1.135273906E2;6.484138012E0;1.894964294E2;4.221326828E0;3.000000000E0
3.594417960E2;5.105140493E1;1.375370344E1;1.135554281E2;6.453916073E0;1.902421112E2;4.221289635E0;3.000000000E0
3.604420490E2;5.105135090E1;1.375368733E1;1.136333543E2;6.408150673E0;1.916612701E2;4.221252441E0;3.000000000E0
3.614418620E2;5.105129817E1;1.375366397E1;1.135887440E2;6.392370224E0;1.919151764E2;4.260068417E0;3.000000000E0
3.624418760E2;5.105124254E1;1.375364683E1;1.135458026E2;6.385724068E0;1.910972900E2;4.262462616E0;3.000000000E0
3.634419280E2;5.105117585E1;1.375363237E1;1.140655783E2;6.382462025E0;1.931066742E2;4.262403965E0;3.000000000E0
3.644421060E2;5.105111897E1;1.375361075E1;1.144449225E2;6.449771881E0;1.932860260E2;4.383194923E0;3.000000000E0
3.654419350E2;5.105105995E1;1.375358694E1;1.144285263E2;6.215281487E0;1.923956604E2;4.262288570E0;3.000000000E0
3.664419560E2;5.105100320E1;1.375356563E1;1.141173489E2;6.230438232E0;1.893953705E2;4.357017517E0;3.000000000E0
3.674419930E2;5.105094861E1;1.375354418E1;1.138673036E2;6.289491177E0;1.929855804E2;4.455187798E0;3.000000000E0
3.684420080E2;5.105089289E1;1.375352123E1;1.139868542E2;6.165054321E0;1.931119232E2;3.962310791E0;3.000000000E0
3.694420280E2;5.105083577E1;1.375350736E1;1.139098612E2;6.196520329E0;1.912452698E2;3.962338924E0;3.000000000E0
3.704420360E2;5.105078236E1;1.375349274E1;1.139206823E2;6.065506458E0;1.934943085E2;4.341130733E0;3.000000000E0
3.714420630E2;5.105072453E1;1.375347734E1;1.141207974E2;6.018737793E0;1.919028931E2;4.316092014E0;3.000000000E0
3.724421010E2;5.105066876E1;1.375345775E1;1.138387408E2;5.796489716E0;1.894438324E2;4.546923637E0;3.000000000E0
3.734421010E2;5.105061740E1;1.375344148E1;1.138037607E2;5.657492161E0;1.898498840E2;4.316194057E0;3.000000000E0
3.744421270E2;5.105057320E1;1.375342285E1;1.136415048E2;5.350022793E0;1.912648468E2;3.962479830E0;3.000000000E0
3.754421570E2;5.105052545E1;1.375340420E1;1.137480245E2;5.117702484E0;1.901038971E2;4.215838909E0;3.000000000E0
3.764421700E2;5.105048023E1;1.375339170E1;1.137505832E2;4.878551483E0;1.880751801E2;4.240437508E0;3.000000000E0
3.774421950E2;5.105044648E1;1.375337970E1;1.138367647E2;4.688500881E0;1.924960632E2;4.240522385E0;3.000000000E0
3.784422180E2;5.105041155E1;1.375335476E1;1.141874530E2;4.596468449E0;2.097216034E2;3.962590933E0;3.000000000E0
3.794422430E2;5.105038845E1;1.375328973E1;1.134716456E2;5.256459236E0;2.500911407E2;4.035706043E0;3.000000000E0
3.804422730E2;5.105038872E1;1.375318712E1;1.128713658E2;6.061411381E0;2.935511169E2;4.035750389E0;3.000000000E0
3.814422940E2;5.105042233E1;1.375310037E1;1.124688403E2;6.079709053E0;2.966836548E2;4.245155811E0;3.000000000E0
3.824423120E2;5.105045218E1;1.375301976E1;1.119631799E2;5.885752201E0;2.934446716E2;4.245074272E0;3.000000000E0
3.834423500E2;5.105047109E1;1.375294322E1;1.116675986E2;6.030816078E0;2.902630005E2;4.244992733E0;3.000000000E0
3.844424350E2;5.105048882E1;1.375285927E1;1.114802556E2;6.320008755E0;2.901318665E2;4.244911671E0;3.000000000E0
3.854424430E2;5.105050787E1;1.375277036E1;1.113642659E2;6.488525391E0;2.894488831E2;4.244831085E0;3.000000000E0
3.864424080E2;5.105053119E1;1.375268042E1;1.112814782E2;6.602702618E0;2.895081482E2;5.412092209E0;3.000000000E0
3.874424330E2;5.105055303E1;1.375259376E1;1.112955456E2;6.614377022E0;2.908147888E2;5.412707329E0;3.000000000E0
3.884424470E2;5.105057456E1;1.375250664E1;1.113148925E2;6.747058868E0;2.926072083E2;5.413321972E0;3.000000000E0
3.894424700E2;5.105059691E1;1.375241765E1;1.113170678E2;6.816604137E0;2.910729370E2;5.154843807E0;3.000000000E0
3.904425030E2;5.105061884E1;1.375232681E1;1.112913289E2;6.802941799E0;2.897317200E2;5.155426979E0;3.000000000E0
3.914425150E2;5.105063918E1;1.375223494E1;1.112910727E2;6.791552067E0;2.897094421E2;5.156010628E0;3.000000000E0
3.924425450E2;5.105065983E1;1.375214318E1;1.111843104E2;6.742023945E0;2.899784851E2;5.156592369E0;3.000000000E0
3.934425900E2;5.105067952E1;1.375205002E1;1.109807353E2;6.862875938E0;2.882444763E2;5.256386757E0;3.000000000E0
3.944425770E2;5.105069912E1;1.375195423E1;1.109008633E2;7.034142971E0;2.881805115E2;5.257030487E0;3.000000000E0
3.954425850E2;5.105071905E1;1.375185657E1;1.109366067E2;7.141103745E0;2.882364197E2;5.257674217E0;3.000000000E0
3.964426060E2;5.105073942E1;1.375175809E1;1.107680313E2;7.271536350E0;2.892487183E2;5.258316517E0;3.000000000E0
3.974426390E2;5.105076038E1;1.375165837E1;1.107290187E2;7.344428062E0;2.887613831E2;5.258959770E0;3.000000000E0
3.984426800E2;5.105078098E1;1.375155750E1;1.108566693E2;7.457022190E0;2.875107422E2;5.394961834E0;3.000000000E0
3.994427730E2;5.105079718E1;1.375145275E1;1.109506936E2;7.678275585E0;2.869627380E2;4.242355347E0;3.000000000E0
4.004428960E2;5.105081933E1;1.375134567E1;1.109788927E2;7.798614502E0;2.896273193E2;3.963151217E0;3.000000000E0
4.014427350E2;5.105084162E1;1.375123850E1;1.110848693E2;7.777575016E0;2.876563416E2;3.963176966E0;3.000000000E0
4.024427590E2;5.105085602E1;1.375112925E1;1.109913557E2;7.855091572E0;2.846150208E2;4.036690712E0;3.000000000E0
4.034427860E2;5.105086961E1;1.375101686E1;1.111172154E2;7.795797825E0;2.820111084E2;4.243370533E0;3.000000000E0
4.044429100E2;5.105088083E1;1.375090707E1;1.110981456E2;7.776440620E0;2.808209534E2;4.036775112E0;3.000000000E0
4.054428070E2;5.105089215E1;1.375079821E1;1.110064088E2;7.727148533E0;2.813856506E2;5.264107704E0;3.000000000E0
4.064428840E2;5.105090508E1;1.375069198E1;1.109642067E2;7.615189075E0;2.812645264E2;5.398955345E0;3.000000000E0
4.074428800E2;5.105091798E1;1.375058688E1;1.110658028E2;7.538343430E0;2.809610901E2;5.208143234E0;3.000000000E0
4.084428720E2;5.105092901E1;1.375047683E1;1.108662086E2;7.572604656E0;2.811714478E2;4.506930351E0;3.000000000E0
4.094428930E2;5.105094065E1;1.375036797E1;1.108437088E2;7.612607956E0;2.812056274E2;5.459280014E0;3.000000000E0
4.104429210E2;5.105095380E1;1.375026365E1;1.109063934E2;7.515810966E0;2.798382568E2;5.208735943E0;3.000000000E0
4.114429640E2;5.105096469E1;1.375015674E1;1.109957024E2;7.443157673E0;2.794562988E2;4.136668682E0;3.000000000E0
4.124429640E2;5.105097561E1;1.375005351E1;1.110425323E2;7.267823696E0;2.792359924E2;4.136728287E0;3.000000000E0
4.134430050E2;5.105098661E1;1.374995323E1;1.111297526E2;6.851219177E0;2.816471863E2;4.136787415E0;3.000000000E0
4.144430020E2;5.105100402E1;1.374986193E1;1.111845179E2;6.626121044E0;2.862914124E2;3.896860838E0;3.000000000E0
4.154430430E2;5.105102715E1;1.374977615E1;1.115620628E2;6.762491703E0;2.931823730E2;4.141752720E0;3.000000000E0
4.164430450E2;5.105105418E1;1.374969286E1;1.116496589E2;6.704964638E0;2.957534790E2;4.141777992E0;3.000000000E0
4.174430960E2;5.105108094E1;1.374961229E1;1.115876586E2;6.379065514E0;2.963915710E2;3.963572025E0;3.000000000E0
4.184431200E2;5.105110519E1;1.374953793E1;1.113677844E2;6.086409092E0;2.952919617E2;3.963597298E0;3.000000000E0
4.194431210E2;5.105112839E1;1.374946358E1;1.116430468E2;5.847701073E0;2.942791443E2;4.037407875E0;3.000000000E0
4.204431510E2;5.105114748E1;1.374938931E1;1.114073801E2;5.348478317E0;2.940739441E2;4.037449837E0;3.000000000E0
4.214431830E2;5.105116260E1;1.374933064E1;1.114154541E2;4.282125950E0;2.971615295E2;4.037491798E0;3.000000000E0
4.224432040E2;5.105117118E1;1.374928958E1;1.112776291E2;2.760538340E0;2.946846313E2;4.258830547E0;3.000000000E0
4.234432310E2;5.105117331E1;1.374926664E1;1.110326812E2;6.650913358E-1;2.946846313E2;4.036778927E0;3.000000000E0
4.244432460E2;5.105116627E1;1.374927456E1;1.110807962E2;3.564341366E-1;2.946846313E2;4.241676331E0;3.000000000E0
4.254432500E2;5.105116444E1;1.374927849E1;1.110848338E2;3.111518025E-1;2.946846313E2;4.483587265E0;3.000000000E0
4.264432800E2;5.105116093E1;1.374929198E1;1.111338435E2;0.000000000E0;2.946846313E2;4.483667850E0;3.000000000E0
4.274433100E2;5.105116093E1;1.374929198E1;1.110123514E2;0.000000000E0;2.946846313E2;4.483747959E0;3.000000000E0
4.284433320E2;5.105116093E1;1.374929198E1;1.109155306E2;0.000000000E0;2.946846313E2;4.039053440E0;3.000000000E0
4.294434180E2;5.105116093E1;1.374929198E1;1.108653437E2;0.000000000E0;2.946846313E2;4.039126873E0;3.000000000E0
4.304434280E2;5.105116093E1;1.374929198E1;1.108293271E2;0.000000000E0;2.946846313E2;4.163663864E0;3.000000000E0
4.314433870E2;5.105116093E1;1.374929198E1;1.107851999E2;0.000000000E0;2.946846313E2;4.163777351E0;3.000000000E0
4.324434180E2;5.105116093E1;1.374929198E1;1.107611242E2;0.000000000E0;2.946846313E2;4.163890362E0;3.000000000E0
4.334434370E2;5.105116093E1;1.374929198E1;1.106821325E2;0.000000000E0;2.946846313E2;4.164003372E0;3.000000000E0
4.344434550E2;5.105116093E1;1.374929198E1;1.106745743E2;0.000000000E0;2.946846313E2;3.862900972E0;3.000000000E0
4.354434910E2;5.105116093E1;1.374929198E1;1.106873093E2;0.000000000E0;2.946846313E2;3.862958193E0;3.000000000E0
4.364434980E2;5.105116093E1;1.374929198E1;1.106378779E2;0.000000000E0;2.946846313E2;4.164343834E0;3.000000000E0
4.374435410E2;5.105116093E1;1.374929198E1;1.105933295E2;0.000000000E0;2.946846313E2;4.164456367E0;3.000000000E0
4.384435510E2;5.105116093E1;1.374929198E1;1.105505779E2;0.000000000E0;2.946846313E2;4.164569855E0;3.000000000E0
4.394435830E2;5.105116093E1;1.374929198E1;1.105205773E2;0.000000000E0;2.946846313E2;4.164683342E0;3.000000000E0
4.404437440E2;5.105116093E1;1.374929198E1;1.104453562E2;0.000000000E0;2.946846313E2;4.164796352E0;3.000000000E0
4.414436320E2;5.105116093E1;1.374929198E1;1.103947566E2;0.000000000E0;2.946846313E2;4.164909363E0;3.000000000E0
4.424436450E2;5.105116093E1;1.374929198E1;1.103349872E2;0.000000000E0;2.946846313E2;4.165022850E0;3.000000000E0
4.434436790E2;5.105116093E1;1.374929198E1;1.102790515E2;0.000000000E0;2.946846313E2;4.201692581E0;3.000000000E0
4.444436740E2;5.105116093E1;1.374929198E1;1.102453395E2;0.000000000E0;2.946846313E2;4.201775551E0;3.000000000E0
4.454437040E2;5.105116093E1;1.374929198E1;1.102156230E2;0.000000000E0;2.946846313E2;4.201858044E0;3.000000000E0
4.464437350E2;5.105116093E1;1.374929198E1;1.101955485E2;0.000000000E0;2.946846313E2;4.239053249E0;3.000000000E0
4.474437390E2;5.105116093E1;1.374929198E1;1.101907679E2;0.000000000E0;2.946846313E2;4.239165306E0;3.000000000E0
4.484437790E2;5.105116093E1;1.374929198E1;1.101900559E2;0.000000000E0;2.946846313E2;4.239277363E0;3.000000000E0
4.494437910E2;5.105116093E1;1.374929198E1;1.102329730E2;0.000000000E0;2.946846313E2;4.239389420E0;3.000000000E0
4.504438020E2;5.105116093E1;1.374929198E1;1.102360887E2;0.000000000E0;2.946846313E2;4.239500999E0;3.000000000E0
4.514438250E2;5.105116093E1;1.374929198E1;1.102296379E2;0.000000000E0;2.946846313E2;4.239613056E0;3.000000000E0
4.524438830E2;5.105116093E1;1.374929198E1;1.102493284E2;0.000000000E0;2.946846313E2;4.239724636E0;3.000000000E0
4.534438900E2;5.105116093E1;1.374929198E1;1.102403461E2;0.000000000E0;2.946846313E2;4.239836693E0;3.000000000E0
4.544439190E2;5.105116093E1;1.374929198E1;1.102923376E2;0.000000000E0;2.946846313E2;4.092683315E0;3.000000000E0
4.554439290E2;5.105116093E1;1.374929198E1;1.103396293E2;0.000000000E0;2.946846313E2;4.092764378E0;3.000000000E0
4.564439570E2;5.105116093E1;1.374929198E1;1.103250369E2;0.000000000E0;2.946846313E2;4.240171432E0;3.000000000E0
4.574441460E2;5.105116093E1;1.374929198E1;1.103690158E2;0.000000000E0;2.946846313E2;4.240283489E0;3.000000000E0
4.584439970E2;5.105116093E1;1.374929198E1;1.103644865E2;0.000000000E0;2.946846313E2;4.240394592E0;3.000000000E0
4.594440110E2;5.105116093E1;1.374929198E1;1.103421735E2;0.000000000E0;2.946846313E2;4.093088627E0;3.000000000E0
4.604440350E2;5.105116093E1;1.374929198E1;1.103213949E2;0.000000000E0;2.946846313E2;4.093169689E0;3.000000000E0
4.614440630E2;5.105116093E1;1.374929198E1;1.102865528E2;0.000000000E0;2.946846313E2;4.093250751E0;3.000000000E0
4.624440830E2;5.105116093E1;1.374929198E1;1.102834036E2;0.000000000E0;2.946846313E2;4.093331814E0;3.000000000E0
4.634440900E2;5.105116093E1;1.374929198E1;1.103148497E2;0.000000000E0;2.946846313E2;4.486595154E0;3.000000000E0
4.644442280E2;5.105116093E1;1.374929198E1;1.103318623E2;0.000000000E0;2.946846313E2;4.486673355E0;3.000000000E0
4.654441560E2;5.105116093E1;1.374929198E1;1.103451303E2;0.000000000E0;2.946846313E2;4.486751556E0;3.000000000E0
4.664441640E2;5.105116093E1;1.374929198E1;1.103605851E2;0.000000000E0;2.946846313E2;4.486828804E0;3.000000000E0
