"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.346589013E0,2.093505859E-2,9.628555298E0,-8.633834839E0
5.351624413E0,2.336120605E-2,9.618347168E0,-8.653045654E0
5.356659813E0,5.523681641E-3,9.614700317E0,-8.582290649E0
5.361695214E0,-1.933288574E-2,9.634994507E0,-8.587097168E0
5.366730614E0,1.367187500E-2,9.642303467E0,-8.660781860E0
5.371766015E0,1.853942871E-2,9.614959717E0,-8.673660278E0
5.376801415E0,1.039123535E-2,9.580169678E0,-8.681640625E0
5.381836815E0,2.746582031E-4,9.613113403E0,-8.681015015E0
5.386872216E0,2.410888672E-2,9.626220703E0,-8.632446289E0
5.391907616E0,-1.275634766E-2,9.640243530E0,-8.626388550E0
5.396943017E0,-2.517700195E-3,9.613143921E0,-8.642135620E0
5.401978417E0,2.426147461E-3,9.623046875E0,-8.664657593E0
5.407013817E0,1.525878906E-5,9.631835938E0,-8.705978394E0
5.412049218E0,-4.425048828E-4,9.638565063E0,-8.672378540E0
5.417084618E0,5.043029785E-2,9.608612061E0,-8.652694702E0
5.422120018E0,-1.220703125E-4,9.611755371E0,-8.716125488E0
5.427155419E0,-2.593994141E-4,9.601638794E0,-8.664642334E0
5.432190819E0,-3.895568848E-2,9.617843628E0,-8.708160400E0
5.437226220E0,-3.315734863E-2,9.625045776E0,-8.665069580E0
5.442261620E0,1.678466797E-4,9.623535156E0,-8.632461548E0
5.447297020E0,-4.211425781E-3,9.629653931E0,-8.693115234E0
5.452332421E0,-4.411315918E-2,9.589324951E0,-8.720016479E0
5.457367821E0,-6.439208984E-3,9.631164551E0,-8.684753418E0
5.462403222E0,1.271057129E-2,9.615173340E0,-8.690399170E0
5.467438622E0,9.338378906E-3,9.636215210E0,-8.697799683E0
5.472474022E0,-3.648376465E-2,9.614761353E0,-8.734634399E0
5.477509423E0,1.914978027E-2,9.636810303E0,-8.694747925E0
5.482544823E0,6.958007812E-3,9.646881104E0,-8.681747437E0
5.487580224E0,-5.065917969E-3,9.595321655E0,-8.700332642E0
5.492615624E0,1.145935059E-2,9.632781982E0,-8.664871216E0
5.497651024E0,-1.000976562E-2,9.648864746E0,-8.627822876E0
5.502686425E0,-1.304626465E-2,9.618438721E0,-8.685195923E0
5.507721825E0,-4.109191895E-2,9.616378784E0,-8.735305786E0
5.512757226E0,-4.463195801E-2,9.623260498E0,-8.707290649E0
5.517792626E0,-2.526855469E-2,9.622817993E0,-8.654571533E0
5.522828026E0,-4.003906250E-2,9.617507935E0,-8.678970337E0
5.527863427E0,-2.635192871E-2,9.637603760E0,-8.680450439E0
5.532898827E0,3.326416016E-3,9.660675049E0,-8.721481323E0
5.537934227E0,1.200866699E-2,9.631195068E0,-8.736816406E0
5.542969628E0,-1.953125000E-2,9.618499756E0,-8.722869873E0
5.548005028E0,-5.401611328E-3,9.618499756E0,-8.727203369E0
5.553040429E0,-2.012634277E-2,9.616744995E0,-8.706085205E0
5.558075829E0,-6.561279297E-3,9.608871460E0,-8.656478882E0
5.563111229E0,1.235961914E-3,9.616790771E0,-8.669845581E0
5.568146630E0,-4.804992676E-2,9.596191406E0,-8.703140259E0
5.573182030E0,-4.292297363E-2,9.593704224E0,-8.686416626E0
5.578217431E0,-2.833557129E-2,9.605911255E0,-8.665176392E0
5.583252831E0,-3.915405273E-2,9.634597778E0,-8.696578979E0
5.588288231E0,8.514404297E-3,9.631683350E0,-8.682189941E0
5.593323632E0,4.943847656E-3,9.584365845E0,-8.620407104E0
5.598359032E0,-9.597778320E-3,9.615447998E0,-8.679519653E0
5.603394433E0,-3.991699219E-2,9.617263794E0,-8.661758423E0
5.608429833E0,-3.926086426E-2,9.633911133E0,-8.689575195E0
5.613465233E0,-1.963806152E-2,9.609115601E0,-8.691970825E0
5.618500634E0,-4.328918457E-2,9.617538452E0,-8.678939819E0
5.623536034E0,-3.883361816E-2,9.592468262E0,-8.665283203E0
5.628571435E0,-2.514648438E-2,9.619155884E0,-8.618209839E0
5.633606835E0,-3.639221191E-2,9.620758057E0,-8.629455566E0
5.638642235E0,-5.926513672E-2,9.618484497E0,-8.664276123E0
5.643677636E0,-3.742980957E-2,9.650299072E0,-8.649673462E0
5.648713036E0,-2.578735352E-2,9.643798828E0,-8.658630371E0
5.653748436E0,-5.111694336E-3,9.628555298E0,-8.649124146E0
5.658783837E0,-2.474975586E-2,9.612350464E0,-8.660079956E0
5.663819237E0,-1.962280273E-2,9.605026245E0,-8.647964478E0
5.668854638E0,-2.963256836E-2,9.621246338E0,-8.604110718E0
5.673890038E0,-2.246093750E-2,9.607177734E0,-8.616409302E0
5.678925438E0,-1.283264160E-2,9.611145020E0,-8.637161255E0
5.683960839E0,-3.652954102E-2,9.646865845E0,-8.608932495E0
5.688996239E0,-5.868530273E-2,9.643585205E0,-8.581710815E0
5.694031640E0,-5.313110352E-2,9.618698120E0,-8.593978882E0
5.699067040E0,-5.853271484E-2,9.631256104E0,-8.598434448E0
5.704102440E0,-6.947326660E-2,9.636260986E0,-8.588699341E0
5.709137841E0,-4.870605469E-2,9.623260498E0,-8.602111816E0
5.714173241E0,-5.400085449E-2,9.623260498E0,-8.627563477E0
5.719208642E0,-4.597473145E-2,9.636108398E0,-8.624359131E0
5.724244042E0,-6.130981445E-2,9.660202026E0,-8.593032837E0
5.729279442E0,-7.313537598E-2,9.662796021E0,-8.587234497E0
5.734314843E0,-5.757141113E-2,9.645599365E0,-8.611297607E0
5.739350243E0,-5.197143555E-2,9.648757935E0,-8.615982056E0
5.744385643E0,-3.099060059E-2,9.645202637E0,-8.587356567E0
5.749421044E0,-3.540039062E-2,9.625976562E0,-8.574920654E0
5.754456444E0,-4.714965820E-2,9.630294800E0,-8.609237671E0
5.759491845E0,-3.001403809E-2,9.649566650E0,-8.606597900E0
5.764527245E0,-4.881286621E-2,9.618011475E0,-8.596542358E0
5.769562645E0,-8.197021484E-2,9.614318848E0,-8.577835083E0
5.774598046E0,-5.906677246E-2,9.612106323E0,-8.572036743E0
5.779633446E0,-6.437683105E-2,9.621185303E0,-8.597106934E0
5.784668847E0,-4.783630371E-2,9.613159180E0,-8.594528198E0
5.789704247E0,-5.630493164E-2,9.626739502E0,-8.583648682E0
5.794739647E0,-3.567504883E-2,9.624908447E0,-8.569595337E0
5.799775048E0,-5.552673340E-2,9.633041382E0,-8.556198120E0
5.804810448E0,-7.946777344E-2,9.637542725E0,-8.572418213E0
5.809845849E0,-5.502319336E-2,9.610595703E0,-8.536056519E0
5.814881249E0,-5.656433105E-2,9.625411987E0,-8.534744263E0
5.819916649E0,-5.259704590E-2,9.640136719E0,-8.533187866E0
5.824952050E0,-6.736755371E-2,9.631011963E0,-8.574813843E0
5.829987450E0,-8.137512207E-2,9.647033691E0,-8.597717285E0
5.835022851E0,-9.532165527E-2,9.632537842E0,-8.558181763E0
5.840058251E0,-4.129028320E-2,9.649536133E0,-8.565841675E0
5.845093651E0,-5.484008789E-2,9.634338379E0,-8.527938843E0
5.850129052E0,-6.198120117E-2,9.616287231E0,-8.509582520E0
5.855164452E0,-6.437683105E-2,9.642349243E0,-8.534332275E0
5.860199852E0,-5.435180664E-2,9.615951538E0,-8.530410767E0
5.865235253E0,-6.333923340E-2,9.602935791E0,-8.573348999E0
5.870270653E0,-6.259155273E-2,9.616760254E0,-8.551452637E0
5.875306054E0,-6.233215332E-2,9.635681152E0,-8.543930054E0
5.880341454E0,-7.104492188E-2,9.617950439E0,-8.545639038E0
5.885376854E0,-5.189514160E-2,9.605010986E0,-8.590225220E0
5.890412255E0,-7.278442383E-2,9.637741089E0,-8.504043579E0
5.895447655E0,-5.160522461E-2,9.619537354E0,-8.527664185E0
5.900483056E0,-4.125976562E-2,9.593276978E0,-8.542938232E0
5.905518456E0,-7.574462891E-2,9.596954346E0,-8.548110962E0
5.910553856E0,-5.781555176E-2,9.582962036E0,-8.557632446E0
5.915589257E0,-9.089660645E-2,9.611358643E0,-8.572036743E0
5.920624657E0,-3.204345703E-2,9.626098633E0,-8.536666870E0
5.925660058E0,-8.346557617E-2,9.663253784E0,-8.564361572E0
5.930695458E0,-7.264709473E-2,9.645019531E0,-8.543029785E0
5.935730858E0,-9.246826172E-2,9.650222778E0,-8.532852173E0
5.940766259E0,-7.676696777E-2,9.578079224E0,-8.556289673E0
5.945801659E0,-7.691955566E-2,9.650253296E0,-8.534286499E0
5.950837060E0,-5.252075195E-2,9.630767822E0,-8.537368774E0
5.955872460E0,-7.267761230E-2,9.635375977E0,-8.526428223E0
5.960907860E0,-3.849792480E-2,9.637786865E0,-8.564682007E0
5.965943261E0,-7.955932617E-2,9.639358521E0,-8.532028198E0
5.970978661E0,-8.375549316E-2,9.639144897E0,-8.599151611E0
5.976014061E0,-7.603454590E-2,9.659378052E0,-8.550827026E0
5.981049462E0,-3.442382812E-2,9.623184204E0,-8.605072021E0
5.986084862E0,-6.138610840E-2,9.640930176E0,-8.577529907E0
5.991120263E0,-3.990173340E-2,9.602737427E0,-8.578582764E0
5.996155663E0,-2.787780762E-2,9.643539429E0,-8.567153931E0
6.001191063E0,-4.763793945E-2,9.655578613E0,-8.585952759E0
6.006226464E0,-5.961608887E-2,9.644332886E0,-8.604644775E0
6.011261864E0,-4.632568359E-2,9.643707275E0,-8.555130005E0
6.016297265E0,-6.924438477E-2,9.620071411E0,-8.607498169E0
6.021332665E0,-7.675170898E-2,9.632186890E0,-8.624359131E0
6.026368065E0,-5.581665039E-2,9.628555298E0,-8.620498657E0
6.031403466E0,-5.050659180E-2,9.636749268E0,-8.599609375E0
6.036438866E0,-2.937316895E-2,9.665176392E0,-8.624450684E0
6.041474267E0,-3.196716309E-2,9.641174316E0,-8.616699219E0
6.046509667E0,-4.386901855E-2,9.629852295E0,-8.631881714E0
6.051545067E0,-3.736877441E-2,9.632369995E0,-8.644958496E0
6.056580468E0,-5.757141113E-2,9.649444580E0,-8.642684937E0
6.061615868E0,-6.233215332E-2,9.644683838E0,-8.601287842E0
6.066651268E0,-6.233215332E-2,9.642135620E0,-8.558715820E0
6.071686669E0,-7.460021973E-2,9.624389648E0,-8.607345581E0
6.076722069E0,-7.586669922E-2,9.606323242E0,-8.650634766E0
6.081757470E0,-5.618286133E-2,9.613739014E0,-8.679046631E0
6.086792870E0,-5.859375000E-2,9.626068115E0,-8.698684692E0
6.091828270E0,-5.403137207E-2,9.647628784E0,-8.664062500E0
6.096863671E0,-7.496643066E-2,9.649780273E0,-8.612899780E0
6.101899071E0,-7.240295410E-2,9.631500244E0,-8.619064331E0
6.106934472E0,-6.826782227E-2,9.601760864E0,-8.651077271E0
6.111969872E0,-5.096435547E-2,9.619491577E0,-8.680862427E0
6.117005272E0,-7.232666016E-2,9.651947021E0,-8.708496094E0
6.122040673E0,-6.652832031E-2,9.635589600E0,-8.678436279E0
6.127076073E0,-3.503417969E-2,9.630340576E0,-8.683776855E0
6.132111474E0,-5.213928223E-2,9.622940063E0,-8.712600708E0
6.137146874E0,-7.279968262E-2,9.610321045E0,-8.660034180E0
6.142182274E0,-5.693054199E-2,9.608642578E0,-8.618057251E0
6.147217675E0,-5.715942383E-2,9.600311279E0,-8.660354614E0
6.152253075E0,-6.205749512E-2,9.590423584E0,-8.694259644E0
6.157288476E0,-5.451965332E-2,9.615051270E0,-8.691055298E0
6.162323876E0,-2.148437500E-2,9.649948120E0,-8.675628662E0
6.167359276E0,-2.148437500E-2,9.642135620E0,-8.658401489E0
6.172394677E0,-3.614807129E-2,9.604629517E0,-8.683502197E0
6.177430077E0,-4.783630371E-2,9.600692749E0,-8.693649292E0
6.182465477E0,-5.220031738E-2,9.614959717E0,-8.638320923E0
6.187500878E0,-4.586791992E-2,9.621536255E0,-8.663452148E0
6.192536278E0,-5.413818359E-2,9.626342773E0,-8.668655396E0
6.197571679E0,-5.207824707E-2,9.609085083E0,-8.672683716E0
6.202607079E0,-4.324340820E-2,9.621932983E0,-8.742568970E0
6.207642479E0,-4.908752441E-2,9.632781982E0,-8.698379517E0
6.212677880E0,-2.784729004E-2,9.627777100E0,-8.686508179E0
6.217713280E0,-4.910278320E-2,9.613845825E0,-8.704223633E0
6.222748681E0,-3.500366211E-2,9.643142700E0,-8.682083130E0
6.227784081E0,-6.248474121E-2,9.667007446E0,-8.663314819E0
6.232819481E0,-6.602478027E-2,9.631988525E0,-8.697204590E0
6.237854882E0,-4.975891113E-2,9.638244629E0,-8.719070435E0
6.242890282E0,-5.480957031E-2,9.610000610E0,-8.690963745E0
6.247925683E0,-3.903198242E-2,9.627273560E0,-8.690795898E0
6.252961083E0,-5.073547363E-2,9.635162354E0,-8.672698975E0
6.257996483E0,-6.475830078E-2,9.619857788E0,-8.671066284E0
6.263031884E0,-3.990173340E-2,9.621932983E0,-8.705017090E0
6.268067284E0,-5.151367188E-2,9.654800415E0,-8.675018311E0
6.273102685E0,-4.919433594E-2,9.619323730E0,-8.665237427E0
6.278138085E0,-3.384399414E-2,9.611358643E0,-8.675018311E0
6.283173485E0,-5.595397949E-2,9.599075317E0,-8.697235107E0
6.288208886E0,-3.742980957E-2,9.619598389E0,-8.639114380E0
6.293244286E0,-2.537536621E-2,9.658935547E0,-8.669052124E0
6.298279686E0,-2.424621582E-2,9.604019165E0,-8.674392700E0
6.303315087E0,-2.857971191E-2,9.588424683E0,-8.715454102E0
6.308350487E0,-3.996276855E-2,9.646697998E0,-8.686752319E0
6.313385888E0,-9.841918945E-3,9.645156860E0,-8.675033569E0
6.318421288E0,-2.333068848E-2,9.637924194E0,-8.705871582E0
6.323456688E0,-2.653503418E-2,9.655761719E0,-8.678100586E0
6.328492089E0,-5.892944336E-2,9.628890991E0,-8.614471436E0
6.333527489E0,-1.789855957E-2,9.611663818E0,-8.645202637E0
6.338562890E0,1.837158203E-2,9.635009766E0,-8.676574707E0
6.343598290E0,-1.928710938E-2,9.585220337E0,-8.695678711E0
6.348633690E0,1.365661621E-2,9.595123291E0,-8.674209595E0
6.353669091E0,4.196166992E-3,9.618499756E0,-8.663696289E0
6.358704491E0,-1.235961914E-3,9.619461060E0,-8.617172241E0
6.363739892E0,-2.043151855E-2,9.642715454E0,-8.618927002E0
6.368775292E0,2.853393555E-3,9.611007690E0,-8.687347412E0
6.373810692E0,-2.072143555E-2,9.641952515E0,-8.666015625E0
6.378846093E0,-3.553771973E-2,9.638763428E0,-8.646286011E0
6.383881493E0,-2.807617188E-2,9.651580811E0,-8.606201172E0
6.388916893E0,-1.634216309E-2,9.642868042E0,-8.654312134E0
6.393952294E0,6.149291992E-3,9.594314575E0,-8.621231079E0
6.398987694E0,-1.506042480E-2,9.631088257E0,-8.588623047E0
6.404023095E0,-1.571655273E-2,9.660140991E0,-8.629013062E0
6.409058495E0,-1.063537598E-2,9.630187988E0,-8.605148315E0
6.414093895E0,-2.175903320E-2,9.651763916E0,-8.629165649E0
6.419129296E0,2.777099609E-3,9.631393433E0,-8.615951538E0
6.424164696E0,2.487182617E-3,9.602584839E0,-8.571258545E0
6.429200097E0,-5.844116211E-3,9.639251709E0,-8.624954224E0
6.434235497E0,1.687622070E-2,9.621551514E0,-8.584609985E0
6.439270897E0,-2.479553223E-2,9.633316040E0,-8.591506958E0
6.444306298E0,-2.037048340E-2,9.627182007E0,-8.579071045E0
6.449341698E0,1.159667969E-2,9.592788696E0,-8.588119507E0
6.454377099E0,3.501892090E-2,9.583999634E0,-8.594085693E0
6.459412499E0,3.906250000E-3,9.628173828E0,-8.583999634E0
6.464447899E0,8.392333984E-3,9.620910645E0,-8.567398071E0
6.469483300E0,1.599121094E-2,9.642791748E0,-8.590805054E0
6.474518700E0,2.572631836E-2,9.653442383E0,-8.550598145E0
6.479554101E0,4.196166992E-3,9.638015747E0,-8.519775391E0
6.484589501E0,2.668762207E-2,9.651672363E0,-8.523788452E0
6.489624901E0,3.359985352E-2,9.633010864E0,-8.547271729E0
6.494660302E0,7.308959961E-3,9.635406494E0,-8.554870605E0
6.499695702E0,9.399414062E-3,9.625930786E0,-8.544433594E0
6.504731102E0,-1.457214355E-2,9.635910034E0,-8.511169434E0
6.509766503E0,6.607055664E-3,9.647521973E0,-8.542068481E0
6.514801903E0,3.787231445E-2,9.648895264E0,-8.548629761E0
6.519837304E0,-8.697509766E-4,9.635742188E0,-8.566864014E0
6.524872704E0,-2.935791016E-2,9.607925415E0,-8.535614014E0
6.529908104E0,-1.716613770E-2,9.598068237E0,-8.496749878E0
6.534943505E0,-1.168823242E-2,9.601623535E0,-8.488708496E0
6.539978905E0,-5.035400391E-4,9.625656128E0,-8.509704590E0
6.545014306E0,1.409912109E-2,9.662658691E0,-8.498931885E0
6.550049706E0,9.033203125E-3,9.635589600E0,-8.507232666E0
6.555085106E0,6.713867188E-4,9.634109497E0,-8.550689697E0
6.560120507E0,5.981445312E-3,9.651672363E0,-8.547714233E0
6.565155907E0,4.653930664E-3,9.615661621E0,-8.545379639E0
6.570191308E0,1.701354980E-2,9.581115723E0,-8.529479980E0
6.575226708E0,2.555847168E-2,9.588790894E0,-8.506698608E0
6.580262108E0,1.248168945E-2,9.618255615E0,-8.518508911E0
6.585297509E0,1.008605957E-2,9.617767334E0,-8.537719727E0
6.590332909E0,4.959106445E-3,9.640853882E0,-8.517059326E0
6.595368310E0,2.159118652E-2,9.663284302E0,-8.504287720E0
6.600403710E0,1.197814941E-2,9.656982422E0,-8.527587891E0
6.605439110E0,-1.023864746E-2,9.630508423E0,-8.534255981E0
6.610474511E0,7.827758789E-3,9.649200439E0,-8.533065796E0
6.615509911E0,-1.429748535E-2,9.636276245E0,-8.540069580E0
6.620545311E0,6.851196289E-3,9.635681152E0,-8.538772583E0
6.625580712E0,4.243469238E-2,9.633529663E0,-8.552246094E0
6.630616112E0,2.243041992E-3,9.658996582E0,-8.573181152E0
6.635651513E0,1.194763184E-2,9.648422241E0,-8.537811279E0
6.640686913E0,8.941650391E-3,9.622421265E0,-8.563323975E0
6.645722313E0,3.631591797E-3,9.617813110E0,-8.513198853E0
6.650757714E0,2.516174316E-2,9.658462524E0,-8.564529419E0
6.655793114E0,-1.130676270E-2,9.643203735E0,-8.588150024E0
6.660828515E0,2.105712891E-3,9.657928467E0,-8.570144653E0
6.665863915E0,-3.158569336E-3,9.653320312E0,-8.555755615E0
6.670899315E0,-2.243041992E-2,9.632751465E0,-8.591934204E0
6.675934716E0,-2.662658691E-2,9.612945557E0,-8.535156250E0
6.680970116E0,-3.677368164E-3,9.624267578E0,-8.559371948E0
6.686005517E0,-9.719848633E-3,9.622192383E0,-8.602661133E0
6.691040917E0,-6.439208984E-3,9.595245361E0,-8.568710327E0
6.696076317E0,2.679443359E-2,9.621932983E0,-8.578140259E0
6.701111718E0,1.663208008E-2,9.642227173E0,-8.618087769E0
6.706147118E0,-4.882812500E-4,9.640579224E0,-8.620300293E0
6.711182518E0,-6.973266602E-3,9.617111206E0,-8.588531494E0
6.716217919E0,-5.493164062E-3,9.620040894E0,-8.581832886E0
6.721253319E0,-2.236938477E-2,9.638031006E0,-8.618026733E0
6.726288720E0,8.178710938E-3,9.663711548E0,-8.598220825E0
6.731324120E0,1.802062988E-2,9.635437012E0,-8.644027710E0
6.736359520E0,-8.041381836E-3,9.634994507E0,-8.648208618E0
6.741394921E0,-7.720947266E-3,9.610412598E0,-8.621215820E0
6.746430321E0,-9.872436523E-3,9.608978271E0,-8.631027222E0
6.751465722E0,2.001953125E-2,9.625122070E0,-8.629226685E0
6.756501122E0,1.863098145E-2,9.602264404E0,-8.594116211E0
6.761536522E0,-2.635192871E-2,9.668075562E0,-8.588714600E0
6.766571923E0,-1.937866211E-2,9.623260498E0,-8.586486816E0
6.771607323E0,-1.373291016E-4,9.623947144E0,-8.615219116E0
6.776642724E0,1.446533203E-2,9.659362793E0,-8.634216309E0
6.781678124E0,-3.958129883E-2,9.598709106E0,-8.644866943E0
6.786713524E0,-9.841918945E-3,9.635284424E0,-8.677551270E0
6.791748925E0,-7.919311523E-3,9.636245728E0,-8.688796997E0
6.796784325E0,-1.480102539E-2,9.618865967E0,-8.659606934E0
6.801819726E0,-3.880310059E-2,9.624893188E0,-8.679275513E0
6.806855126E0,5.538940430E-3,9.638534546E0,-8.657699585E0
6.811890526E0,-2.415466309E-2,9.606414795E0,-8.679702759E0
6.816925927E0,-2.578735352E-3,9.620330811E0,-8.677780151E0
6.821961327E0,1.460266113E-2,9.603622437E0,-8.640991211E0
6.826996727E0,1.068115234E-4,9.634246826E0,-8.685241699E0
6.832032128E0,-1.704406738E-2,9.653533936E0,-8.680282593E0
6.837067528E0,1.686096191E-2,9.634658813E0,-8.686691284E0
6.842102929E0,-8.682250977E-3,9.621322632E0,-8.680572510E0
6.847138329E0,-2.864074707E-2,9.619979858E0,-8.654235840E0
6.852173729E0,-7.583618164E-3,9.615524292E0,-8.686187744E0
6.857209130E0,-1.022338867E-2,9.643661499E0,-8.667297363E0
6.862244530E0,-1.283264160E-2,9.623809814E0,-8.647232056E0
6.867279931E0,2.059936523E-3,9.623886108E0,-8.681121826E0
6.872315331E0,-1.887512207E-2,9.619720459E0,-8.664688110E0
6.877350731E0,-1.390075684E-2,9.628387451E0,-8.705978394E0
6.882386132E0,-9.246826172E-3,9.638259888E0,-8.702331543E0
6.887421532E0,-3.140258789E-2,9.616806030E0,-8.685165405E0
6.892456933E0,-4.624938965E-2,9.602188110E0,-8.687591553E0
6.897492333E0,-1.916503906E-2,9.629653931E0,-8.686599731E0
6.902527733E0,-2.745056152E-2,9.618606567E0,-8.646408081E0
6.907563134E0,-2.505493164E-2,9.605072021E0,-8.675094604E0
6.912598534E0,-3.163146973E-2,9.609451294E0,-8.666641235E0
6.917633935E0,-3.833007812E-2,9.606552124E0,-8.651977539E0
6.922669335E0,-4.000854492E-2,9.610778809E0,-8.631195068E0
6.927704735E0,-4.118347168E-2,9.611221313E0,-8.678222656E0
6.932740136E0,-2.088928223E-2,9.621688843E0,-8.713485718E0
6.937775536E0,-2.702331543E-2,9.588531494E0,-8.726196289E0
6.942810936E0,-4.603576660E-2,9.607055664E0,-8.701843262E0
6.947846337E0,-3.811645508E-2,9.623138428E0,-8.697189331E0
6.952881737E0,-2.287292480E-2,9.614791870E0,-8.703292847E0
6.957917138E0,-1.345825195E-2,9.616119385E0,-8.686508179E0
6.962952538E0,-1.472473145E-2,9.645553589E0,-8.706222534E0
6.967987938E0,-2.511596680E-2,9.652618408E0,-8.684783936E0
6.973023339E0,-2.551269531E-2,9.614990234E0,-8.680175781E0
6.978058739E0,-1.231384277E-2,9.610275269E0,-8.667755127E0
6.983094140E0,-4.844665527E-2,9.626037598E0,-8.656356812E0
6.988129540E0,-5.708312988E-2,9.637695312E0,-8.682952881E0
6.993164940E0,-3.897094727E-2,9.629516602E0,-8.678482056E0
6.998200341E0,-4.595947266E-2,9.632827759E0,-8.641433716E0
7.003235741E0,-1.817321777E-2,9.615127563E0,-8.675659180E0
7.008271142E0,-1.510620117E-2,9.597457886E0,-8.711288452E0
7.013306542E0,-2.192687988E-2,9.612197876E0,-8.685501099E0
7.018341942E0,-3.157043457E-2,9.612197876E0,-8.696578979E0
7.023377343E0,-2.616882324E-2,9.596267700E0,-8.687393188E0
7.028412743E0,-2.613830566E-2,9.601959229E0,-8.638916016E0
7.033448143E0,-5.285644531E-2,9.619705200E0,-8.627304077E0
7.038483544E0,-6.002807617E-2,9.610000610E0,-8.636230469E0
7.043518944E0,-4.017639160E-2,9.619232178E0,-8.632354736E0
7.048554345E0,-4.594421387E-2,9.610229492E0,-8.632385254E0
7.053589745E0,-4.789733887E-2,9.611663818E0,-8.632278442E0
7.058625145E0,-7.231140137E-2,9.651077271E0,-8.654846191E0
7.063660546E0,-7.867431641E-2,9.669494629E0,-8.627593994E0
7.068695946E0,-9.902954102E-2,9.638122559E0,-8.605606079E0
7.073731347E0,-3.923034668E-2,9.601104736E0,-8.578445435E0
7.078766747E0,-6.851196289E-2,9.606643677E0,-8.596542358E0
7.083802147E0,-3.897094727E-2,9.624053955E0,-8.668853760E0
7.088837548E0,-1.136779785E-2,9.622497559E0,-8.583786011E0
7.093872948E0,-3.562927246E-2,9.650787354E0,-8.638977051E0
7.098908349E0,-5.657958984E-2,9.628585815E0,-8.590347290E0
7.103943749E0,-2.526855469E-2,9.645935059E0,-8.543121338E0
7.108979149E0,-3.863525391E-2,9.634201050E0,-8.567626953E0
7.114014550E0,-5.520629883E-2,9.642303467E0,-8.596252441E0
7.119049950E0,-4.750061035E-2,9.612426758E0,-8.610671997E0
7.124085351E0,-5.180358887E-2,9.629074097E0,-8.565475464E0
7.129120751E0,-5.696105957E-2,9.641067505E0,-8.561889648E0
7.134156151E0,-7.019042969E-2,9.644393921E0,-8.602462769E0
7.139191552E0,-6.973266602E-2,9.666000366E0,-8.592803955E0
7.144226952E0,-5.003356934E-2,9.638214111E0,-8.606201172E0
7.149262352E0,-3.491210938E-2,9.661437988E0,-8.557357788E0
7.154297753E0,-5.152893066E-2,9.606002808E0,-8.561859131E0
7.159333153E0,-5.506896973E-2,9.622070312E0,-8.573745728E0
7.164368554E0,-6.425476074E-2,9.602874756E0,-8.556289673E0
7.169403954E0,-5.549621582E-2,9.666427612E0,-8.589965820E0
7.174439354E0,-7.377624512E-2,9.626678467E0,-8.618942261E0
7.179474755E0,-4.602050781E-2,9.632690430E0,-8.520889282E0
7.184510155E0,-3.376770020E-2,9.628021240E0,-8.576797485E0
7.189545556E0,-3.912353516E-2,9.590835571E0,-8.578796387E0
7.194580956E0,-8.497619629E-2,9.663314819E0,-8.548049927E0
7.199616356E0,-4.051208496E-2,9.647064209E0,-8.540710449E0
7.204651757E0,-1.022186279E-1,9.647171021E0,-8.531051636E0
7.209687157E0,-8.856201172E-2,9.649291992E0,-8.564788818E0
7.214722558E0,-5.316162109E-2,9.645141602E0,-8.528015137E0
7.219757958E0,-5.911254883E-2,9.621643066E0,-8.543075562E0
7.224793358E0,-7.543945312E-2,9.628280640E0,-8.544342041E0
7.229828759E0,-6.527709961E-2,9.612274170E0,-8.591415405E0
7.234864159E0,-6.568908691E-2,9.638122559E0,-8.544311523E0
7.239899560E0,-4.238891602E-2,9.637802124E0,-8.466567993E0
7.244934960E0,-6.814575195E-2,9.613525391E0,-8.575164795E0
7.249970360E0,-6.741333008E-2,9.635742188E0,-8.528976440E0
7.255005761E0,-3.179931641E-2,9.621093750E0,-8.548080444E0
7.260041161E0,-4.078674316E-2,9.662704468E0,-8.530120850E0
7.265076561E0,-7.325744629E-2,9.672607422E0,-8.556762695E0
7.270111962E0,-8.099365234E-2,9.605804443E0,-8.563995361E0
7.275147362E0,-8.120727539E-2,9.616165161E0,-8.573303223E0
7.280182763E0,-5.574035645E-2,9.610321045E0,-8.583053589E0
7.285218163E0,-5.816650391E-2,9.645889282E0,-8.579620361E0
7.290253563E0,-6.240844727E-2,9.640457153E0,-8.579666138E0
7.295288964E0,-7.783508301E-2,9.630661011E0,-8.520233154E0
7.300324364E0,-8.908081055E-2,9.617828369E0,-8.539749146E0
7.305359765E0,-5.995178223E-2,9.601013184E0,-8.552795410E0
7.310395165E0,-6.138610840E-2,9.587356567E0,-8.579849243E0
7.315430565E0,-6.622314453E-2,9.640045166E0,-8.557968140E0
7.320465966E0,-6.712341309E-2,9.623397827E0,-8.581527710E0
7.325501366E0,-5.831909180E-2,9.611495972E0,-8.587112427E0
7.330536767E0,-6.208801270E-2,9.635986328E0,-8.579528809E0
7.335572167E0,-7.427978516E-2,9.642700195E0,-8.553894043E0
7.340607567E0,-5.757141113E-2,9.642913818E0,-8.545837402E0
7.345642968E0,-6.498718262E-2,9.637268066E0,-8.555892944E0
7.350678368E0,-6.991577148E-2,9.649902344E0,-8.577896118E0
7.355713768E0,-6.680297852E-2,9.642166138E0,-8.594329834E0
