"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.058910916E0,-3.248901367E-1,9.606277466E0,-6.991653442E0
4.063946316E0,-3.294830322E-1,9.603240967E0,-7.018615723E0
4.068981716E0,-3.079986572E-1,9.612930298E0,-7.021606445E0
4.074017117E0,-3.057098389E-1,9.605636597E0,-7.058013916E0
4.079052517E0,-3.044433594E-1,9.605133057E0,-7.101272583E0
4.084087918E0,-3.059234619E-1,9.609771729E0,-7.148254395E0
4.089123318E0,-3.001861572E-1,9.593154907E0,-7.139816284E0
4.094158718E0,-2.881317139E-1,9.588241577E0,-7.112869263E0
4.099194119E0,-2.888336182E-1,9.601898193E0,-7.133422852E0
4.104229519E0,-2.964324951E-1,9.600601196E0,-7.148574829E0
4.109264920E0,-3.074951172E-1,9.596115112E0,-7.184127808E0
4.114300320E0,-3.151702881E-1,9.608627319E0,-7.248550415E0
4.119335720E0,-3.023834229E-1,9.617584229E0,-7.235153198E0
4.124371121E0,-2.947235107E-1,9.633300781E0,-7.182327271E0
4.129406521E0,-2.805786133E-1,9.633270264E0,-7.273529053E0
4.134441921E0,-2.962036133E-1,9.620391846E0,-7.298522949E0
4.139477322E0,-3.006744385E-1,9.611495972E0,-7.290954590E0
4.144512722E0,-2.940521240E-1,9.619903564E0,-7.311035156E0
4.149548123E0,-2.932281494E-1,9.635131836E0,-7.309661865E0
4.154583523E0,-2.868499756E-1,9.643112183E0,-7.375915527E0
4.159618923E0,-2.901916504E-1,9.638198853E0,-7.377990723E0
4.164654324E0,-2.850341797E-1,9.607269287E0,-7.354598999E0
4.169689724E0,-2.896575928E-1,9.609664917E0,-7.377532959E0
4.174725125E0,-3.083953857E-1,9.607696533E0,-7.390670776E0
4.179760525E0,-2.925872803E-1,9.624588013E0,-7.387969971E0
4.184795925E0,-2.906036377E-1,9.615539551E0,-7.433135986E0
4.189831326E0,-3.054351807E-1,9.612457275E0,-7.449127197E0
4.194866726E0,-3.011169434E-1,9.590896606E0,-7.459030151E0
4.199902127E0,-2.962188721E-1,9.600601196E0,-7.460998535E0
4.204937527E0,-2.776184082E-1,9.611984253E0,-7.445999146E0
4.209972927E0,-2.953948975E-1,9.628250122E0,-7.508483887E0
4.215008328E0,-2.806701660E-1,9.623580933E0,-7.498153687E0
4.220043728E0,-2.593231201E-1,9.648742676E0,-7.490814209E0
4.225079129E0,-2.851104736E-1,9.662200928E0,-7.526916504E0
4.230114529E0,-2.837371826E-1,9.633346558E0,-7.534667969E0
4.235149929E0,-2.736663818E-1,9.621795654E0,-7.493957520E0
4.240185330E0,-2.930450439E-1,9.624740601E0,-7.524734497E0
4.245220730E0,-2.216796875E-1,9.635421753E0,-7.563537598E0
4.250256130E0,-2.959594727E-1,9.588180542E0,-7.554107666E0
4.255291531E0,-2.689208984E-1,9.617797852E0,-7.546875000E0
4.260326931E0,-2.578887939E-1,9.609512329E0,-7.552139282E0
4.265362332E0,-2.433013916E-1,9.641128540E0,-7.524780273E0
4.270397732E0,-2.347259521E-1,9.622497559E0,-7.575164795E0
4.275433132E0,-2.710571289E-1,9.624710083E0,-7.592468262E0
4.280468533E0,-2.368621826E-1,9.619369507E0,-7.585342407E0
4.285503933E0,-2.588806152E-1,9.599441528E0,-7.571472168E0
4.290539334E0,-3.199005127E-1,9.633346558E0,-7.546417236E0
4.295574734E0,-2.384948730E-1,9.611755371E0,-7.565185547E0
4.300610134E0,-2.808685303E-1,9.624114990E0,-7.489654541E0
4.305645535E0,-3.058166504E-1,9.623443604E0,-7.562866211E0
4.310680935E0,-2.413330078E-1,9.645309448E0,-7.503707886E0
4.315716336E0,-3.076019287E-1,9.629180908E0,-7.596786499E0
4.320751736E0,-2.717895508E-1,9.646011353E0,-7.515472412E0
4.325787136E0,-2.694244385E-1,9.590454102E0,-7.533020020E0
4.330822537E0,-2.375335693E-1,9.601226807E0,-7.481781006E0
4.335857937E0,-2.568664551E-1,9.627212524E0,-7.553268433E0
4.340893337E0,-2.668762207E-1,9.625671387E0,-7.522903442E0
4.345928738E0,-2.717590332E-1,9.613876343E0,-7.501129150E0
4.350964138E0,-2.718048096E-1,9.597167969E0,-7.526885986E0
4.355999539E0,-2.791900635E-1,9.649383545E0,-7.505447388E0
4.361034939E0,-3.169250488E-1,9.639678955E0,-7.477066040E0
4.366070339E0,-3.074340820E-1,9.620437622E0,-7.476882935E0
4.371105740E0,-3.021697998E-1,9.597946167E0,-7.465209961E0
4.376141140E0,-2.835388184E-1,9.625976562E0,-7.394592285E0
4.381176541E0,-2.793579102E-1,9.633819580E0,-7.477798462E0
4.386211941E0,-2.893829346E-1,9.604080200E0,-7.442260742E0
4.391247341E0,-3.047027588E-1,9.601104736E0,-7.453948975E0
4.396282742E0,-3.021545410E-1,9.592483521E0,-7.390243530E0
4.401318142E0,-3.562469482E-1,9.626449585E0,-7.373489380E0
4.406353543E0,-3.107757568E-1,9.608352661E0,-7.361206055E0
4.411388943E0,-3.226776123E-1,9.628875732E0,-7.398925781E0
4.416424343E0,-3.303833008E-1,9.610687256E0,-7.372222900E0
4.421459744E0,-3.249359131E-1,9.584869385E0,-7.310897827E0
4.426495144E0,-3.492584229E-1,9.599899292E0,-7.351898193E0
4.431530545E0,-3.399658203E-1,9.588378906E0,-7.341384888E0
4.436565945E0,-3.292388916E-1,9.610397339E0,-7.339782715E0
4.441601345E0,-3.053894043E-1,9.602203369E0,-7.321792603E0
4.446636746E0,-3.402862549E-1,9.591323853E0,-7.275421143E0
4.451672146E0,-3.646392822E-1,9.599822998E0,-7.273071289E0
4.456707546E0,-3.619079590E-1,9.602615356E0,-7.247650146E0
4.461742947E0,-3.586120605E-1,9.607406616E0,-7.286071777E0
4.466778347E0,-4.050903320E-1,9.611358643E0,-7.253036499E0
4.471813748E0,-3.737335205E-1,9.609085083E0,-7.214096069E0
4.476849148E0,-3.461761475E-1,9.597061157E0,-7.200042725E0
4.481884548E0,-3.991546631E-1,9.593505859E0,-7.231872559E0
4.486919949E0,-3.718414307E-1,9.607223511E0,-7.183517456E0
4.491955349E0,-3.529815674E-1,9.582092285E0,-7.171295166E0
4.496990750E0,-3.455963135E-1,9.597549438E0,-7.178146362E0
4.502026150E0,-3.531494141E-1,9.580871582E0,-7.194259644E0
4.507061550E0,-3.723754883E-1,9.592910767E0,-7.128341675E0
4.512096951E0,-3.513031006E-1,9.591445923E0,-7.104568481E0
4.517132351E0,-3.316650391E-1,9.626449585E0,-7.106826782E0
4.522167752E0,-3.554534912E-1,9.622009277E0,-7.104660034E0
4.527203152E0,-3.778991699E-1,9.594375610E0,-7.082183838E0
4.532238552E0,-3.680114746E-1,9.609268188E0,-7.023910522E0
4.537273953E0,-3.667755127E-1,9.597091675E0,-7.038360596E0
4.542309353E0,-3.688812256E-1,9.588394165E0,-7.035964966E0
4.547344754E0,-3.682250977E-1,9.610321045E0,-7.045486450E0
4.552380154E0,-3.874664307E-1,9.596176147E0,-7.042327881E0
4.557415554E0,-3.854675293E-1,9.576110840E0,-6.978836060E0
4.562450955E0,-3.623504639E-1,9.612716675E0,-6.970062256E0
4.567486355E0,-3.682708740E-1,9.591262817E0,-6.972320557E0
4.572521755E0,-3.552703857E-1,9.608535767E0,-6.964294434E0
4.577557156E0,-3.590240479E-1,9.593826294E0,-6.943496704E0
4.582592556E0,-3.566131592E-1,9.593200684E0,-6.918563843E0
4.587627957E0,-3.696136475E-1,9.597412109E0,-6.924575806E0
4.592663357E0,-3.755645752E-1,9.586044312E0,-6.918014526E0
4.597698757E0,-3.423309326E-1,9.579284668E0,-6.900970459E0
4.602734158E0,-3.481597900E-1,9.599838257E0,-6.897552490E0
4.607769558E0,-3.506622314E-1,9.590911865E0,-6.876037598E0
4.612804959E0,-3.522186279E-1,9.581298828E0,-6.863677979E0
4.617840359E0,-3.877716064E-1,9.571228027E0,-6.828521729E0
4.622875759E0,-3.721923828E-1,9.579071045E0,-6.819442749E0
4.627911160E0,-3.543090820E-1,9.583602905E0,-6.832580566E0
4.632946560E0,-3.569030762E-1,9.585372925E0,-6.801040649E0
4.637981961E0,-3.370666504E-1,9.589401245E0,-6.781173706E0
4.643017361E0,-3.208770752E-1,9.583572388E0,-6.760437012E0
4.648052761E0,-3.384552002E-1,9.563919067E0,-6.779006958E0
4.653088162E0,-3.396301270E-1,9.563629150E0,-6.796279907E0
4.658123562E0,-3.692321777E-1,9.588607788E0,-6.765518188E0
4.663158962E0,-3.678588867E-1,9.582473755E0,-6.728363037E0
4.668194363E0,-3.544158936E-1,9.559051514E0,-6.720031738E0
4.673229763E0,-3.706512451E-1,9.572601318E0,-6.720214844E0
4.678265164E0,-3.667297363E-1,9.585311890E0,-6.707321167E0
4.683300564E0,-3.609771729E-1,9.583694458E0,-6.690063477E0
4.688335964E0,-3.572692871E-1,9.580413818E0,-6.681549072E0
4.693371365E0,-3.630523682E-1,9.561920166E0,-6.656127930E0
4.698406765E0,-3.519439697E-1,9.577987671E0,-6.664688110E0
4.703442166E0,-3.602905273E-1,9.592285156E0,-6.663925171E0
4.708477566E0,-3.710937500E-1,9.590621948E0,-6.639160156E0
4.713512966E0,-3.656311035E-1,9.596084595E0,-6.643142700E0
4.718548367E0,-3.731842041E-1,9.584274292E0,-6.636840820E0
4.723583767E0,-3.774871826E-1,9.587142944E0,-6.621520996E0
4.728619168E0,-3.926086426E-1,9.607833862E0,-6.638183594E0
4.733654568E0,-3.805236816E-1,9.585021973E0,-6.639221191E0
4.738689968E0,-3.610076904E-1,9.582672119E0,-6.613983154E0
4.743725369E0,-3.483581543E-1,9.569442749E0,-6.606506348E0
4.748760769E0,-3.309173584E-1,9.559677124E0,-6.609756470E0
4.753796170E0,-3.319396973E-1,9.581558228E0,-6.652542114E0
4.758831570E0,-3.266143799E-1,9.581268311E0,-6.649642944E0
4.763866970E0,-3.106231689E-1,9.564468384E0,-6.628799438E0
4.768902371E0,-3.440399170E-1,9.555740356E0,-6.594085693E0
4.773937771E0,-3.589935303E-1,9.570617676E0,-6.622299194E0
4.778973171E0,-3.574981689E-1,9.559829712E0,-6.625000000E0
4.784008572E0,-3.339996338E-1,9.571990967E0,-6.627822876E0
4.789043972E0,-3.530426025E-1,9.600784302E0,-6.615051270E0
4.794079373E0,-3.441009521E-1,9.579849243E0,-6.633911133E0
4.799114773E0,-3.499908447E-1,9.591094971E0,-6.621337891E0
4.804150173E0,-3.498535156E-1,9.592422485E0,-6.646347046E0
4.809185574E0,-3.161163330E-1,9.611175537E0,-6.668838501E0
4.814220974E0,-3.266906738E-1,9.571792603E0,-6.659912109E0
4.819256375E0,-3.355102539E-1,9.594696045E0,-6.712066650E0
4.824291775E0,-3.525390625E-1,9.562698364E0,-6.733276367E0
4.829327175E0,-3.574981689E-1,9.575424194E0,-6.693588257E0
4.834362576E0,-3.369140625E-1,9.579040527E0,-6.706359863E0
4.839397976E0,-3.465118408E-1,9.549545288E0,-6.692077637E0
4.844433377E0,-3.465270996E-1,9.572967529E0,-6.707855225E0
4.849468777E0,-3.533325195E-1,9.609359741E0,-6.714889526E0
4.854504177E0,-3.238220215E-1,9.561325073E0,-6.723159790E0
4.859539578E0,-3.466491699E-1,9.579071045E0,-6.776184082E0
4.864574978E0,-3.227386475E-1,9.577163696E0,-6.796752930E0
4.869610379E0,-2.928314209E-1,9.561523438E0,-6.784530640E0
4.874645779E0,-3.169250488E-1,9.542724609E0,-6.814498901E0
4.879681179E0,-2.970886230E-1,9.564651489E0,-6.803604126E0
4.884716580E0,-3.160705566E-1,9.597564697E0,-6.798950195E0
4.889751980E0,-3.068847656E-1,9.595565796E0,-6.811187744E0
4.894787380E0,-2.945556641E-1,9.598922729E0,-6.867996216E0
4.899822781E0,-2.889709473E-1,9.584518433E0,-6.851348877E0
4.904858181E0,-2.863311768E-1,9.606414795E0,-6.880859375E0
4.909893582E0,-2.621612549E-1,9.622024536E0,-6.836471558E0
4.914928982E0,-2.664794922E-1,9.605712891E0,-6.895538330E0
4.919964382E0,-2.604370117E-1,9.571121216E0,-6.923065186E0
4.924999783E0,-2.576751709E-1,9.579681396E0,-6.911407471E0
4.930035183E0,-2.125396729E-1,9.578155518E0,-6.919525146E0
4.935070584E0,-2.552032471E-1,9.614257812E0,-6.969863892E0
4.940105984E0,-2.460632324E-1,9.618408203E0,-6.986175537E0
4.945141384E0,-2.920684814E-1,9.569732666E0,-6.979736328E0
4.950176785E0,-2.394866943E-1,9.596542358E0,-6.981903076E0
4.955212185E0,-2.361145020E-1,9.620727539E0,-6.974838257E0
4.960247586E0,-2.265777588E-1,9.594696045E0,-6.989089966E0
4.965282986E0,-2.097930908E-1,9.561538696E0,-7.001327515E0
4.970318386E0,-1.892395020E-1,9.590362549E0,-7.057983398E0
4.975353787E0,-2.288513184E-1,9.613388062E0,-7.051559448E0
4.980389187E0,-2.228851318E-1,9.599014282E0,-7.076751709E0
4.985424587E0,-1.817626953E-1,9.586593628E0,-7.139053345E0
4.990459988E0,-1.950531006E-1,9.617675781E0,-7.137649536E0
4.995495388E0,-2.742004395E-1,9.601440430E0,-7.110748291E0
5.000530789E0,-2.295684814E-1,9.595642090E0,-7.113967896E0
5.005566189E0,-1.758728027E-1,9.609848022E0,-7.101623535E0
5.010601589E0,-2.257843018E-1,9.620269775E0,-7.167800903E0
5.015636990E0,-2.186431885E-1,9.612670898E0,-7.139404297E0
5.020672390E0,-2.347564697E-1,9.600769043E0,-7.093063354E0
5.025707791E0,-1.972808838E-1,9.613983154E0,-7.181488037E0
5.030743191E0,-1.963653564E-1,9.616897583E0,-7.198028564E0
5.035778591E0,-2.322692871E-1,9.621032715E0,-7.195465088E0
5.040813992E0,-1.753082275E-1,9.607864380E0,-7.217224121E0
5.045849392E0,-2.268524170E-1,9.630844116E0,-7.271133423E0
5.050884793E0,-1.976776123E-1,9.612915039E0,-7.220382690E0
5.055920193E0,-1.974487305E-1,9.584030151E0,-7.232650757E0
5.060955593E0,-2.117156982E-1,9.611419678E0,-7.221466064E0
5.065990994E0,-2.280426025E-1,9.642532349E0,-7.280700684E0
5.071026394E0,-2.067108154E-1,9.610229492E0,-7.285369873E0
5.076061795E0,-2.295379639E-1,9.610855103E0,-7.284301758E0
5.081097195E0,-2.073669434E-1,9.594512939E0,-7.296844482E0
5.086132595E0,-2.360992432E-1,9.616546631E0,-7.255172729E0
5.091167996E0,-2.341156006E-1,9.597869873E0,-7.255111694E0
5.096203396E0,-2.197875977E-1,9.625930786E0,-7.342590332E0
5.101238796E0,-2.036895752E-1,9.623855591E0,-7.359970093E0
5.106274197E0,-2.274627686E-1,9.633972168E0,-7.315902710E0
5.111309597E0,-2.175903320E-1,9.613555908E0,-7.306945801E0
5.116344998E0,-2.229919434E-1,9.637542725E0,-7.306930542E0
5.121380398E0,-2.285308838E-1,9.642807007E0,-7.345855713E0
5.126415798E0,-2.671661377E-1,9.634979248E0,-7.364547729E0
5.131451199E0,-2.499847412E-1,9.621444702E0,-7.357543945E0
5.136486599E0,-2.435607910E-1,9.608306885E0,-7.353302002E0
5.141522000E0,-2.146759033E-1,9.626846313E0,-7.377777100E0
5.146557400E0,-2.211303711E-1,9.645629883E0,-7.386611938E0
5.151592800E0,-2.309265137E-1,9.623794556E0,-7.390686035E0
5.156628201E0,-2.156677246E-1,9.588821411E0,-7.362808228E0
5.161663601E0,-2.114105225E-1,9.595642090E0,-7.364349365E0
5.166699002E0,-2.130584717E-1,9.585174561E0,-7.375549316E0
5.171734402E0,-2.044677734E-1,9.591552734E0,-7.398681641E0
5.176769802E0,-2.048187256E-1,9.602172852E0,-7.408630371E0
5.181805203E0,-1.908721924E-1,9.604125977E0,-7.401748657E0
5.186840603E0,-2.030792236E-1,9.589752197E0,-7.405014038E0
5.191876004E0,-2.081756592E-1,9.603607178E0,-7.418716431E0
5.196911404E0,-1.868438721E-1,9.619384766E0,-7.416473389E0
5.201946804E0,-2.021484375E-1,9.634338379E0,-7.387939453E0
5.206982205E0,-2.160949707E-1,9.630386353E0,-7.411773682E0
5.212017605E0,-2.237701416E-1,9.637542725E0,-7.456481934E0
5.217053005E0,-2.245941162E-1,9.648452759E0,-7.463943481E0
5.222088406E0,-2.279205322E-1,9.662704468E0,-7.427795410E0
5.227123806E0,-2.309570312E-1,9.659271240E0,-7.423095703E0
5.232159207E0,-2.189788818E-1,9.652404785E0,-7.414642334E0
5.237194607E0,-2.016448975E-1,9.640655518E0,-7.401535034E0
5.242230007E0,-2.070007324E-1,9.625152588E0,-7.393798828E0
5.247265408E0,-2.123107910E-1,9.621658325E0,-7.393875122E0
5.252300808E0,-1.774139404E-1,9.629150391E0,-7.415863037E0
5.257336209E0,-1.794281006E-1,9.614334106E0,-7.414642334E0
5.262371609E0,-2.190856934E-1,9.621597290E0,-7.404922485E0
5.267407009E0,-2.230072021E-1,9.612548828E0,-7.361618042E0
5.272442410E0,-2.063446045E-1,9.587661743E0,-7.358215332E0
5.277477810E0,-2.100677490E-1,9.594619751E0,-7.388275146E0
5.282513211E0,-2.071990967E-1,9.608535767E0,-7.388290405E0
5.287548611E0,-1.915588379E-1,9.620727539E0,-7.364593506E0
5.292584011E0,-1.888732910E-1,9.626205444E0,-7.372360229E0
5.297619412E0,-2.102355957E-1,9.621017456E0,-7.370925903E0
5.302654812E0,-2.135772705E-1,9.604705811E0,-7.343429565E0
5.307690212E0,-2.038116455E-1,9.614303589E0,-7.315658569E0
5.312725613E0,-2.027740479E-1,9.613357544E0,-7.295104980E0
5.317761013E0,-2.177734375E-1,9.591949463E0,-7.301269531E0
5.322796414E0,-2.247924805E-1,9.599456787E0,-7.281250000E0
5.327831814E0,-2.060852051E-1,9.628524780E0,-7.283340454E0
5.332867214E0,-1.782226562E-1,9.621047974E0,-7.263702393E0
5.337902615E0,-2.081298828E-1,9.598709106E0,-7.257522583E0
5.342938015E0,-2.337188721E-1,9.614654541E0,-7.239288330E0
5.347973416E0,-2.201385498E-1,9.644622803E0,-7.220855713E0
5.353008816E0,-2.138214111E-1,9.605422974E0,-7.192550659E0
5.358044216E0,-2.332611084E-1,9.613632202E0,-7.235946655E0
5.363079617E0,-2.275695801E-1,9.612396240E0,-7.234664917E0
5.368115017E0,-2.415924072E-1,9.606582642E0,-7.182785034E0
5.373150418E0,-2.190399170E-1,9.605758667E0,-7.139526367E0
5.378185818E0,-2.645568848E-1,9.596084595E0,-7.156402588E0
5.383221218E0,-2.440338135E-1,9.602142334E0,-7.124069214E0
5.388256619E0,-2.484588623E-1,9.611587524E0,-7.093353271E0
5.393292019E0,-2.245483398E-1,9.598571777E0,-7.136199951E0
5.398327420E0,-2.423858643E-1,9.588897705E0,-7.114700317E0
5.403362820E0,-2.257843018E-1,9.580642700E0,-7.083038330E0
5.408398220E0,-2.425537109E-1,9.626800537E0,-7.118957520E0
5.413433621E0,-2.615509033E-1,9.611312866E0,-7.081604004E0
5.418469021E0,-2.485351562E-1,9.626342773E0,-7.044952393E0
5.423504421E0,-2.704620361E-1,9.595245361E0,-7.059020996E0
5.428539822E0,-2.771148682E-1,9.626953125E0,-7.085494995E0
5.433575222E0,-2.709960938E-1,9.600906372E0,-7.005981445E0
5.438610623E0,-2.544555664E-1,9.603027344E0,-7.013763428E0
5.443646023E0,-2.845611572E-1,9.623672485E0,-7.014816284E0
5.448681423E0,-2.894287109E-1,9.597549438E0,-7.030029297E0
5.453716824E0,-2.903900146E-1,9.570770264E0,-7.013229370E0
5.458752224E0,-3.063964844E-1,9.585540771E0,-6.903244019E0
5.463787625E0,-2.746276855E-1,9.609527588E0,-6.930526733E0
5.468823025E0,-2.611236572E-1,9.597946167E0,-6.933578491E0
5.473858425E0,-2.839202881E-1,9.564682007E0,-6.899948120E0
5.478893826E0,-2.723388672E-1,9.583190918E0,-6.899917603E0
5.483929226E0,-2.571716309E-1,9.563018799E0,-6.925537109E0
5.488964627E0,-2.654571533E-1,9.536315918E0,-6.880111694E0
5.494000027E0,-2.983703613E-1,9.589187622E0,-6.893325806E0
5.499035427E0,-3.006591797E-1,9.594970703E0,-6.879409790E0
5.504070828E0,-2.961120605E-1,9.616012573E0,-6.896392822E0
5.509106228E0,-3.020629883E-1,9.588424683E0,-6.875000000E0
5.514141629E0,-3.049316406E-1,9.554702759E0,-6.878967285E0
5.519177029E0,-3.117065430E-1,9.595672607E0,-6.837936401E0
5.524212429E0,-2.924194336E-1,9.590621948E0,-6.836563110E0
5.529247830E0,-3.175048828E-1,9.614349365E0,-6.834518433E0
5.534283230E0,-2.858886719E-1,9.609405518E0,-6.794128418E0
5.539318630E0,-3.176727295E-1,9.618026733E0,-6.859420776E0
5.544354031E0,-2.738494873E-1,9.604812622E0,-6.783172607E0
5.549389431E0,-3.245544434E-1,9.585861206E0,-6.809417725E0
5.554424832E0,-3.219146729E-1,9.619995117E0,-6.733932495E0
5.559460232E0,-3.054351807E-1,9.567123413E0,-6.764724731E0
5.564495632E0,-3.027801514E-1,9.617858887E0,-6.845275879E0
5.569531033E0,-3.551177979E-1,9.585174561E0,-6.836746216E0
5.574566433E0,-2.887115479E-1,9.568435669E0,-6.819824219E0
5.579601834E0,-3.268585205E-1,9.556945801E0,-6.780044556E0
5.584637234E0,-3.491973877E-1,9.584472656E0,-6.813812256E0
5.589672634E0,-3.036346436E-1,9.557983398E0,-6.752914429E0
5.594708035E0,-3.296508789E-1,9.602172852E0,-6.738159180E0
5.599743435E0,-2.891082764E-1,9.611236572E0,-6.777862549E0
5.604778836E0,-3.445739746E-1,9.607925415E0,-6.833328247E0
5.609814236E0,-2.864074707E-1,9.588165283E0,-6.775482178E0
5.614849636E0,-2.899780273E-1,9.566879272E0,-6.779144287E0
5.619885037E0,-2.826995850E-1,9.605270386E0,-6.715209961E0
5.624920437E0,-3.256072998E-1,9.589935303E0,-6.741531372E0
5.629955837E0,-3.162841797E-1,9.588531494E0,-6.742218018E0
5.634991238E0,-3.323211670E-1,9.577880859E0,-6.747924805E0
5.640026638E0,-3.405609131E-1,9.598999023E0,-6.732971191E0
5.645062039E0,-3.390502930E-1,9.607604980E0,-6.674453735E0
5.650097439E0,-3.390655518E-1,9.572052002E0,-6.723754883E0
5.655132839E0,-3.176574707E-1,9.620590210E0,-6.735702515E0
5.660168240E0,-3.503570557E-1,9.587387085E0,-6.752380371E0
5.665203640E0,-3.443298340E-1,9.572509766E0,-6.733306885E0
5.670239041E0,-3.134613037E-1,9.566528320E0,-6.798675537E0
5.675274441E0,-3.219451904E-1,9.565017700E0,-6.776535034E0
5.680309841E0,-3.254241943E-1,9.594635010E0,-6.778274536E0
5.685345242E0,-2.929992676E-1,9.561340332E0,-6.757827759E0
5.690380642E0,-3.117980957E-1,9.598953247E0,-6.778610229E0
5.695416043E0,-3.177947998E-1,9.586563110E0,-6.739379883E0
5.700451443E0,-3.408355713E-1,9.588409424E0,-6.727264404E0
5.705486843E0,-3.076782227E-1,9.600921631E0,-6.777999878E0
5.710522244E0,-2.936401367E-1,9.568847656E0,-6.772476196E0
5.715557644E0,-3.322601318E-1,9.563339233E0,-6.766769409E0
5.720593045E0,-3.450012207E-1,9.589340210E0,-6.740936279E0
5.725628445E0,-3.326263428E-1,9.578567505E0,-6.716491699E0
5.730663845E0,-3.330078125E-1,9.582199097E0,-6.745529175E0
5.735699246E0,-3.090515137E-1,9.603973389E0,-6.835662842E0
5.740734646E0,-3.247985840E-1,9.590347290E0,-6.839797974E0
5.745770046E0,-3.342895508E-1,9.589981079E0,-6.831054688E0
5.750805447E0,-3.369750977E-1,9.630401611E0,-6.805084229E0
5.755840847E0,-3.531494141E-1,9.614334106E0,-6.805603027E0
5.760876248E0,-3.165130615E-1,9.581802368E0,-6.801498413E0
5.765911648E0,-3.197479248E-1,9.589157104E0,-6.818145752E0
5.770947048E0,-3.519439697E-1,9.589920044E0,-6.872573853E0
5.775982449E0,-3.470001221E-1,9.591430664E0,-6.822280884E0
5.781017849E0,-3.346252441E-1,9.590133667E0,-6.853668213E0
5.786053250E0,-3.433837891E-1,9.597747803E0,-6.906906128E0
5.791088650E0,-3.488616943E-1,9.598175049E0,-6.863449097E0
5.796124050E0,-3.317718506E-1,9.599777222E0,-6.911239624E0
5.801159451E0,-3.211975098E-1,9.566055298E0,-6.943176270E0
5.806194851E0,-3.365478516E-1,9.552078247E0,-6.932479858E0
5.811230252E0,-3.084564209E-1,9.593292236E0,-6.932403564E0
5.816265652E0,-3.233947754E-1,9.587554932E0,-6.954055786E0
5.821301052E0,-3.521118164E-1,9.592483521E0,-6.968704224E0
5.826336453E0,-3.506317139E-1,9.595443726E0,-6.941360474E0
5.831371853E0,-3.211059570E-1,9.597076416E0,-6.944229126E0
5.836407254E0,-3.158721924E-1,9.597183228E0,-7.005569458E0
5.841442654E0,-3.255004883E-1,9.591522217E0,-7.041442871E0
5.846478054E0,-3.155364990E-1,9.598373413E0,-7.019821167E0
5.851513455E0,-3.073425293E-1,9.612518311E0,-7.052246094E0
5.856548855E0,-2.964935303E-1,9.634857178E0,-7.082107544E0
5.861584255E0,-2.972869873E-1,9.627380371E0,-7.078613281E0
5.866619656E0,-3.169860840E-1,9.604446411E0,-7.081222534E0
5.871655056E0,-3.053131104E-1,9.611145020E0,-7.068725586E0
5.876690457E0,-2.800750732E-1,9.611251831E0,-7.107086182E0
5.881725857E0,-3.011322021E-1,9.586151123E0,-7.101303101E0
5.886761257E0,-3.176727295E-1,9.589202881E0,-7.108596802E0
5.891796658E0,-3.000793457E-1,9.610809326E0,-7.151245117E0
5.896832058E0,-3.058929443E-1,9.601593018E0,-7.151855469E0
5.901867459E0,-3.042144775E-1,9.611297607E0,-7.165542603E0
5.906902859E0,-2.876434326E-1,9.608856201E0,-7.155593872E0
5.911938259E0,-2.826690674E-1,9.596633911E0,-7.151428223E0
5.916973660E0,-3.039550781E-1,9.620727539E0,-7.154754639E0
5.922009060E0,-2.905883789E-1,9.617309570E0,-7.174652100E0
5.927044461E0,-2.914581299E-1,9.597320557E0,-7.203430176E0
5.932079861E0,-2.893676758E-1,9.586730957E0,-7.206268311E0
5.937115261E0,-2.765655518E-1,9.601394653E0,-7.229080200E0
5.942150662E0,-2.736663818E-1,9.606475830E0,-7.236007690E0
5.947186062E0,-2.836151123E-1,9.626907349E0,-7.238342285E0
5.952221462E0,-2.684326172E-1,9.610900879E0,-7.207901001E0
5.957256863E0,-2.718505859E-1,9.593826294E0,-7.198806763E0
5.962292263E0,-2.628784180E-1,9.625457764E0,-7.236465454E0
5.967327664E0,-2.838287354E-1,9.634536743E0,-7.226898193E0
5.972363064E0,-2.877655029E-1,9.602005005E0,-7.247528076E0
5.977398464E0,-2.701568604E-1,9.595535278E0,-7.244445801E0
5.982433865E0,-2.856140137E-1,9.617172241E0,-7.253601074E0
5.987469265E0,-2.547302246E-1,9.640350342E0,-7.290634155E0
5.992504666E0,-2.691955566E-1,9.615615845E0,-7.243728638E0
5.997540066E0,-2.553405762E-1,9.626861572E0,-7.257659912E0
6.002575466E0,-2.669677734E-1,9.595184326E0,-7.298446655E0
6.007610867E0,-2.662963867E-1,9.629409790E0,-7.338882446E0
6.012646267E0,-2.830200195E-1,9.604522705E0,-7.326721191E0
6.017681668E0,-3.047943115E-1,9.615417480E0,-7.322799683E0
6.022717068E0,-2.886962891E-1,9.613265991E0,-7.301742554E0
6.027752468E0,-2.884674072E-1,9.641113281E0,-7.286636353E0
6.032787869E0,-2.728576660E-1,9.648223877E0,-7.298645020E0
6.037823269E0,-2.597503662E-1,9.612380981E0,-7.275909424E0
6.042858670E0,-2.851867676E-1,9.616577148E0,-7.291549683E0
6.047894070E0,-2.727966309E-1,9.615295410E0,-7.302246094E0
6.052929470E0,-2.500915527E-1,9.647644043E0,-7.339080811E0
6.057964871E0,-2.513275146E-1,9.626159668E0,-7.325698853E0
