"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.369864270E0,-4.809796810E-3,-8.683204651E-3,-1.055669785E-2,1.449055064E-2
3.374899671E0,-1.900088787E-2,7.858276367E-4,1.071977615E-2,2.183036568E-2
3.379813001E0,-1.180209219E-2,7.856369019E-3,5.904197693E-3,1.535810746E-2
3.384787366E0,2.392694354E-3,4.795551300E-2,8.261203766E-3,4.872067016E-2
3.389761731E0,-7.181644440E-3,3.816795349E-2,2.006673813E-2,4.371547403E-2
3.394736097E0,9.366080165E-3,-4.604339600E-3,3.174877167E-2,3.342017210E-2
3.399710462E0,-9.607061744E-3,-1.873302460E-2,5.272531509E-2,5.677306313E-2
3.404684827E0,1.403714716E-2,1.918697357E-2,3.103637695E-2,3.909524459E-2
3.409659192E0,-2.390110493E-2,1.196002960E-2,2.607631683E-2,3.734005121E-2
3.414633557E0,1.873029768E-2,9.493827820E-3,3.765535355E-2,4.311475929E-2
3.419607923E0,2.323253453E-2,-3.433227539E-5,2.553224564E-2,3.452024633E-2
3.424582288E0,-1.476767659E-2,-1.420402527E-2,-1.009607315E-2,2.284227000E-2
3.429556653E0,1.837626100E-2,1.659584045E-2,6.079912186E-2,6.564786445E-2
3.434531018E0,1.583594084E-2,7.030487061E-3,4.850959778E-2,5.151102646E-2
3.439535901E0,-1.735083759E-2,3.533363342E-2,5.660057068E-3,3.976874982E-2
3.444479749E0,-1.015698910E-2,-9.797096252E-3,5.756425858E-2,5.926880620E-2
3.449484632E0,-2.433419228E-2,4.441261292E-3,2.403163910E-2,3.448764117E-2
3.454458997E0,-1.240117848E-2,-3.097057343E-2,1.443433762E-2,3.634990713E-2
3.459433362E0,-1.233041286E-2,1.183128357E-2,2.202987671E-4,1.708996442E-2
3.464407727E0,-1.702669263E-2,-2.377510071E-3,5.009651184E-3,1.790690987E-2
3.469382093E0,-2.404449880E-2,1.187896729E-2,2.702713013E-3,2.695463678E-2
3.474356458E0,4.404693842E-3,1.657485962E-2,-3.263330460E-2,3.686542917E-2
3.479330823E0,-5.126535892E-3,3.773593903E-2,3.380393982E-2,5.092139837E-2
3.484305188E0,-2.633063495E-2,-3.332042694E-2,4.542112350E-2,6.218224545E-2
3.489279554E0,-1.192440093E-2,-4.641532898E-3,-3.276062012E-2,3.517091690E-2
3.494253919E0,2.596779168E-2,1.935958862E-4,-8.787155151E-3,2.741491892E-2
3.499228284E0,-9.652912617E-3,4.515838623E-2,5.595684052E-3,4.651634389E-2
3.504202649E0,-7.182821631E-3,-4.008197784E-2,4.346466064E-2,5.955950469E-2
3.509177014E0,-5.742907524E-5,-1.606750488E-2,5.028104782E-2,5.278590514E-2
3.514151380E0,1.165375113E-2,3.369235992E-2,3.577041626E-2,5.050255154E-2
3.519125745E0,-3.490746021E-4,4.367828369E-4,-1.872491837E-2,1.873326453E-2
3.524100110E0,2.081590891E-2,-1.835823059E-2,4.353523254E-4,2.775817404E-2
3.529074475E0,1.109746099E-2,3.132820129E-3,3.596115112E-2,3.776470035E-2
3.534048841E0,3.805905581E-3,1.734352112E-2,5.464267731E-2,5.745524193E-2
3.539023206E0,-3.404182196E-2,3.611850739E-2,2.300739288E-3,4.968586941E-2
3.544028089E0,-1.254610717E-2,4.434585571E-4,4.481601715E-2,4.654113078E-2
3.548971936E0,8.751437068E-3,1.939773560E-2,1.857185364E-2,2.824488528E-2
3.553976819E0,8.631512523E-3,3.111362457E-2,3.267717361E-2,4.593863644E-2
3.558951184E0,6.040567160E-2,7.103919983E-2,6.316423416E-2,1.126282982E-1
3.563925550E0,-2.280354500E-2,-3.100204468E-2,5.562829971E-2,6.764344882E-2
3.568899915E0,1.038730145E-2,-2.343177795E-3,8.594894409E-2,8.660604773E-2
3.573874280E0,-1.568749547E-3,-2.229690552E-3,7.456779480E-3,7.939524879E-3
3.578848645E0,-2.992947400E-2,-9.198188782E-3,1.695823669E-2,3.560845240E-2
3.583823011E0,2.455493808E-2,-4.441738129E-2,-1.199507713E-1,1.302460605E-1
3.588797376E0,2.662821114E-2,3.158283234E-2,-5.525588989E-3,4.167816048E-2
3.593771741E0,-1.847653091E-2,-8.755683899E-3,7.957029343E-2,8.215519333E-2
3.598746106E0,-1.361414790E-2,1.025581360E-2,-6.003379822E-3,1.807117331E-2
3.603720472E0,5.727311969E-2,-3.696823120E-2,-8.220195770E-3,6.866172133E-2
3.608694837E0,-1.642423868E-2,2.008533478E-2,1.409530640E-3,2.598390013E-2
3.613669202E0,1.669181883E-2,1.126289368E-3,2.276229858E-2,2.824902796E-2
3.618643567E0,6.996810436E-3,-1.299476624E-2,2.736282349E-2,3.108928135E-2
3.623617932E0,2.335420251E-2,3.907871246E-2,-1.147747040E-3,4.553989313E-2
3.628622815E0,-2.176909149E-2,-3.433036804E-2,1.343727112E-3,4.067275644E-2
3.633597180E0,-9.857401252E-3,-1.268577576E-2,-1.032400131E-2,1.909665597E-2
3.638571546E0,6.631076336E-3,3.472423553E-2,3.709506989E-2,5.124244253E-2
3.643545911E0,8.824408054E-3,-2.450466156E-2,2.271986008E-2,3.456212750E-2
3.648520276E0,1.810117066E-2,-1.242446899E-2,2.498769760E-2,3.326266436E-2
3.653494641E0,8.410751820E-3,3.262329102E-2,-1.065254211E-3,3.370689291E-2
3.658469007E0,-1.061601937E-2,8.819580078E-3,6.121158600E-3,1.509812712E-2
3.663443372E0,2.247346938E-2,6.480216980E-3,4.396057129E-2,4.979540005E-2
3.668417737E0,1.517793536E-2,-1.232433319E-2,-4.829597473E-2,5.210335964E-2
3.673392102E0,1.027284563E-2,2.055168152E-3,-3.594589233E-2,3.744145095E-2
3.678427503E0,-4.034459591E-3,1.393508911E-2,-1.168251038E-4,1.450783309E-2
3.683340833E0,-2.287271619E-2,1.627254486E-2,1.652622223E-2,3.257411370E-2
3.688315198E0,2.220675349E-2,-1.447582245E-2,-1.184368134E-2,2.903381001E-2
3.693289563E0,-1.550793648E-3,-2.846431732E-2,-2.584028244E-2,3.847521953E-2
3.698263929E0,7.740408182E-4,3.316020966E-2,7.439613342E-3,3.399333009E-2
3.703238294E0,3.137201071E-2,3.287792206E-2,-2.095603943E-2,5.004314542E-2
3.708212659E0,-1.963868737E-3,1.373481750E-2,-5.145025253E-2,5.328818329E-2
3.713187024E0,2.399730682E-2,-1.469135284E-2,-6.280565262E-2,6.882046632E-2
3.718191907E0,1.202428341E-2,-2.165508270E-2,-5.756807327E-2,6.267063953E-2
3.723166272E0,-2.107459307E-2,-2.136230469E-4,-7.498264313E-3,2.236980276E-2
3.728140638E0,-9.123384953E-3,-1.430130005E-2,-3.330707550E-2,3.737813016E-2
3.733115003E0,4.993453622E-2,4.256534576E-2,-3.527069092E-2,7.449354472E-2
3.738089368E0,-7.141530514E-3,2.136230469E-3,5.221843719E-3,9.101241153E-3
3.743063733E0,-4.728138447E-5,3.282070160E-2,-6.604671478E-3,3.347868537E-2
3.748038098E0,-1.427716017E-2,-7.527351379E-3,-6.785392761E-2,6.974707029E-2
3.753012464E0,-4.748478532E-3,-1.919364929E-2,-2.706527710E-2,3.351825541E-2
3.757986829E0,-2.386182547E-3,-2.134132385E-2,-2.441072464E-2,3.251198930E-2
3.762961194E0,-1.656213403E-2,-6.986618042E-3,-4.307365417E-2,4.667394133E-2
3.767935559E0,2.407908440E-3,1.077651978E-4,3.276586533E-2,3.285439951E-2
3.772909925E0,9.397372603E-3,1.894569397E-2,-2.421712875E-2,3.215150474E-2
3.777884290E0,-2.530530095E-3,-2.842903137E-2,-3.110313416E-2,4.221395932E-2
3.782889173E0,1.162686944E-2,-3.055858612E-2,2.197265625E-3,3.276948664E-2
3.787833020E0,-2.598017454E-4,1.454067230E-2,-6.156396866E-2,6.325836613E-2
3.792837903E0,1.627944410E-2,7.372856140E-3,-5.628728867E-2,5.905622891E-2
3.797812268E0,-1.216445863E-2,9.727478027E-3,-2.270174026E-2,2.753119855E-2
3.802756116E0,-2.552300692E-3,1.204299927E-2,5.857467651E-3,1.363297464E-2
3.807730481E0,1.167613268E-2,-1.162719727E-2,-1.539230347E-2,2.254876486E-2
3.812704847E0,2.576087415E-2,3.097438812E-2,-2.468776703E-2,4.724956293E-2
3.817679212E0,5.861309171E-2,-4.716873169E-3,3.686046600E-2,6.940055739E-2
3.822653577E0,-8.703470230E-4,-9.536743164E-7,-2.723932266E-2,2.725322374E-2
3.827627942E0,-1.970396936E-2,4.008483887E-2,-5.539703369E-2,7.116088854E-2
3.832602307E0,3.005577624E-2,-7.484436035E-3,1.584911346E-2,3.479311520E-2
3.837576673E0,-1.506662369E-2,1.995086670E-3,-3.388595581E-2,3.713814106E-2
3.842551038E0,8.657455444E-3,-4.291820526E-2,-5.490684509E-2,7.022596041E-2
3.847525403E0,-7.945552468E-3,1.402759552E-2,-1.912450790E-2,2.501303745E-2
3.852499768E0,8.592262864E-3,6.783485413E-3,-4.970979691E-2,5.090094856E-2
3.857474134E0,1.452058554E-3,-2.398586273E-2,-4.477977753E-3,2.444345249E-2
3.862448499E0,-3.192096949E-3,-2.565383911E-3,-6.834030151E-3,7.967097693E-3
3.867422864E0,-3.096431494E-3,5.410575867E-2,-1.622629166E-2,5.657131384E-2
3.872427747E0,-3.607471287E-2,-6.418228149E-4,-1.609802246E-2,3.950877336E-2
3.877432630E0,-2.965331078E-4,4.419040680E-2,1.469087601E-2,4.656932277E-2
3.882376477E0,6.876200438E-3,-1.757621765E-2,-3.975677490E-2,4.400916620E-2
3.887350843E0,5.175362527E-2,8.531570435E-3,-2.527046204E-2,5.822217511E-2
3.892325208E0,-5.221530795E-3,8.476257324E-3,-1.087903976E-2,1.474668872E-2
3.897299573E0,4.450844228E-2,4.853248596E-2,2.461290359E-2,7.030077277E-2
3.902304456E0,-1.242043078E-2,-1.092910767E-2,-3.466415405E-2,3.840984342E-2
3.907248304E0,6.616339087E-3,1.506423950E-2,1.511430740E-2,2.234165488E-2
3.912253186E0,8.925765753E-3,-1.815414429E-2,-5.352497101E-2,5.722031781E-2
3.917227552E0,-9.963944554E-3,2.682399750E-2,-1.298236847E-2,3.142210884E-2
3.922201917E0,2.050802112E-3,-1.827430725E-2,-3.415298462E-2,3.878894756E-2
3.927176282E0,6.838575006E-3,7.799148560E-3,-2.448511124E-2,2.659160579E-2
3.932150647E0,1.624780893E-2,2.421379089E-2,-1.017522812E-2,3.088420684E-2
3.937125013E0,2.323818207E-2,5.465507507E-2,-2.431154251E-2,6.417352598E-2
3.942099378E0,4.199326038E-2,2.578926086E-2,1.748085022E-3,4.931100987E-2
3.947073743E0,-1.028478146E-2,-7.557868958E-3,8.708000183E-3,1.545080516E-2
3.952048108E0,8.694618940E-3,1.368618011E-2,1.472473145E-3,1.628115788E-2
3.957022473E0,-7.847115397E-3,-2.189922333E-2,1.790237427E-2,2.935384484E-2
3.961996839E0,-7.747218013E-3,-1.469898224E-2,1.059055328E-2,1.970378859E-2
3.966971204E0,-4.307675362E-2,1.370716095E-2,5.765819550E-2,7.326636658E-2
3.971945569E0,9.243369102E-3,1.827049255E-2,7.550239563E-3,2.182331066E-2
3.976919934E0,-1.199500263E-2,2.277565002E-2,2.682685852E-3,2.588063225E-2
3.981955335E0,-3.300984204E-2,-1.124382019E-3,2.849006653E-2,4.361877803E-2
3.986868665E0,-6.661280990E-3,-1.776123047E-2,-2.592563629E-3,1.914563549E-2
3.991843030E0,4.305529594E-2,-1.297664642E-2,1.148366928E-2,4.641149126E-2
3.996817395E0,-2.098912001E-2,-3.510475159E-3,-2.176761627E-2,3.044167723E-2
4.001791761E0,2.840369940E-3,1.529979706E-2,-1.227760315E-2,1.982147902E-2
4.006766126E0,-4.191972315E-2,-4.394531250E-2,-1.230955124E-2,6.196756193E-2
4.011740491E0,-2.259199321E-2,5.868911743E-3,-2.923965454E-3,2.352428227E-2
4.016745374E0,-8.236780763E-3,3.168201447E-2,-1.247549057E-2,3.503187781E-2
4.021719739E0,-1.765747368E-2,1.012802124E-2,1.353788376E-2,2.444662528E-2
4.026694104E0,3.678104281E-2,-4.164695740E-3,1.572895050E-2,4.021927007E-2
4.031668470E0,1.293855906E-2,1.707077026E-2,-5.704402924E-3,2.216659019E-2
4.036642835E0,1.053953171E-2,2.160644531E-2,7.690572739E-2,8.057549946E-2
4.041617200E0,-2.014650404E-2,-9.325027466E-3,-3.712463379E-2,4.325593828E-2
4.046591565E0,3.912453353E-2,-1.877403259E-2,1.500797272E-2,4.591767273E-2
4.051565930E0,-1.312226057E-3,3.086948395E-2,2.972126007E-3,3.103998243E-2
4.056540296E0,4.828374088E-2,3.528881073E-2,1.233148575E-2,6.106296207E-2
4.061514661E0,-1.818099618E-2,-2.170372009E-2,-5.628633499E-2,6.300596476E-2
4.066489026E0,2.924543619E-2,2.017974854E-3,4.560327530E-2,5.421278888E-2
4.071463391E0,-2.994301915E-2,1.956939697E-3,-2.565097809E-2,3.947640670E-2
4.076437757E0,1.045960188E-2,-3.115177155E-2,9.913921356E-3,3.432378153E-2
4.081412122E0,-3.445993364E-2,-2.149486542E-2,-9.110450745E-3,4.162350992E-2
4.086386487E0,-1.053468883E-2,9.346008301E-3,4.994678497E-2,5.189420843E-2
4.091360852E0,-1.279470325E-2,-1.202201843E-2,-5.911302567E-2,6.166508868E-2
4.096335218E0,-5.613565445E-3,-9.626388550E-3,4.044008255E-2,4.194734497E-2
4.101309583E0,-1.503612101E-2,2.191543579E-3,4.612922668E-3,1.587976240E-2
4.106283948E0,2.051594853E-2,-2.632141113E-3,-1.677894592E-2,2.663391329E-2
4.111258313E0,-4.802769423E-2,3.035354614E-2,4.934740067E-2,7.525399078E-2
4.116232679E0,-1.211060584E-2,-5.331039429E-3,2.057695389E-2,2.446421440E-2
4.121207044E0,4.628613591E-3,1.595497131E-2,1.803779602E-2,2.452238281E-2
4.126211927E0,-2.396494150E-3,1.577854156E-2,5.087804794E-2,5.332242793E-2
4.131155774E0,-1.885709167E-2,8.541107178E-3,2.917766571E-2,3.577536295E-2
4.136160657E0,-4.492789507E-3,-3.336906433E-3,7.613992691E-2,7.634532449E-2
4.141135022E0,1.685890555E-2,5.570125580E-2,2.120685577E-2,6.194015923E-2
4.146078870E0,9.635433555E-3,1.276302338E-2,4.701566696E-2,4.966094326E-2
4.151083753E0,2.135114372E-2,8.287429810E-4,7.964038849E-2,8.245695624E-2
4.156058118E0,-5.865097046E-5,-1.812839508E-2,8.361577988E-2,8.555840574E-2
4.161032483E0,-4.491065443E-2,-2.746486664E-2,-2.572298050E-2,5.859144567E-2
4.166006848E0,-3.034989536E-2,1.993083954E-2,2.164554596E-2,4.227155276E-2
4.170981214E0,-6.473362446E-3,5.537033081E-3,-2.346849442E-2,2.496664549E-2
4.175955579E0,-1.109690964E-2,-1.109695435E-2,6.162452698E-2,6.359139977E-2
4.180929944E0,7.943689823E-3,7.734298706E-4,-1.209831238E-2,1.449377674E-2
4.185904309E0,-2.277153730E-2,1.494503021E-2,-4.898071289E-3,2.767468051E-2
4.190878675E0,-1.318603754E-3,-1.585197449E-2,2.348804474E-2,2.836744713E-2
4.195853040E0,5.767092109E-3,-1.562118530E-3,1.148319244E-2,1.294462338E-2
4.200827405E0,-6.090745330E-3,1.024818420E-2,-3.110933304E-2,3.331535772E-2
4.205801770E0,-1.071748137E-2,-1.814842224E-2,-1.194763184E-2,2.422757816E-2
4.210776136E0,-5.863428116E-3,-3.450584412E-2,7.315111160E-2,8.109326850E-2
4.215750501E0,-2.708677948E-2,-1.293945312E-2,4.130363464E-3,3.030153415E-2
4.220724866E0,-3.871671855E-2,3.746032715E-3,-7.637023926E-3,3.964014621E-2
4.225699231E0,-2.895943820E-2,-5.693435669E-3,-2.808570862E-3,2.964713040E-2
4.230704114E0,-1.921221614E-2,3.791809082E-3,-2.792358398E-3,1.978090823E-2
4.235647962E0,-2.845665812E-2,2.974128723E-2,-1.927518845E-2,4.545171556E-2
4.240622327E0,1.900444925E-2,-1.768302917E-2,3.286123276E-2,4.187743104E-2
4.245596692E0,-2.361108363E-2,-5.698204041E-3,-1.930189133E-2,3.102443888E-2
4.250571057E0,-9.238332510E-3,1.090717316E-2,1.867151260E-2,2.351464643E-2
4.255545423E0,1.917834580E-2,-2.455806732E-2,9.117603302E-3,3.246595614E-2
4.260519788E0,-2.579919994E-2,-2.193927765E-2,5.160045624E-2,6.172145255E-2
4.265494153E0,-2.795766294E-2,2.314758301E-2,-1.485586166E-2,3.921910430E-2
4.270468518E0,1.702815294E-2,2.534866333E-2,-6.189870834E-2,6.902146637E-2
4.275473401E0,2.604812384E-3,-1.731872559E-2,5.669069290E-2,5.933428996E-2
4.280447766E0,-3.525830805E-2,-1.948165894E-2,-6.409978867E-2,7.570644773E-2
4.285483167E0,-5.625772476E-2,-1.454353333E-2,-4.481315613E-3,5.827974045E-2
4.290396497E0,-2.748957276E-2,-2.853202820E-2,5.463933945E-2,6.749230074E-2
4.295370862E0,-3.196373582E-2,-9.375572205E-3,-4.255485535E-2,5.404162724E-2
4.300345227E0,-1.751609147E-2,-1.634407043E-2,-1.855134964E-2,3.030007710E-2
4.305319593E0,-1.735748351E-2,-3.031730652E-2,-4.665517807E-2,5.828487753E-2
4.310293958E0,2.290965617E-2,-8.785247803E-3,9.884834290E-4,2.455626242E-2
4.315268323E0,1.795111597E-2,-1.341915131E-2,9.999275208E-4,2.243470618E-2
4.320242688E0,-3.413783014E-2,-1.490592957E-3,5.530357361E-2,6.500844997E-2
4.325217054E0,2.283276618E-2,3.277778625E-3,4.072332382E-2,4.680243740E-2
4.330191419E0,-8.011713624E-3,2.687072754E-2,2.387809753E-2,3.682916094E-2
4.335165784E0,2.042014897E-2,-2.289009094E-2,5.441045761E-2,6.246148129E-2
4.340140149E0,1.788276434E-2,-6.081581116E-3,4.506111145E-3,1.941864895E-2
4.345145032E0,5.893141031E-3,1.144409180E-3,-4.498291016E-2,4.538172528E-2
4.350119397E0,1.758927107E-2,-3.493309021E-3,7.443904877E-3,1.941642049E-2
4.355063245E0,1.503044367E-2,3.690719604E-3,-1.965522766E-3,1.560124764E-2
4.360068128E0,1.723346114E-2,1.315689087E-2,5.202293396E-3,2.229708090E-2
4.365042493E0,1.705777645E-2,1.076030731E-2,-1.363086700E-2,2.434240099E-2
4.370016858E0,3.813417256E-2,-1.520156860E-2,4.089641571E-2,5.794669639E-2
4.374991223E0,2.834782004E-2,-1.025962830E-2,-5.846738815E-2,6.578217351E-2
4.379965589E0,4.519268870E-3,4.063606262E-3,4.833889008E-2,4.871945177E-2
4.384939954E0,-2.142637968E-2,3.005123138E-2,3.154277802E-3,3.704208043E-2
4.389914319E0,-9.998679161E-6,-2.441787720E-2,-1.802253723E-2,3.034871785E-2
4.394888684E0,4.009294510E-2,-5.255699158E-3,-1.069593430E-2,4.182666172E-2
4.399863050E0,-7.388293743E-3,2.082920074E-2,-3.430843353E-3,2.236544599E-2
4.404837415E0,2.103838325E-2,-7.575988770E-3,8.520126343E-3,2.392909794E-2
4.409811780E0,-2.678632736E-3,-7.437705994E-3,-7.980346680E-3,1.123300836E-2
4.414786145E0,2.153858542E-3,-4.939079285E-3,1.578617096E-2,1.668043178E-2
4.419760511E0,-7.287979126E-3,4.638671875E-3,-2.435493469E-2,2.584172518E-2
4.424765393E0,3.051474690E-2,-9.468078613E-3,-5.235815048E-2,6.133653245E-2
4.429709241E0,-5.214065313E-3,-3.054046631E-2,2.491474152E-3,3.108237447E-2
4.434714124E0,1.834775507E-2,2.408123016E-2,-2.811956406E-2,4.131895019E-2
4.439688489E0,8.706003428E-3,5.050659180E-3,-6.570339203E-3,1.201969264E-2
4.444662854E0,1.570834219E-2,-1.852321625E-2,2.426671982E-2,3.433271392E-2
4.449637220E0,8.488997817E-3,2.989768982E-3,6.434011459E-2,6.496654638E-2
4.454611585E0,3.760948777E-3,-2.522659302E-2,-7.529878616E-2,7.950115049E-2
4.459585950E0,1.561076939E-2,-1.073837280E-2,2.933692932E-2,3.492369101E-2
4.464560315E0,6.060704589E-3,-8.194923401E-3,3.629302979E-2,3.769712085E-2
4.469534680E0,1.781529188E-2,-3.876113892E-2,3.133773804E-2,5.293263965E-2
4.474509046E0,5.851849914E-3,1.116752625E-2,4.528427124E-2,4.700662732E-2
4.479483411E0,3.414848447E-2,-1.011562347E-2,-9.193658829E-2,9.859402160E-2
4.484457776E0,3.150779009E-2,4.207611084E-3,-2.498006821E-2,4.042831477E-2
4.489432141E0,-8.970782161E-3,1.906394958E-3,6.037235260E-3,1.097986721E-2
4.494406507E0,-3.023354709E-2,-1.455974579E-2,-4.584932327E-2,5.681737421E-2
4.499350354E0,1.954337955E-2,-2.212524414E-4,4.194307327E-2,4.627325396E-2
4.504324720E0,-4.322513938E-3,2.109909058E-2,-2.204561234E-2,3.081987627E-2
4.509299085E0,1.208911836E-2,9.213447571E-3,-2.882289886E-2,3.258517911E-2
4.514303968E0,9.549871087E-3,-1.439476013E-2,-7.097768784E-2,7.304958130E-2
4.519278333E0,1.178415120E-2,3.299045563E-2,-6.581783295E-3,3.564486293E-2
4.524252698E0,3.047856688E-2,-1.210117340E-2,-2.772665024E-2,4.294355098E-2
4.529227063E0,2.538096905E-2,2.580165863E-2,-1.564836502E-2,3.943083192E-2
4.534201429E0,-2.455054224E-2,2.034187317E-3,1.996088028E-2,3.170652588E-2
4.539175794E0,1.566043496E-2,-2.155590057E-2,-6.126403809E-3,2.733932875E-2
4.544150159E0,-8.158624172E-3,-2.458572388E-3,1.285314560E-2,1.542112442E-2
4.549124524E0,-3.175964952E-2,6.136989594E-2,-1.312589645E-2,7.033653831E-2
4.554098889E0,3.860801458E-3,9.000778198E-3,-4.124832153E-2,4.239509200E-2
4.559073255E0,3.821715713E-3,-1.224517822E-2,-5.497407913E-2,5.645085719E-2
4.564047620E0,1.416966319E-3,-1.917076111E-2,-2.612113953E-2,3.243207988E-2
4.569021985E0,4.152800143E-2,4.609107971E-3,1.424455643E-2,4.414437865E-2
4.574026868E0,3.414495289E-2,-3.080177307E-2,-2.595949173E-2,5.280646024E-2
4.579001233E0,1.027363539E-2,2.616310120E-2,1.445531845E-2,3.160714602E-2
4.583975598E0,5.480021238E-3,-1.647090912E-2,-1.153707504E-2,2.084287841E-2
4.589010999E0,-8.715867996E-3,1.678943634E-2,2.642345428E-2,3.249693007E-2
4.593924329E0,4.560354352E-2,1.196289062E-2,7.363319397E-3,4.771805116E-2
4.598898694E0,9.748816490E-3,3.784465790E-2,-7.529783249E-2,8.483525878E-2
4.603873059E0,3.324657679E-2,2.576160431E-2,3.868055344E-2,5.714175652E-2
4.608847425E0,-2.445518970E-3,2.088069916E-2,-2.530717850E-2,3.290041708E-2
4.613852307E0,9.396195412E-3,4.202747345E-2,-1.319837570E-2,4.504213732E-2
4.618826673E0,7.001236081E-3,-1.253986359E-2,-2.007579803E-2,2.468406677E-2
4.623801038E0,9.352758527E-3,2.064800262E-2,-1.278257370E-2,2.602322607E-2
4.628775403E0,6.943613291E-3,8.688926697E-3,-2.682018280E-2,2.903503777E-2
4.633749768E0,-4.918575287E-3,-2.441596985E-2,-5.332946777E-3,2.547100877E-2
4.638724134E0,-2.612982690E-2,2.065277100E-2,-3.123617172E-2,4.566183557E-2
4.643698499E0,-1.890306175E-2,-7.851600647E-3,-7.376670837E-3,2.175749638E-2
4.648672864E0,2.452418208E-3,1.107311249E-2,-2.646446228E-4,1.134452344E-2
4.653647229E0,4.830956459E-3,1.569747925E-2,9.172439575E-3,1.881176873E-2
4.658621595E0,-1.880198717E-2,1.792240143E-2,-5.074501038E-3,2.646654030E-2
4.663595960E0,-1.154550910E-2,3.897380829E-2,-7.826757431E-2,8.819336540E-2
4.668570325E0,2.161696553E-2,-1.334762573E-2,-5.173301697E-2,5.763468883E-2
4.673544690E0,-6.120988727E-2,-1.324176788E-2,-3.006410599E-2,6.946830345E-2
4.678519055E0,2.947852015E-3,-3.634452820E-3,-6.136894226E-3,7.717548156E-3
4.683493421E0,3.119419515E-2,-1.208305359E-3,2.464818954E-2,3.977525689E-2
4.688467786E0,2.384233475E-2,8.279800415E-3,2.448892593E-2,3.516702311E-2
4.693442151E0,9.459078312E-3,-1.535987854E-2,-3.232383728E-2,3.701662448E-2
4.698416516E0,-4.728037119E-2,3.646850586E-3,-6.274938583E-2,7.865251707E-2
4.703390882E0,4.998579621E-3,-2.943706512E-2,2.038669586E-2,3.615444605E-2
4.708395764E0,1.665243506E-2,1.489639282E-3,-2.227783203E-2,2.785362488E-2
4.713339612E0,-2.431750298E-3,1.561546326E-2,-3.628587723E-2,3.957803669E-2
4.718313977E0,9.435117245E-3,-2.228832245E-2,-4.779386520E-2,5.357279446E-2
4.723318860E0,-1.654556394E-2,2.510356903E-2,-1.921653748E-4,3.006628995E-2
4.728293225E0,9.602129459E-3,1.540851593E-2,-6.870460510E-2,7.106297218E-2
4.733267591E0,4.974116385E-2,1.997756958E-2,5.012035370E-3,5.383685695E-2
4.738241956E0,-2.465307713E-3,1.038646698E-2,2.675056458E-4,1.067838928E-2
4.743216321E0,-1.178720593E-2,1.031684875E-2,8.054399490E-2,8.205309688E-2
4.748190686E0,-2.237647772E-3,7.648468018E-4,-2.776622772E-3,3.647148503E-3
4.753165052E0,-4.575788975E-3,5.455017090E-3,-4.055404663E-2,4.117433368E-2
4.758139417E0,2.587750554E-3,-2.764320374E-2,1.643037796E-2,3.226143961E-2
4.763113782E0,2.660736442E-3,5.591392517E-3,5.400562286E-2,5.435945630E-2
4.768088147E0,5.113661289E-3,3.140449524E-3,3.461408615E-2,3.513042720E-2
4.773062513E0,-1.138375700E-2,2.433586121E-2,2.485179901E-2,3.659830567E-2
4.778036878E0,2.903565764E-3,2.881050110E-2,-8.459568024E-3,3.016686856E-2
4.783011243E0,2.863287926E-3,-1.634407043E-2,3.874063492E-2,4.214455896E-2
4.787985608E0,2.170795202E-2,3.093910217E-2,-7.260990143E-2,8.185756538E-2
4.792959973E0,-1.860393584E-2,2.289772034E-3,2.469491959E-2,3.100304079E-2
4.797934339E0,-9.033858776E-3,2.205848694E-3,-2.988624573E-2,3.129958556E-2
4.802908704E0,-2.318364382E-2,3.048992157E-2,3.642797470E-2,5.285937948E-2
4.807883069E0,2.888035774E-2,1.606750488E-2,2.431726456E-2,4.103131892E-2
4.812887952E0,1.452076435E-2,-1.007747650E-2,3.586006165E-2,3.997939658E-2
4.817862317E0,2.395679057E-2,1.356887817E-2,4.022502899E-2,4.874520722E-2
4.822836682E0,2.209544182E-4,-2.903842926E-2,3.516244888E-2,4.560347581E-2
4.827811048E0,-3.989227116E-2,2.547168732E-2,2.539539337E-2,5.371337038E-2
4.832785413E0,-2.775920928E-2,-3.151893616E-3,1.470565796E-3,2.797625237E-2
4.837759778E0,-2.044278383E-2,1.567459106E-2,-3.169679642E-2,4.084467063E-2
4.842734143E0,1.279908419E-2,-1.282691956E-2,-1.024484634E-2,2.081593855E-2
4.847708509E0,9.589046240E-4,-4.579257965E-2,-7.831096649E-3,4.646725647E-2
4.852682874E0,-2.496622503E-2,-2.421092987E-2,5.355215073E-2,6.385385160E-2
4.857657239E0,8.293300867E-3,2.785873413E-2,-6.500387192E-2,7.120667996E-2
4.862631604E0,-1.208707690E-3,2.046108246E-2,3.929519653E-2,4.431962703E-2
4.867605970E0,-1.063169539E-2,-3.170585632E-2,1.528120041E-2,3.676696014E-2
4.872580335E0,1.263454556E-3,-1.728343964E-2,2.931165695E-2,3.405123840E-2
4.877554700E0,5.977943540E-3,-7.701873779E-3,-6.346702576E-3,1.163337020E-2
4.882529065E0,-4.125948250E-2,-3.837013245E-2,1.489400864E-2,5.827901384E-2
4.887503430E0,1.108002663E-2,3.036117554E-2,9.991168976E-3,3.382885495E-2
