time,theta_noisy,theta,theta_dot
11.457286432160805,0.02174642247099831,0.07986413820656206,-0.5472814763898259
11.557788944723619,-0.042128288046032386,0.02331978416321008,-0.556996700107012
11.658291457286433,0.06570404382594569,-0.029867605094743593,-0.49295153322794594
11.758793969849247,-0.05602544359444101,-0.07501300484649058,-0.4092536930872167
11.859296482412061,-0.040941939416245784,-0.11147361432655539,-0.3135696093080538
11.959798994974875,-0.1880528121149377,-0.13807001003397545,-0.22303800488606484
12.06030150753769,-0.13347701986667504,-0.15503779405720264,-0.09883472064612223
12.160804020100503,-0.0661439429588485,-0.157994242879647,0.03145961697726346
12.261306532663317,-0.22425413883371292,-0.1485555689662337,0.1629356002357265
12.361809045226131,-0.21026196661899543,-0.12497493499320625,0.3104938090949061
12.462311557788945,-0.02487978409154952,-0.08796681821062646,0.40850046373363286
12.56281407035176,-0.019260348912856207,-0.04528340923096067,0.4259141202664136
12.663316582914574,-0.05431191801359957,-0.0033272297912842015,0.4098967863451199
12.763819095477388,0.055132584544622595,0.0358645721776863,0.36215866921821027
12.864321608040202,0.013231017907421205,0.06860162572734896,0.28759036137366534
12.964824120603016,0.1313220006238404,0.09255926186486027,0.18179955685582763
13.06532663316583,0.20287751788007957,0.10564347291637441,0.08825350274217944
13.165829145728644,0.06480561729310166,0.11040750874237351,0.006095553927453609
13.266331658291458,0.14905415472026046,0.10758548490496658,-0.0549434384611491
13.366834170854272,-0.0008779488118980106,0.09885597031198096,-0.12623761459914143
13.467336683417086,0.07083754401223231,0.08294149416440416,-0.1831415200214053
13.5678391959799,0.014515851369927397,0.06315790931066877,-0.2038553129281773
13.668341708542714,0.13016640168622112,0.04243081633077821,-0.20799093750905318
13.768844221105528,-0.04009958596879518,0.021100288074768346,-0.2209147419812856
13.869346733668342,-0.05596631760527732,-0.0013307563204320145,-0.22106158130824224
13.969849246231156,-0.057940605922226496,-0.022081016824052745,-0.18410158293152423
14.07035175879397,-0.1288453058533549,-0.038566327058907106,-0.14892675706361852
14.170854271356784,-0.12075011217638129,-0.05071314512709147,-0.08270792560670027
14.271356783919598,-0.02670931773492925,-0.05508651958357186,-0.00601542027271717
14.371859296482413,-0.05622482651992976,-0.050997989639532115,0.09442223683606665
14.472361809045227,-0.09171872805986381,-0.03655760078180734,0.18872741123541234
14.57286432160804,-0.036052896203768045,-0.01426682843558192,0.24745926880171681
14.673366834170855,0.05070404998107949,0.012975223265448727,0.29530128134549255
14.773869346733669,0.01675019159143017,0.04277323395644393,0.2828553709036237
14.874371859296483,0.10390232610428551,0.06804323711365293,0.2112390127970162
14.974874371859297,0.012667621926801181,0.08373004699569345,0.09339350282061212
15.075376884422111,0.18503649275378448,0.08692447306244533,-0.027296140563540443
15.175879396984925,0.10837265048535133,0.07900418985945197,-0.12528726017239827
15.27638190954774,0.1281674466661853,0.06113084352541028,-0.23429997400978847
15.376884422110553,0.0929938270924604,0.03193469874043178,-0.34593271587293156
15.477386934673367,-0.0660993944382915,-0.007084737024383626,-0.42295254637363955
15.577889447236181,0.012457739834975563,-0.05062601729925479,-0.43066474637154756
15.678391959798995,-0.16099149948248373,-0.09100580191990282,-0.3601644370217631
15.77889447236181,-0.14342251818168392,-0.12099065919452821,-0.2277157594377271
15.879396984924623,-0.13559567834569494,-0.1376263565012115,-0.10921083467395973
15.979899497487438,-0.13996915906974536,-0.14407907114017268,-0.025117987460613972
16.080402010050253,-0.23793565693623145,-0.1427308271340381,0.051442145222624046
16.180904522613066,-0.15236488354921163,-0.13515580542170125,0.09218574546739078
16.28140703517588,-0.1539286959464465,-0.12457155980253842,0.1167275636840256
16.381909547738694,-0.15516667618807323,-0.11058689324659446,0.1658297233466594
16.48241206030151,-0.04818483135915011,-0.09064159307065794,0.23233216981946148
16.582914572864322,-0.08727570974375595,-0.06624017182554366,0.24253943271030926
16.683417085427138,-0.08573313903715116,-0.04065667656881659,0.2707757805827563
16.78391959798995,-0.0029008103076220183,-0.01165584931572679,0.3052854883120598
16.884422110552766,9.060397465111836e-05,0.018490363587645324,0.28517898357574206
16.984924623115578,0.016544676035271193,0.045063647526409574,0.24080871749174976
17.085427135678394,-0.008602015562316628,0.06638151840423495,0.1810579529965818
17.185929648241206,0.18081462439425805,0.08193139792711013,0.12952709649875885
17.286432160804022,0.068251498761157,0.09053163530114122,0.035812428299984066
17.386934673366834,0.10608257923442758,0.09005835922809373,-0.041597226532699684
17.48743718592965,0.11332849235918117,0.08105492160326769,-0.13948495827053836
17.587939698492463,0.05778033695778008,0.06392406563982106,-0.1943401935387049
17.68844221105528,0.007180920777299503,0.04137603161671573,-0.2538874661746734
17.78894472361809,0.07437909547189002,0.014178473591064037,-0.2816114309894235
17.889447236180906,0.08590811939847454,-0.012334748245427197,-0.2371723454318585
17.98994974874372,-0.04777061553930193,-0.03391729040384426,-0.19184104648152658
18.090452261306535,0.04628876080539788,-0.04924715265497793,-0.10889384999749922
18.190954773869347,-0.028716945847282415,-0.0544007792861416,0.008702210165485889
18.291457286432163,0.03234453831058092,-0.047702308048634685,0.12256158067658422
18.391959798994975,0.02606209963106114,-0.032675030042855484,0.16924658317690894
18.49246231155779,0.06527210294698366,-0.01417165315712909,0.19595859814112013
18.592964824120603,-0.012807373839270945,0.005459633406508201,0.1905683143896238
18.69346733668342,-0.06162892096050307,0.022884152328257083,0.15265376549948614
18.79396984924623,0.05355059557931149,0.033929112445470797,0.063567887714844
18.894472361809047,0.0037183672676174354,0.03588950450442519,-0.023770442786892724
18.99497487437186,-0.005147466465407549,0.03147083617671539,-0.06065443009411074
19.095477386934675,-0.02711758884508046,0.023258433549534507,-0.1018191003627691
19.195979899497488,0.033136520096061516,0.011599187500164863,-0.12787272889357207
19.296482412060303,-0.005312091010781454,-0.0008254143026867039,-0.1164467158000273
19.396984924623116,-0.017682315771915036,-0.010892291387044551,-0.0821065605108206
19.49748743718593,-0.10971529059538071,-0.016073410027695453,-0.020011842254855524
19.597989949748744,-0.03672968001328544,-0.014534559215720616,0.05001022242217599
19.69849246231156,-0.10228948497192766,-0.00791390816436563,0.07973429216890898
19.798994974874372,0.037300709604483576,0.002223251730762276,0.12030515500950988
19.899497487437188,-0.06239268817299658,0.01325473728390918,0.09707847365224523
20.0,0.0979881540805772,0.023818204896275737,0.11151307932944399
