"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.402257095E0,-5.590915680E-3,7.367038727E-2,-5.134248734E-2,8.997019120E-2
4.407261978E0,-1.563280821E-2,7.566356659E-2,-3.877019882E-2,8.644355568E-2
4.412236343E0,-3.504174948E-2,9.884548187E-2,-4.287481308E-2,1.132987338E-1
4.417241226E0,1.891440153E-2,9.819030762E-2,-1.060075760E-1,1.457281622E-1
4.422246109E0,-2.198022604E-2,3.616619110E-2,-6.239080429E-2,7.539055760E-2
4.427250992E0,-2.474892139E-2,2.665233612E-2,-2.539157867E-3,3.645961401E-2
4.432255875E0,-3.893256187E-3,6.444835663E-2,-2.578163147E-2,6.952295043E-2
4.437230240E0,-4.460769892E-2,1.066064835E-1,-2.055644989E-2,1.173769856E-1
4.442235123E0,-9.381353855E-3,8.463954926E-2,-5.319595337E-2,1.004075324E-1
4.447240006E0,-3.467202187E-4,6.283569336E-2,-4.074192047E-2,7.488890878E-2
4.452244888E0,1.807612181E-2,7.662200928E-2,-3.783512115E-2,8.734514799E-2
4.457219254E0,-8.498013020E-3,4.544258118E-2,-7.744264603E-2,9.019206081E-2
4.462224136E0,-1.131582260E-2,2.866458893E-2,-1.049389839E-1,1.093704569E-1
4.467229019E0,-3.540635109E-2,6.159496307E-2,-7.096290588E-3,7.139962544E-2
4.472203384E0,1.624536514E-2,9.427165985E-2,-4.931688309E-2,1.076253348E-1
4.477177750E0,-5.668461323E-3,7.710456848E-2,-9.355020523E-2,1.213626254E-1
4.482182632E0,1.751083136E-2,7.190513611E-2,-3.824901581E-2,8.330645247E-2
4.487187515E0,-6.765127182E-3,9.977340698E-2,-6.605339050E-2,1.198480291E-1
4.492192398E0,1.389747858E-2,5.180549622E-2,-1.636028290E-3,5.366214623E-2
4.497166763E0,4.143190384E-2,6.795024872E-2,-8.649396896E-2,1.175374222E-1
4.502171646E0,2.394986153E-2,4.621505737E-2,-2.426719666E-2,5.743103890E-2
4.507146011E0,1.378685236E-2,4.826736450E-2,-5.226516724E-2,7.246698200E-2
4.512150894E0,4.149544239E-2,5.264186859E-2,-3.284454346E-2,7.464450484E-2
4.517155777E0,2.166891098E-2,5.695629120E-2,-5.137729645E-2,7.970688427E-2
4.522221695E0,1.845550537E-2,7.539749146E-2,-6.739139557E-2,1.027958540E-1
4.527165543E0,1.767075062E-2,4.409313202E-2,6.402015686E-3,4.793167558E-2
4.532139908E0,3.899335861E-4,5.081939697E-2,-1.092638969E-1,1.205046154E-1
4.537144791E0,2.344650030E-2,8.586120605E-2,-7.756376266E-2,1.180594018E-1
4.542149673E0,-1.268643141E-2,4.977130890E-2,1.285886765E-2,5.294789145E-2
4.547154556E0,2.935463190E-2,7.529163361E-2,-2.501821518E-2,8.459571854E-2
4.552128922E0,-6.891548634E-3,2.740097046E-2,-2.247285843E-2,3.610174498E-2
4.557133804E0,3.976351023E-2,5.308818817E-2,-9.076309204E-2,1.124163304E-1
4.562138687E0,3.655165434E-2,5.493736267E-2,-9.005737305E-2,1.116443805E-1
4.567113052E0,1.223373413E-2,4.024887085E-2,-8.700227737E-2,9.663866785E-2
4.572117935E0,6.606107950E-2,5.635070801E-2,-8.163928986E-2,1.191823903E-1
4.577153336E0,2.497309446E-2,4.866981506E-2,-3.191947937E-3,5.479593851E-2
4.582158218E0,-2.287358046E-2,5.755615234E-2,2.264690399E-2,6.594538358E-2
4.587132584E0,7.608950138E-3,3.566360474E-2,-4.853582382E-2,6.070844273E-2
4.592137466E0,5.674123764E-2,5.644321442E-2,-6.247520447E-2,1.015310577E-1
4.597111832E0,3.697639704E-2,5.346202850E-2,-3.614521027E-2,7.437686908E-2
4.602116715E0,5.275213718E-2,2.687454224E-2,-6.671571732E-2,8.919650181E-2
4.607121597E0,1.413333416E-2,4.298019409E-2,-9.705638885E-2,1.070840363E-1
4.612126480E0,1.127862930E-2,4.007148743E-2,-3.980064392E-2,5.759360069E-2
4.617131363E0,1.081264019E-2,1.592254639E-2,-6.802558899E-2,7.069597887E-2
4.622105728E0,5.648255348E-3,4.388618469E-2,1.726484299E-2,4.749710306E-2
4.627110611E0,4.541337490E-2,8.341693878E-2,-1.854896545E-2,9.677202289E-2
4.632115494E0,-2.510249615E-3,6.828498840E-2,-8.716154099E-2,1.107532177E-1
4.637120377E0,2.314692736E-2,2.495384216E-2,-2.773094177E-2,4.390307069E-2
4.642094742E0,1.084446907E-2,5.522537231E-2,-4.189586639E-2,7.016201164E-2
4.647099625E0,2.935105562E-2,3.097152710E-2,-2.523279190E-2,4.957230824E-2
4.652104507E0,4.772478342E-2,8.479690552E-2,1.487064362E-2,9.843427340E-2
4.657078873E0,-4.890918732E-3,4.611396790E-2,-4.371166229E-3,4.657817316E-2
4.662083756E0,-7.519841194E-3,8.565044403E-2,-4.705858231E-2,9.801559439E-2
4.667088638E0,-1.246196032E-2,3.277587891E-2,-3.512334824E-2,4.963071916E-2
4.672093521E0,1.335000992E-2,1.336956024E-2,-5.636119843E-2,5.944369263E-2
4.677067886E0,3.892350197E-2,4.601478577E-2,-3.734159470E-2,7.089988864E-2
4.682072769E0,2.419942617E-2,4.765892029E-2,-1.853466034E-2,5.657312563E-2
4.687077652E0,4.510414600E-2,4.216957092E-2,-4.950857162E-2,7.914389024E-2
4.692082535E0,-1.205509901E-2,2.018356323E-2,-4.719972610E-2,5.273059625E-2
4.697056900E0,-7.337868214E-3,1.731109619E-2,-7.087230682E-3,2.009346162E-2
4.702061783E0,6.840705872E-3,1.445865631E-2,-7.590293884E-2,7.756999500E-2
4.707066666E0,-1.684677601E-2,2.100849152E-2,-7.311344147E-3,2.790387663E-2
4.712041031E0,1.630014181E-2,6.291675568E-2,1.822519302E-2,6.750089206E-2
4.717045914E0,-1.699268818E-2,5.253982544E-2,-1.546525955E-2,5.734421472E-2
4.722050797E0,3.494650126E-2,4.222679138E-2,-1.113176346E-2,5.593099336E-2
4.727055679E0,-1.729714870E-2,1.547813416E-2,1.912784576E-2,3.007720854E-2
4.732030045E0,3.722125292E-2,1.726627350E-2,1.370477676E-2,4.325929698E-2
4.737034927E0,3.223019838E-2,1.667594910E-2,-1.527929306E-2,3.937422714E-2
4.742039810E0,1.309871674E-3,3.969573975E-2,3.187656403E-3,3.984505830E-2
4.747044693E0,2.734714746E-2,5.542182922E-2,3.327703476E-2,7.019121506E-2
4.752019058E0,-5.872428417E-3,1.672554016E-2,-1.950073242E-2,2.635351351E-2
4.757023941E0,2.492016554E-2,1.139640808E-2,1.313781738E-2,3.038906075E-2
4.762028824E0,2.958369255E-2,5.098628998E-2,-2.292919159E-2,6.324985737E-2
4.767033707E0,2.480828762E-2,1.709079742E-2,2.630710602E-2,3.999512868E-2
4.772008072E0,1.165866852E-3,5.193614960E-2,-5.469274521E-2,7.543221632E-2
4.777012955E0,4.144006968E-2,5.344295502E-2,2.313899994E-2,7.147616480E-2
4.782017838E0,1.527869701E-2,1.478481293E-2,-2.717494965E-2,3.450372681E-2
4.786992203E0,5.916416645E-3,3.778266907E-2,-3.945350647E-3,3.844606429E-2
4.791997086E0,1.792508364E-2,1.101493835E-2,-2.104377747E-2,2.975698339E-2
4.797001968E0,2.271002531E-2,-6.066322327E-3,-2.616882324E-2,3.517602630E-2
4.801976334E0,5.342018604E-2,3.835105896E-2,3.482294083E-2,7.441207703E-2
4.806981216E0,5.998373032E-3,6.836891174E-3,4.098320007E-2,4.198030786E-2
4.811986099E0,1.798528433E-2,-5.530357361E-3,8.486175537E-2,8.692279810E-2
4.816990982E0,1.100897789E-2,3.885936737E-2,1.034498215E-2,4.169252550E-2
4.821965347E0,3.477656841E-2,4.745292664E-2,2.848863602E-2,6.536659957E-2
4.827031265E0,5.129534006E-2,-2.665328979E-2,2.522420883E-2,6.307036134E-2
4.831975113E0,2.520030737E-2,1.791954041E-2,7.632017136E-2,8.234642661E-2
4.836949478E0,1.355487108E-2,4.323482513E-2,5.616712570E-2,7.216460797E-2
4.841954361E0,3.040766716E-2,3.059196472E-2,8.341360092E-2,9.390592817E-2
4.846959244E0,2.349346876E-2,8.653640747E-3,3.022623062E-2,3.924861259E-2
4.851964127E0,9.461760521E-3,1.288223267E-2,7.429313660E-2,7.599307189E-2
4.856938492E0,1.910412312E-2,2.888011932E-2,8.258962631E-2,8.955487249E-2
4.861943375E0,3.579634428E-2,1.401424408E-2,1.758337021E-2,4.227235750E-2
4.866948257E0,1.936936378E-2,3.931999207E-3,9.231233597E-2,9.440445034E-2
4.871922623E0,3.851062059E-2,-6.062507629E-3,4.367399216E-2,5.854262967E-2
4.876927506E0,4.804104567E-2,2.181625366E-2,3.323459625E-2,6.235727207E-2
4.881932388E0,3.627723455E-2,4.240512848E-2,3.471183777E-2,6.572019742E-2
4.886937271E0,-1.551854610E-2,-2.447605133E-2,8.816099167E-2,9.280227806E-2
4.891911636E0,2.045047283E-2,-2.468299866E-2,5.857276917E-2,6.677006477E-2
4.896916519E0,8.948981762E-3,5.774497986E-3,1.739454269E-2,2.039605886E-2
4.901921402E0,-1.426434517E-2,5.474090576E-4,3.554630280E-2,3.830549363E-2
4.906926285E0,4.531449080E-2,3.785419464E-2,1.078414917E-1,1.229476737E-1
4.911900650E0,-2.071541548E-2,-1.954841614E-2,7.097816467E-2,7.647985926E-2
4.916905533E0,-3.594398499E-3,-9.374618530E-4,3.731727600E-3,5.265389461E-3
4.921879898E0,2.518451214E-2,-2.262878418E-2,5.741214752E-2,6.665190326E-2
4.926884781E0,1.833444834E-2,2.429103851E-2,3.271484375E-2,4.468184810E-2
4.931889664E0,-1.681119204E-2,2.596855164E-2,3.891038895E-2,4.970915630E-2
4.936894547E0,3.565108776E-2,1.350975037E-2,4.510545731E-2,5.905942509E-2
4.941899429E0,-4.359722137E-3,1.176834106E-3,-7.739543915E-3,8.960616923E-3
4.946873795E0,-2.037906647E-2,5.476951599E-3,6.969118118E-2,7.281596036E-2
4.951878677E0,-1.969629526E-2,2.154159546E-2,5.440950394E-2,6.174446129E-2
4.956853043E0,-9.584665298E-3,-1.917934418E-2,6.286239624E-2,6.641832513E-2
4.961857925E0,-1.611542702E-2,2.543926239E-2,6.418991089E-2,7.090280473E-2
4.966862808E0,-6.508225203E-2,-1.110076904E-3,8.677721024E-2,1.084767994E-1
4.971867691E0,-2.625864744E-2,1.741218567E-2,2.655363083E-2,4.120432120E-2
4.976872574E0,1.222109795E-2,-9.070396423E-3,5.889463425E-2,6.082931258E-2
4.981846939E0,-2.282547951E-2,4.730987549E-2,2.017784119E-2,5.627052611E-2
4.986851822E0,-2.928113937E-2,-1.949214935E-2,3.376245499E-2,4.875687004E-2
4.991856705E0,-4.987221956E-2,1.601219177E-3,8.972454071E-2,1.026659408E-1
4.996831070E0,-6.084305048E-2,-1.996612549E-2,2.247667313E-2,6.786548308E-2
5.001835953E0,-5.283081532E-2,-1.203536987E-3,5.967760086E-2,7.971172807E-2
5.006840836E0,-6.846535206E-2,-2.036476135E-2,8.240604401E-2,1.090549587E-1
5.011815201E0,-3.437972069E-2,-2.282047272E-2,4.359674454E-2,6.002845412E-2
5.016820084E0,-7.848304510E-2,3.087997437E-3,6.650590897E-2,1.029182201E-1
5.021824966E0,-3.022474051E-2,3.111934662E-2,7.031679153E-2,8.262203002E-2
5.026829849E0,-4.137748480E-2,-1.163482666E-4,7.407188416E-2,8.484547016E-2
5.031804215E0,-6.892228127E-2,-2.634811401E-2,3.060913086E-2,7.988380849E-2
5.036809097E0,-3.021615744E-2,1.138877869E-2,7.487249374E-2,8.153901379E-2
5.041813980E0,-4.614615440E-2,-2.674770355E-2,1.163830757E-1,1.280231523E-1
5.046788345E0,-6.185317039E-2,1.567649841E-2,5.601739883E-2,8.490887034E-2
5.051793228E0,-4.195076227E-2,-2.251243591E-2,3.155708313E-2,5.711852345E-2
5.056798111E0,-6.944638491E-2,-1.791381836E-2,6.392955780E-2,9.607649882E-2
5.061802994E0,-6.609338522E-2,-8.654594421E-3,7.712554932E-2,1.019391384E-1
5.066777359E0,-6.279635429E-2,-2.305698395E-2,7.135534286E-2,9.780895448E-2
5.071782242E0,-2.647632360E-2,9.911537170E-3,8.928775787E-2,9.365648929E-2
5.076787125E0,-6.126624346E-2,9.582519531E-3,6.460905075E-2,8.955281518E-2
5.081792007E0,-2.971732616E-2,-2.377319336E-2,9.475231171E-3,3.921816164E-2
5.086766373E0,-8.108788729E-2,-2.142429352E-2,6.341075897E-2,1.051435693E-1
5.091771256E0,-5.411416292E-2,-2.594947815E-3,1.536273956E-2,5.631243335E-2
5.096776138E0,-4.863560200E-2,1.892089844E-3,4.322719574E-2,6.509679130E-2
5.101750504E0,-5.972379446E-2,4.411411285E-2,9.446907043E-2,1.201556984E-1
5.106755386E0,-3.056246042E-2,-3.202342987E-2,6.268835068E-2,7.674238306E-2
5.111760269E0,-2.524942160E-2,3.889083862E-2,1.162295341E-1,1.251372655E-1
5.116734634E0,-4.596978426E-2,-2.767562866E-2,9.617567062E-2,1.101313811E-1
5.121739517E0,-9.908676147E-3,-1.670837402E-3,9.276151657E-2,9.330419346E-2
5.126744400E0,-3.552246094E-2,2.886009216E-2,4.927158356E-2,6.724908250E-2
5.131810318E0,-7.268053293E-2,1.196575165E-2,7.228565216E-2,1.032029776E-1
5.136723648E0,-8.833962679E-2,-4.785537720E-3,5.026435852E-2,1.017511512E-1
5.141728531E0,-4.489111900E-2,-3.322315216E-2,7.797241211E-2,9.590978811E-2
5.146733414E0,-7.495141029E-2,-3.779506683E-2,4.410219193E-2,9.482185568E-2
5.151707779E0,-4.106456041E-2,1.902770996E-2,-3.671789169E-2,5.827997459E-2
5.156712662E0,-2.636843920E-2,1.159763336E-2,6.956720352E-2,7.529538825E-2
5.161717545E0,-6.601369381E-2,1.611328125E-2,6.411504745E-2,9.342475536E-2
5.166691910E0,3.871715069E-2,-1.475715637E-2,3.281164169E-2,5.285258037E-2
5.171696793E0,3.305017948E-3,-2.884674072E-2,4.661893845E-2,5.492160791E-2
5.176671158E0,1.763284206E-2,-2.157402039E-2,1.310920715E-2,3.079296652E-2
5.181676041E0,-4.611903429E-2,-2.538681030E-3,-1.301050186E-2,4.798628329E-2
5.186680923E0,-4.788213968E-2,-4.927635193E-3,1.062774658E-2,4.929431901E-2
5.191655289E0,1.886636019E-2,-1.675891876E-2,4.584407806E-2,5.233049205E-2
5.196660172E0,-4.635810852E-3,-3.319168091E-2,1.705884933E-2,3.760562145E-2
5.201665054E0,-1.382088661E-2,9.548187256E-3,4.283475876E-2,4.601088289E-2
5.206669937E0,1.245814562E-2,-7.040023804E-3,5.192518234E-2,5.386085674E-2
5.211674820E0,-3.468489647E-2,-1.638984680E-2,4.680204391E-2,6.051529093E-2
5.216679703E0,1.112043858E-3,-4.695129395E-2,1.098442078E-2,4.823192039E-2
5.221654068E0,-2.960342169E-2,-3.007221222E-2,7.222557068E-2,8.364946852E-2
5.226658951E0,-5.796015263E-3,2.683639526E-2,1.497983932E-2,3.127589311E-2
5.231663834E0,-8.106350899E-3,-1.589202881E-2,1.210627556E-1,1.223701773E-1
5.236638199E0,-3.336548805E-3,-2.285671234E-2,2.561616898E-2,3.449275243E-2
5.241673599E0,4.622328281E-2,1.272678375E-2,-4.070854187E-2,6.289473968E-2
5.246647965E0,2.924984694E-2,-1.574325562E-2,6.800651550E-3,3.390652599E-2
5.251652847E0,-6.467461586E-3,-2.268981934E-2,1.147556305E-2,2.623632040E-2
5.256627213E0,-1.706600189E-3,-3.567695618E-3,5.629205704E-2,5.643081270E-2
5.261632095E0,1.954340935E-2,1.069736481E-2,-7.864046097E-2,8.173555263E-2
5.266636978E0,8.546763659E-2,-2.240943909E-2,-1.657438278E-2,8.989777544E-2
5.271611343E0,9.245932102E-3,-8.031845093E-3,1.900482178E-2,2.260931328E-2
5.276616226E0,-2.559661865E-3,2.989673615E-2,1.895523071E-2,3.549179444E-2
5.281621109E0,3.531932831E-2,6.139755249E-3,4.723739624E-2,5.930027951E-2
5.286595474E0,3.507202864E-2,8.503913879E-3,-1.210594177E-2,3.806464988E-2
5.291600357E0,4.657387733E-2,1.359939575E-3,5.410242081E-2,7.140061220E-2
5.296605240E0,4.850733280E-2,1.787853241E-2,4.422044754E-2,6.802978199E-2
5.301610123E0,6.222760677E-2,2.958011627E-2,-1.982116699E-2,7.169474865E-2
5.306584488E0,9.768128395E-3,-2.958869934E-2,-3.370618820E-2,4.590222853E-2
5.311589371E0,3.806048632E-2,-1.978206635E-2,-4.272699356E-2,6.054359377E-2
5.316563736E0,4.763066769E-3,-2.955436707E-3,-2.096176147E-2,2.169831457E-2
5.321568619E0,2.834552526E-2,-3.346157074E-2,4.077863693E-2,5.988357662E-2
5.326573502E0,3.513562679E-2,2.379417419E-3,6.895923615E-2,7.743093792E-2
5.331578384E0,5.131155252E-2,-2.347373962E-2,-1.642799377E-2,5.876879150E-2
5.336552750E0,3.189843893E-2,2.644443512E-2,-6.656169891E-3,4.196573784E-2
5.341557632E0,2.437210083E-2,-4.912471771E-2,-6.355285645E-3,5.520531537E-2
5.346562515E0,3.581386805E-2,-1.549911499E-2,9.975433350E-4,3.903653164E-2
5.351567398E0,3.307396173E-2,-1.033782959E-3,-2.947998047E-2,4.431732055E-2
5.356541763E0,2.564090490E-2,1.567268372E-2,-1.721334457E-2,3.463218518E-2
5.361546646E0,3.947257996E-2,-3.188133240E-3,-5.228185654E-2,6.558689873E-2
5.366521011E0,2.958887815E-2,3.948307037E-2,-1.151990891E-2,5.066678259E-2
5.371495377E0,3.158557415E-2,1.568126678E-2,-3.013849258E-2,4.638835369E-2
5.376500259E0,4.066753387E-2,2.512645721E-2,2.693605423E-2,5.487019392E-2
5.381505142E0,4.495757818E-2,1.487731934E-3,1.041078568E-2,4.617122091E-2
5.386510025E0,3.972786665E-2,1.819610596E-2,-5.788135529E-2,7.252346483E-2
5.391514908E0,4.634451866E-2,8.778572083E-3,3.724861145E-2,6.010271868E-2
5.396519791E0,4.348945618E-2,-2.940177917E-3,3.713893890E-2,5.726498256E-2
5.401494156E0,1.233661175E-2,-3.580665588E-2,3.982543945E-3,3.808108784E-2
5.406499039E0,4.756397009E-2,1.658344269E-2,-2.653646469E-2,5.693439892E-2
5.411503922E0,3.293102980E-2,-3.530502319E-2,-4.497194290E-2,6.598009574E-2
5.416508804E0,3.728348017E-2,3.364849091E-2,-1.837587357E-2,5.347851497E-2
5.421483170E0,3.921425343E-2,9.922027588E-3,-1.565933228E-2,4.337532698E-2
5.426488052E0,2.221322060E-2,-1.599121094E-2,-2.715444565E-2,3.855528388E-2
5.431492935E0,5.962115526E-2,4.099273682E-2,1.652717590E-3,7.237277183E-2
5.436558853E0,4.712742567E-2,-1.595497131E-3,4.444169998E-2,6.479664003E-2
5.441472183E0,6.780540943E-2,1.046085358E-2,-2.407741547E-2,7.270986825E-2
5.446477066E0,5.285769701E-2,1.529788971E-2,7.074832916E-3,5.547985962E-2
5.451481949E0,3.335022926E-2,1.535129547E-2,3.085613251E-2,4.795832543E-2
5.456486832E0,4.480648041E-2,-1.053810120E-3,-4.502296448E-3,4.504444334E-2
5.461461197E0,6.797546148E-2,-1.017856598E-2,6.394386292E-4,6.873627464E-2
5.466466080E0,3.526449203E-3,9.079933167E-3,3.404760361E-2,3.541356155E-2
5.471470963E0,3.872042894E-2,-4.265785217E-2,4.119014740E-2,7.082084589E-2
5.476445328E0,4.066264629E-2,-6.583213806E-3,-4.374456406E-2,6.008640772E-2
5.481450211E0,2.371966839E-2,-2.269840240E-2,2.551507950E-2,4.157955534E-2
5.486455093E0,2.103924751E-2,-3.271102905E-3,2.102375031E-2,2.992236834E-2
5.491429459E0,2.780336142E-2,4.189491272E-3,9.487152100E-3,2.967464908E-2
5.496434341E0,5.806952715E-2,-3.802490234E-2,-2.560663223E-2,7.398420639E-2
5.501439224E0,3.617691994E-2,-9.111404419E-3,2.216053009E-2,4.339212279E-2
5.506444107E0,3.108823299E-2,1.488685608E-2,8.204936981E-3,3.543187415E-2
5.511418472E0,4.731291533E-2,-2.972984314E-2,2.510166168E-2,6.125739914E-2
5.516423355E0,5.629032850E-2,-1.022052765E-2,9.145689011E-2,1.078768882E-1
5.521428238E0,4.868525267E-2,3.273105621E-2,7.699775696E-2,9.679995064E-2
5.526402603E0,1.989859343E-2,9.185791016E-3,3.899908066E-2,4.473545651E-2
5.531407486E0,3.852063417E-2,-1.658535004E-2,5.317783356E-2,6.772588187E-2
5.536412369E0,4.990613461E-2,-3.978157043E-2,6.487798691E-2,9.100741070E-2
5.541417252E0,3.282350302E-2,8.072853088E-3,9.951591492E-4,3.381632223E-2
5.546391617E0,-3.063201904E-3,3.615379333E-3,4.861783981E-2,4.884821923E-2
5.551396500E0,3.927189112E-2,-5.522727966E-3,2.975082397E-2,4.957714678E-2
5.556401382E0,1.052600145E-2,4.677104950E-2,-2.203702927E-2,5.276322997E-2
5.561375748E0,1.274877787E-2,-1.942157745E-2,2.807950974E-2,3.644431197E-2
5.566380631E0,-1.106011868E-2,-1.660728455E-2,3.293228149E-2,3.850536702E-2
5.571385513E0,-1.618266106E-3,-1.615428925E-2,1.652622223E-2,2.316669738E-2
5.576359879E0,5.975002050E-2,2.918815613E-2,4.279422760E-2,7.907818488E-2
5.581364761E0,3.331303596E-2,-3.720283508E-3,4.998588562E-2,6.018461295E-2
5.586369644E0,2.832013369E-2,2.029895782E-2,-1.133728027E-2,3.664166460E-2
5.591374527E0,4.926764965E-2,-7.858276367E-3,-3.742218018E-3,5.003057071E-2
5.596348892E0,2.282512188E-2,6.706237793E-3,-1.982021332E-2,3.096450662E-2
5.601353775E0,3.677368164E-2,2.308845520E-3,4.454612732E-2,5.780996357E-2
5.606358658E0,2.930986881E-2,-1.151847839E-2,3.753423691E-2,4.899553750E-2
5.611333023E0,3.139716387E-2,1.487731934E-2,1.874828339E-2,3.947929406E-2
5.616337906E0,4.768157005E-2,9.288787842E-4,6.857776642E-2,8.353026389E-2
5.621342789E0,5.672788620E-2,-3.439903259E-3,3.303909302E-2,6.573787093E-2
5.626317154E0,3.746455908E-2,1.669883728E-3,4.264116287E-2,5.678600593E-2
5.631322037E0,3.726750612E-2,-5.063056946E-3,3.800106049E-2,5.346571010E-2
5.636326920E0,6.358981133E-3,-4.659652710E-3,2.867841721E-2,2.974223626E-2
5.641301285E0,1.116645336E-2,1.460456848E-2,-5.377244949E-2,5.682833295E-2
5.646306168E0,3.478223085E-2,-6.396293640E-3,6.986474991E-2,7.830580716E-2
5.651311050E0,6.053656340E-2,1.294708252E-2,3.678798676E-3,6.201480479E-2
5.656315933E0,-1.538616419E-2,4.865360260E-2,5.370855331E-2,7.408451791E-2
5.661290298E0,3.202545643E-2,6.160736084E-3,3.486394882E-2,4.773970524E-2
5.666295181E0,1.998692751E-2,1.813888550E-3,6.341934204E-2,6.651902290E-2
5.671269547E0,1.043432951E-2,1.874732971E-2,1.619529724E-2,2.688168998E-2
5.676274429E0,3.641200066E-2,2.473831177E-3,9.468555450E-3,3.770420633E-2
5.681279312E0,-2.988415956E-2,5.011367798E-2,-1.367378235E-2,5.992842428E-2
5.686284195E0,3.173273802E-2,2.894115448E-2,1.536607742E-2,4.561439926E-2
5.691258560E0,2.905082703E-2,1.263999939E-2,-1.487922668E-2,3.500159314E-2
5.696263443E0,1.231575012E-2,1.534175873E-2,7.076883316E-2,7.345253575E-2
5.701268326E0,-6.619751453E-3,-1.030540466E-2,-3.314256668E-2,3.533344309E-2
5.706242691E0,-2.074867487E-2,3.743267059E-2,1.252412796E-2,4.459334163E-2
5.711247574E0,-1.589661837E-2,1.863861084E-2,-6.262445450E-2,6.724524214E-2
5.716252457E0,2.675640583E-2,-7.120132446E-3,6.794452667E-3,2.850905341E-2
5.721226822E0,-1.351934671E-2,2.632808685E-2,2.428531647E-3,2.969576837E-2
5.726231705E0,4.329830408E-2,1.228809357E-2,-4.438877106E-2,6.321474018E-2
5.731236588E0,-4.199111462E-2,1.018810272E-2,4.848241806E-2,6.494302122E-2
5.736210953E0,-3.918403387E-2,1.756763458E-2,5.562210083E-2,7.026968333E-2
5.741276871E0,-3.371655941E-3,1.306915283E-2,-2.229404449E-2,2.606137447E-2
5.746220718E0,-3.313601017E-3,5.108833313E-2,-4.055738449E-2,6.531385129E-2
5.751195084E0,-1.263105869E-2,5.340671539E-2,-2.795600891E-2,6.159025351E-2
5.756199966E0,-5.253374577E-3,4.395008087E-2,6.721162796E-2,8.047739115E-2
5.761204849E0,6.800472736E-3,2.514934540E-2,-4.139852524E-2,4.891394377E-2
5.766179215E0,-2.487778664E-3,-1.004123688E-2,1.138639450E-2,1.538393514E-2
5.771184097E0,-2.584713697E-2,-7.142066956E-3,-2.121543884E-2,3.419325161E-2
5.776188980E0,7.620573044E-3,3.354454041E-2,-8.642673492E-3,3.546836801E-2
5.781193863E0,1.011782885E-2,2.431964874E-2,-7.978916168E-3,2.752233418E-2
5.786168228E0,-1.571297646E-2,-1.356124878E-3,-5.217647552E-2,5.450799301E-2
5.791173111E0,3.502309322E-3,4.400253296E-2,-4.878997803E-2,6.579476448E-2
5.796147476E0,-4.356038570E-2,2.994537354E-2,-2.893543243E-2,6.026186065E-2
5.801152359E0,-2.893984318E-3,4.903411865E-2,-3.523588181E-2,6.045070143E-2
5.806157242E0,-9.807467461E-3,3.255271912E-2,-3.912496567E-2,5.183270086E-2
5.811131607E0,-6.628727913E-2,2.038955688E-3,-1.701831818E-2,6.846739274E-2
5.816136490E0,-4.198616743E-2,4.833221436E-3,-2.814054489E-2,5.077488111E-2
5.821141373E0,-1.542425156E-2,1.945495605E-2,2.697706223E-2,3.666285228E-2
5.826115738E0,1.561552286E-2,2.923011780E-2,-6.708192825E-2,7.482131674E-2
5.831120621E0,-4.804551601E-2,5.540943146E-2,-3.057336807E-2,7.945632472E-2
5.836125504E0,-1.625418663E-4,2.943992615E-2,-6.754922867E-2,7.368605000E-2
5.841130386E0,-4.708898067E-2,5.327701569E-2,-1.685476303E-2,7.307458887E-2
5.846104752E0,-2.047449350E-2,3.206062317E-2,-8.461427689E-2,9.277210947E-2
5.851109634E0,-1.768094301E-2,6.293678284E-2,2.521228790E-2,7.006649585E-2
5.856084000E0,-7.161688805E-2,2.507305145E-2,-6.891298294E-2,1.025018818E-1
5.861088882E0,1.419192553E-2,3.239822388E-2,-8.790493011E-3,3.644624024E-2
5.866093765E0,2.529084682E-3,2.316093445E-2,-2.940225601E-2,3.751423480E-2
5.871098648E0,-3.030294180E-2,2.177238464E-3,-4.514551163E-2,5.441622799E-2
5.876073013E0,-1.796162128E-2,2.571105957E-3,-6.081199646E-2,6.346124281E-2
5.881047379E0,-3.357887268E-3,2.184772491E-2,-3.385639191E-2,4.043332492E-2
5.886052261E0,1.641869545E-3,2.684593201E-2,4.734992981E-3,2.730970449E-2
5.891026627E0,-5.086660385E-4,1.525306702E-2,-3.256177902E-2,3.596087106E-2
5.896031509E0,-2.628087997E-3,4.152584076E-2,-2.941989899E-2,5.095912827E-2
5.901036392E0,-4.014760256E-2,2.040767670E-2,2.070903778E-3,4.508427555E-2
5.906010757E0,-1.604872942E-2,3.250885010E-2,9.693622589E-3,3.752803445E-2
5.911046158E0,-3.232043982E-2,6.571769714E-2,-2.055788040E-2,7.606610937E-2
5.916020523E0,-1.769906282E-2,5.141639709E-2,-5.295133591E-2,7.589958293E-2
5.921025406E0,-6.920564175E-2,2.073478699E-2,4.650592804E-3,7.239461482E-2
5.926030289E0,4.843115807E-3,1.863384247E-2,-1.376771927E-2,2.366909271E-2
5.931035172E0,3.305077553E-4,1.182746887E-2,-1.344203949E-3,1.190819632E-2
5.936009537E0,-1.599532366E-2,9.795188904E-3,-1.094150543E-1,1.110110365E-1
