"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.465766702E0,2.913534641E-1,3.813743591E-2,-1.197342873E-1,3.172973442E-1
4.470771585E0,2.565931678E-1,-1.376342773E-2,-1.064939499E-1,2.781554369E-1
4.475745950E0,2.221485674E-1,5.582809448E-3,-1.925106049E-1,2.940093311E-1
4.480720316E0,2.659856677E-1,-8.318901062E-3,-1.031799316E-1,2.854184259E-1
4.485725199E0,2.434329540E-1,1.441955566E-3,-5.715751648E-2,2.500573214E-1
4.490699564E0,2.069386840E-1,1.816272736E-2,-3.989744186E-2,2.115308712E-1
4.495704447E0,2.203167677E-1,2.526283264E-2,-6.532049179E-2,2.311805690E-1
4.500678812E0,2.099287957E-1,-1.728916168E-2,-5.278921127E-2,2.171536673E-1
4.505653177E0,1.666299999E-1,1.133060455E-2,-8.049201965E-2,1.853993114E-1
4.510719095E0,1.450609118E-1,-3.816318512E-2,-9.849309921E-2,1.794435494E-1
4.515632425E0,1.284302771E-1,-4.650115967E-3,-1.612272263E-1,2.061799654E-1
4.520637308E0,1.544086635E-1,2.193450928E-4,-1.030979156E-1,1.856643846E-1
4.525611673E0,1.328965425E-1,-3.034114838E-2,-1.563744545E-1,2.074489005E-1
4.530616556E0,1.329151541E-1,-1.813602448E-2,-1.383647919E-1,1.927178487E-1
4.535590921E0,1.212037653E-1,-8.394241333E-3,-1.464724541E-1,1.903023799E-1
4.540565286E0,8.124838024E-2,-2.709960938E-2,-1.616454124E-1,1.829342163E-1
4.545570169E0,1.218684018E-1,-4.570865631E-2,-5.401754379E-2,1.409222610E-1
4.550544534E0,9.364682436E-2,-2.641391754E-2,-2.756977081E-2,1.011311773E-1
4.555549417E0,6.329160184E-2,-1.674175262E-2,-6.510257721E-2,9.232799523E-2
4.560523783E0,5.441268533E-2,-7.169723511E-3,-8.346414566E-2,9.989198602E-2
4.565498148E0,5.261302739E-2,-4.488945007E-2,-2.849531174E-2,7.480091022E-2
4.570503031E0,7.205959409E-2,-3.036308289E-2,-6.132459641E-2,9.937408127E-2
4.575477396E0,1.586166397E-2,-2.537918091E-2,-1.080183983E-1,1.120877762E-1
4.580482279E0,3.330989182E-2,-1.551628113E-3,-1.189155579E-1,1.235024953E-1
4.585456644E0,4.353938997E-2,1.023483276E-2,-6.603765488E-2,7.975839857E-2
4.590461527E0,-1.703919470E-2,4.548931122E-2,-6.794404984E-2,8.352248499E-2
4.595435892E0,-5.346260592E-2,1.916885376E-4,-1.642560959E-1,1.727378129E-1
4.600410257E0,-6.834705174E-2,2.848911285E-2,-1.629323959E-1,1.789690327E-1
4.605415140E0,-1.278909743E-1,2.350330353E-2,-1.545386314E-1,2.019670646E-1
4.610389505E0,-9.714552760E-2,-9.807586670E-3,-2.123622894E-1,2.337331475E-1
4.615394388E0,-5.955106020E-2,-1.219367981E-2,-1.446466446E-1,1.569001797E-1
4.620368753E0,-4.585795477E-2,9.026527405E-3,-2.097105980E-1,2.148556844E-1
4.625343118E0,-7.471275330E-2,-1.718044281E-2,-9.724140167E-2,1.238267068E-1
4.630348001E0,-1.339038163E-1,-3.610801697E-2,-5.891227722E-2,1.506807132E-1
4.635322367E0,-1.098648533E-1,8.899688721E-3,-1.459598541E-1,1.829037164E-1
4.640327249E0,-1.426126361E-1,-1.254272461E-2,-1.614418030E-1,2.157756698E-1
4.645301615E0,-1.042105779E-1,3.943443298E-3,-4.698753357E-2,1.143819199E-1
4.650306497E0,-1.250086427E-1,4.860019684E-2,-1.141119003E-2,1.346081540E-1
4.655280863E0,-7.005073130E-2,-3.456401825E-2,-8.469009399E-2,1.152136638E-1
4.660285745E0,-1.194634810E-1,-2.025318146E-2,-7.710075378E-2,1.436183863E-1
4.665260111E0,-1.330993474E-1,-1.318168640E-2,-3.421592712E-2,1.380576792E-1
4.670234476E0,-1.040113121E-1,2.213859558E-2,-9.321928024E-2,1.414153622E-1
4.675239359E0,-1.151708886E-1,2.413654327E-2,-4.784345627E-2,1.270271727E-1
4.680213724E0,-1.121618450E-1,1.433753967E-2,-2.878284454E-2,1.166803182E-1
4.685188089E0,-1.376248151E-1,-1.662445068E-2,-6.417274475E-2,1.527583165E-1
4.690192972E0,-1.133525372E-1,1.170444489E-2,-3.550767899E-2,1.193590674E-1
4.695167337E0,-1.482824981E-1,-3.097724915E-2,-7.784605026E-2,1.703152863E-1
4.700172220E0,-1.379075050E-1,7.036209106E-3,-4.183340073E-2,1.442845161E-1
4.705146585E0,-1.889207959E-1,-4.817008972E-3,-6.983089447E-2,2.014711506E-1
4.710151468E0,-1.403983533E-1,-8.773803711E-5,-7.876205444E-2,1.609818826E-1
4.715125833E0,-1.915073097E-1,1.874637604E-2,-1.159706116E-1,2.246678860E-1
4.720100199E0,-1.572759748E-1,4.214572906E-2,-4.192161560E-2,1.681351140E-1
4.725105081E0,-1.186255217E-1,-7.648468018E-4,-3.224897385E-2,1.229332977E-1
4.730079447E0,-1.770810634E-1,-4.335689545E-2,-3.923034668E-2,1.864847004E-1
4.735084329E0,-1.241025031E-1,-1.951980591E-2,4.588174820E-2,1.337444911E-1
4.740058695E0,-1.234342605E-1,-2.656745911E-2,6.182861328E-2,1.405867133E-1
4.745033060E0,-7.783511281E-2,-5.273818970E-4,-7.364273071E-3,7.818449613E-2
4.750037943E0,-4.676581919E-2,-3.091812134E-3,5.613231659E-2,7.312617939E-2
4.755042825E0,-6.794798374E-2,1.086997986E-2,4.589843750E-2,8.271488090E-2
4.760017191E0,-8.667124808E-2,-3.589630127E-3,-1.379394531E-2,8.783543485E-2
4.764991556E0,-5.566126108E-2,-3.205108643E-2,6.161403656E-2,8.900414388E-2
4.769996439E0,-4.376538098E-2,3.479957581E-3,3.963661194E-2,5.914879274E-2
4.774970804E0,-4.851372540E-2,1.275157928E-2,3.672885895E-2,6.217067963E-2
4.779975687E0,-6.736296415E-2,-1.818370819E-2,4.564809799E-2,8.337964400E-2
4.784950052E0,-6.248185039E-2,-3.229618073E-2,4.746389389E-2,8.485190711E-2
4.789924417E0,-3.875674307E-2,8.043289185E-3,7.528209686E-2,8.505394607E-2
4.794929300E0,3.678169847E-2,-1.503944397E-3,1.005325317E-1,1.070604742E-1
4.799903665E0,-2.522839606E-2,5.553245544E-3,1.066894531E-1,1.097722639E-1
4.804908548E0,3.597924113E-2,-1.817607880E-2,1.457924843E-1,1.512624346E-1
4.809882913E0,3.523996472E-2,-3.694629669E-2,1.208868027E-1,1.312269142E-1
4.814948831E0,1.801258326E-2,1.057529449E-2,1.646947861E-1,1.660140433E-1
4.819862161E0,2.921646833E-2,-6.072998047E-3,1.183872223E-1,1.220902032E-1
4.824867044E0,-6.894409657E-3,-2.728462219E-2,1.385850906E-1,1.414136162E-1
4.829841409E0,-1.685567200E-2,-1.523208618E-2,1.964373589E-1,1.977467221E-1
4.834815775E0,-5.512093008E-2,-3.258705139E-3,1.664943695E-1,1.754118330E-1
4.839820658E0,-5.290193856E-2,-3.187179565E-3,1.368002892E-1,1.467075060E-1
4.844795023E0,-7.431784272E-2,-3.378295898E-2,1.829171181E-1,2.003075190E-1
4.849799906E0,-5.072507262E-2,-3.105640411E-2,1.602191925E-1,1.709026708E-1
4.854774271E0,-5.318552256E-2,-3.307342529E-2,1.825580597E-1,1.930025814E-1
4.859779154E0,-2.485738695E-2,2.634143829E-2,1.528272629E-1,1.570602857E-1
4.864753519E0,-2.993725240E-2,-4.423141479E-3,2.059874535E-1,2.081985453E-1
4.869758402E0,-2.563302219E-2,-4.907512665E-2,1.643104553E-1,1.733878474E-1
4.874732767E0,4.486039281E-3,-2.960109711E-2,1.442518234E-1,1.473259585E-1
4.879707132E0,-1.291327178E-2,2.041721344E-2,2.093658447E-1,2.107550050E-1
4.884712015E0,-3.483949602E-2,-2.676296234E-2,1.747941971E-1,1.802305689E-1
4.889686380E0,-3.058677912E-2,4.347801208E-3,1.688346863E-1,1.716380078E-1
4.894691263E0,-7.121606171E-2,2.343845367E-2,1.771402359E-1,1.923531953E-1
4.899665628E0,-8.090057969E-2,-4.803657532E-3,1.759843826E-1,1.937485015E-1
4.904639993E0,-1.165417433E-1,-2.571010590E-2,1.819458008E-1,2.175942598E-1
4.909644876E0,-9.518921375E-2,3.621959686E-2,1.926302910E-1,2.178973947E-1
4.914619242E0,-1.188364923E-1,1.274871826E-2,9.948158264E-2,1.555031415E-1
4.919624124E0,-1.258415878E-1,1.307964325E-2,1.865134239E-1,2.253762179E-1
4.924598490E0,-7.623973489E-2,-1.022243500E-2,2.114186287E-1,2.249774031E-1
4.929603372E0,-1.050269455E-1,-2.803802490E-4,1.440587044E-1,1.782796909E-1
4.934577738E0,-1.194280088E-1,-1.404762268E-2,1.055593491E-1,1.600098783E-1
4.939582620E0,-1.147368997E-1,1.719379425E-2,1.642155647E-1,2.010645031E-1
4.944556986E0,-6.281279027E-2,-3.741264343E-3,1.893544197E-1,1.995358112E-1
4.949531351E0,-1.104956716E-1,-5.599021912E-3,1.741795540E-1,2.063471820E-1
4.954536234E0,-1.484627426E-1,-2.394294739E-2,1.804070473E-1,2.348641168E-1
4.959510599E0,-1.483813673E-1,-4.366874695E-3,2.054662704E-1,2.534807449E-1
4.964515482E0,-1.293686479E-1,2.449226379E-2,1.571416855E-1,2.050112860E-1
4.969489847E0,-1.388342232E-1,8.256912231E-3,1.351804733E-1,1.939507115E-1
4.974494730E0,-1.647574753E-1,-2.430438995E-2,1.701364517E-1,2.380801151E-1
4.979469095E0,-1.550841331E-1,-4.475498199E-2,1.505556107E-1,2.207285407E-1
4.984443460E0,-1.573340595E-1,-3.700256348E-3,1.570544243E-1,2.223371097E-1
4.989448343E0,-1.501157880E-1,6.349563599E-3,1.352019310E-1,2.021252802E-1
4.994422708E0,-1.475665718E-1,2.585411072E-2,9.004449844E-2,1.747922763E-1
4.999427591E0,-1.426410675E-1,9.871482849E-3,1.468720436E-1,2.049763828E-1
5.004401956E0,-1.165992171E-1,1.054096222E-2,1.394882202E-1,1.821083548E-1
5.009406839E0,-1.097711325E-1,-5.931854248E-4,6.371831894E-2,1.269254803E-1
5.014381204E0,-9.605556726E-2,2.222061157E-4,1.609740257E-1,1.874549502E-1
5.019355570E0,-1.462205946E-1,3.409767151E-2,1.299743652E-1,1.985861252E-1
5.024360452E0,-1.510971189E-1,8.682250977E-3,1.370067596E-1,2.041484092E-1
5.029334818E0,-1.771987975E-1,-1.176548004E-2,6.140613556E-2,1.879057046E-1
5.034339700E0,-1.677400768E-1,8.131027222E-3,8.091545105E-2,1.864139404E-1
5.039314066E0,-2.245434225E-1,2.317333221E-2,6.725788116E-2,2.355427232E-1
5.044288431E0,-1.864569187E-1,9.762763977E-3,1.780509949E-3,1.867208192E-1
5.049293314E0,-1.652829051E-1,-2.715778351E-2,6.430006027E-2,1.794170607E-1
5.054298197E0,-1.868776381E-1,1.884651184E-2,3.187656403E-2,1.905113067E-1
5.059272562E0,-1.611723006E-1,6.211853027E-2,6.347513199E-2,1.840225928E-1
5.064246927E0,-2.018330991E-1,8.244514465E-3,5.940151215E-2,2.105542960E-1
5.069251810E0,-1.901545227E-1,4.216670990E-2,6.008863449E-2,2.038318373E-1
5.074226175E0,-1.880640984E-1,-1.864242554E-2,2.768993378E-2,1.910036061E-1
5.079231058E0,-2.050093412E-1,-2.228832245E-2,3.333902359E-2,2.088949253E-1
5.084205423E0,-1.416126192E-1,1.423835754E-2,4.131937027E-2,1.482030873E-1
5.089179788E0,-1.897210181E-1,-1.327610016E-2,1.146316528E-2,1.905301123E-1
5.094154154E0,-1.950151324E-1,2.321147919E-2,8.813190460E-2,2.152600921E-1
5.099159036E0,-2.026700974E-1,3.343486786E-2,3.670024872E-2,2.086623277E-1
5.104133402E0,-2.125922143E-1,2.700519562E-2,-6.157302856E-2,2.229707784E-1
5.109107767E0,-2.318034768E-1,6.466865540E-3,-9.293365479E-2,2.498226099E-1
5.114112650E0,-2.389647961E-1,3.097724915E-2,-3.666210175E-2,2.437373041E-1
5.119178568E0,-2.460677922E-1,6.239700317E-2,-2.094841003E-2,2.547186295E-1
5.124122415E0,-2.154356837E-1,2.273368835E-2,-2.897405624E-2,2.185608619E-1
5.129096781E0,-2.582744956E-1,4.716205597E-2,-1.077156067E-1,2.837827101E-1
5.134071146E0,-2.015276849E-1,1.715564728E-2,-5.589675903E-2,2.098384419E-1
5.139076029E0,-2.112465799E-1,1.815319061E-2,-5.872154236E-2,2.200065349E-1
5.144050394E0,-2.209324837E-1,2.623653412E-2,-2.373647690E-2,2.237474880E-1
5.149055277E0,-1.763320863E-1,7.435131073E-2,-5.517482758E-2,1.991617023E-1
5.154029642E0,-1.841115355E-1,1.670837402E-3,-7.927465439E-2,2.004602705E-1
5.159034525E0,-1.611229479E-1,3.352737427E-2,-5.823993683E-2,1.745754262E-1
5.164008890E0,-1.500604749E-1,3.212165833E-2,-1.909732819E-3,1.534718024E-1
5.168983255E0,-1.485430002E-1,3.314685822E-2,6.814956665E-3,1.523488784E-1
5.173988138E0,-1.872615814E-1,2.235031128E-2,-1.002120972E-1,2.135624047E-1
5.178962503E0,-1.997423470E-1,4.464530945E-2,-8.129501343E-2,2.202250850E-1
5.183967386E0,-1.648816168E-1,5.732154846E-2,-9.085273743E-2,1.967890428E-1
5.188941751E0,-1.610246003E-1,6.042194366E-2,-9.092330933E-2,1.945424924E-1
5.193916117E0,-8.875364065E-2,8.236026764E-2,-5.797243118E-2,1.342431570E-1
5.198920999E0,-1.681960225E-1,5.928993225E-2,-1.008009911E-1,2.048561394E-1
5.203895365E0,-1.101355553E-1,5.058670044E-2,-1.078481674E-1,1.622346511E-1
5.208869730E0,-1.398992836E-1,2.539157867E-2,-9.364223480E-2,1.702510205E-1
5.213874613E0,-1.221944094E-1,3.103923798E-2,-1.197543144E-1,1.738850304E-1
5.218848978E0,-1.023322046E-1,8.144187927E-2,-9.613752365E-2,1.623178464E-1
5.223823343E0,-1.204244494E-1,5.584716797E-2,-1.388630867E-1,1.921039069E-1
5.228828226E0,-1.029377878E-1,3.517246246E-2,-1.458430290E-1,1.819436159E-1
5.233802591E0,-8.097118139E-2,6.659412384E-2,-2.330317497E-1,2.555286793E-1
5.238807474E0,-1.041356325E-1,6.707096100E-2,-1.660490036E-1,2.071593960E-1
5.243781839E0,-8.223500848E-2,8.463859558E-3,-8.554458618E-2,1.189626402E-1
5.248786722E0,-5.105528235E-2,5.417442322E-2,-2.512540817E-1,2.620498494E-1
5.253761087E0,-7.913318276E-2,4.994678497E-2,-1.370210648E-1,1.659262310E-1
5.258735452E0,-5.387187004E-3,4.571533203E-2,-1.276569366E-1,1.357026412E-1
5.263740335E0,1.578688622E-2,2.019786835E-2,-1.798405647E-1,1.816584938E-1
5.268714700E0,3.669995070E-2,7.748699188E-2,-1.655230522E-1,1.864108396E-1
5.273719583E0,5.484968424E-3,6.114768982E-2,-1.985034943E-1,2.077805623E-1
5.278693949E0,5.473989248E-2,5.435943604E-2,-9.196758270E-2,1.200393285E-1
5.283668314E0,1.621860266E-2,8.773708344E-2,-1.114535332E-1,1.427680950E-1
5.288673197E0,5.348828435E-2,5.948638916E-2,-1.590709686E-1,1.780539247E-1
5.293647562E0,2.906027436E-2,6.217479706E-2,-1.826658249E-1,1.951333096E-1
5.298652445E0,3.797775507E-2,4.834461212E-2,-1.446585655E-1,1.571801895E-1
5.303626810E0,2.091696858E-2,4.880809784E-2,-2.013745308E-1,2.082581370E-1
5.308631693E0,8.415448666E-2,7.757663727E-2,-1.372480392E-1,1.787096431E-1
5.313606058E0,4.051086307E-2,4.942512512E-2,-1.728277206E-1,1.842644677E-1
5.318580423E0,4.209133983E-2,4.041481018E-2,-1.419882774E-1,1.535112657E-1
5.323585306E0,8.149120212E-2,-1.562118530E-3,-1.940207481E-1,2.104454964E-1
5.328559671E0,1.135698855E-1,2.994346619E-2,-1.559782028E-1,1.952535014E-1
5.333564554E0,1.218200326E-1,9.894180298E-2,-8.758497238E-2,1.797240332E-1
5.338538919E0,1.134386361E-1,4.933261871E-2,-1.495962143E-1,1.941160961E-1
5.343513284E0,1.121328473E-1,9.215927124E-2,-1.615662575E-1,2.171883106E-1
5.348518167E0,1.580370069E-1,1.656723022E-2,-1.616764069E-1,2.266923669E-1
5.353492533E0,1.422574818E-1,5.724906921E-2,-1.358509064E-1,2.048660924E-1
5.358497415E0,1.124794483E-1,2.677917480E-2,-1.385645866E-1,1.804685434E-1
5.363471781E0,1.183340251E-1,6.029319763E-2,-1.601457596E-1,2.080501754E-1
5.368446146E0,1.288508475E-1,4.861831665E-2,-2.005052567E-1,2.432460474E-1
5.373451029E0,1.014683545E-1,6.765079498E-2,-2.146582603E-1,2.468818052E-1
5.378425394E0,1.002769172E-1,5.339241028E-2,-1.036891937E-1,1.538104629E-1
5.383430277E0,1.085611284E-1,9.822654724E-2,-1.612949371E-1,2.178302778E-1
5.388404642E0,8.137997985E-2,3.879833221E-2,-1.688809395E-1,1.914387198E-1
5.393409525E0,1.464954913E-1,6.478786469E-2,-1.552300453E-1,2.230577579E-1
5.398383890E0,9.298169613E-2,1.093626022E-1,-1.535968781E-1,2.102326700E-1
5.403358255E0,1.509207785E-1,6.616497040E-2,-1.260895729E-1,2.074932893E-1
5.408363138E0,1.069734395E-1,5.869579315E-2,-1.224699020E-1,1.728796974E-1
5.413337503E0,1.082287431E-1,7.963275909E-2,-1.448249817E-1,1.975578712E-1
5.418342386E0,1.472823322E-1,5.320549011E-2,-2.000169754E-1,2.540269671E-1
5.423377786E0,1.245990694E-1,3.872013092E-2,-1.769495010E-1,2.198529111E-1
5.428291117E0,1.280158162E-1,6.206226349E-2,-1.753954887E-1,2.258392154E-1
5.433295999E0,1.195962429E-1,8.049011230E-2,-1.809344292E-1,2.313421431E-1
5.438270365E0,9.240934253E-2,5.625438690E-2,-2.171411514E-1,2.425990978E-1
5.443275247E0,1.009475291E-1,1.569747925E-2,-1.680674553E-1,1.966811735E-1
5.448249613E0,1.424432993E-1,3.919315338E-2,-1.949653625E-1,2.446174347E-1
5.453223978E0,8.441412449E-2,6.951522827E-2,-2.028284073E-1,2.304288918E-1
5.458228861E0,1.095169485E-1,6.175613403E-2,-1.398844719E-1,1.880836186E-1
5.463203226E0,1.037904322E-1,6.350517273E-2,-1.128735542E-1,1.659692743E-1
5.468208109E0,9.569448233E-2,4.167175293E-2,-1.450524330E-1,1.787013634E-1
5.473182474E0,1.040792167E-1,6.959056854E-2,-1.155858040E-1,1.703977954E-1
5.478187357E0,1.241900027E-1,4.770755768E-2,-1.595396996E-1,2.077307959E-1
5.483161722E0,1.016497612E-1,5.905532837E-2,-1.700787544E-1,2.067534485E-1
5.488136087E0,7.227623463E-2,5.374431610E-2,-1.711406708E-1,1.933945056E-1
5.493110452E0,8.094146848E-2,2.953243256E-2,-1.250581741E-1,1.518658382E-1
5.498115335E0,9.416282177E-2,5.032920837E-2,-2.045202255E-1,2.307123509E-1
5.503120218E0,7.184010744E-2,7.093143463E-2,-1.676783562E-1,1.957250638E-1
5.508094583E0,5.687785149E-2,5.357646942E-2,-1.901826859E-1,2.056088083E-1
5.513068949E0,8.459636569E-2,-1.088619232E-2,-4.022979736E-2,9.430530668E-2
5.518073831E0,8.850327134E-2,3.373146057E-2,-1.087503433E-1,1.442126126E-1
5.523048197E0,7.354435325E-2,4.485225677E-2,-1.531939507E-1,1.757523353E-1
5.528022562E0,3.043356538E-2,3.929710388E-2,-1.123633385E-1,1.228657158E-1
5.533027445E0,5.843207240E-2,6.209087372E-2,-9.786605835E-2,1.297973384E-1
5.538001810E0,4.604804516E-2,2.096271515E-2,-1.212544441E-1,1.313868262E-1
5.543006693E0,3.857949376E-2,5.811500549E-2,-1.632871628E-1,1.775624643E-1
5.547981058E0,2.410674095E-2,2.650356293E-2,-5.389118195E-2,6.471347077E-2
5.552955423E0,6.642356515E-2,3.996467590E-2,-1.461062431E-1,1.653973990E-1
5.557960306E0,3.995245695E-2,5.090904236E-2,-1.148600578E-1,1.318361191E-1
5.562934671E0,4.205343127E-2,-6.731033325E-3,-6.503582001E-2,7.773966668E-2
5.567939554E0,5.592978001E-2,-1.993179321E-4,-1.195445061E-1,1.319813205E-1
5.572913919E0,1.292973757E-2,3.456687927E-2,-1.240706444E-1,1.294433160E-1
5.577888284E0,2.219462395E-2,5.719947815E-2,-6.251382828E-2,8.759201082E-2
5.582862650E0,2.436181903E-2,-1.713943481E-2,-5.340385437E-2,6.114924459E-2
5.587867533E0,9.992390871E-3,3.662490845E-2,-3.018903732E-2,4.850370881E-2
5.592872415E0,-6.689608097E-3,4.034805298E-2,-2.371597290E-2,4.727751692E-2
5.597846781E0,-2.557805181E-2,4.166603088E-2,-2.203607559E-2,5.362726444E-2
5.602821146E0,1.475569606E-2,3.119182587E-2,-1.029648781E-1,1.085929403E-1
5.607826029E0,-5.624914169E-2,-3.113365173E-2,-5.575561523E-2,8.509969942E-2
5.612769876E0,-5.108878016E-2,2.273464203E-2,-8.930683136E-3,5.662759494E-2
5.617774759E0,-4.124552011E-2,7.140541077E-2,-7.583808899E-2,1.120327691E-1
5.622749124E0,-4.098233581E-2,-7.534027100E-4,-2.656364441E-2,4.884410577E-2
5.627723490E0,-7.853123546E-2,2.681159973E-2,-1.785278320E-2,8.488073215E-2
5.632728372E0,-7.091766596E-2,4.465961456E-2,4.738235474E-2,9.627504380E-2
5.637702738E0,2.749800682E-3,6.000423431E-2,6.250858307E-2,8.669136345E-2
5.642677103E0,-8.472454548E-2,5.635547638E-2,7.045078278E-2,1.237638926E-1
5.647681986E0,-2.979663014E-2,-1.561164856E-3,3.346824646E-2,4.483748348E-2
5.652656351E0,-1.241023540E-1,4.723453522E-2,-1.264047623E-2,1.333876952E-1
5.657661234E0,-9.027105570E-2,2.478027344E-2,1.714229584E-2,9.516713590E-2
5.662635599E0,-9.919467568E-2,2.136135101E-2,4.899168015E-2,1.126768642E-1
5.667640482E0,-8.903828263E-2,2.743148804E-2,-2.091026306E-2,9.548581785E-2
5.672614847E0,-1.072418094E-1,2.165412903E-2,-7.134008408E-2,1.306105454E-1
5.677589212E0,-1.559357345E-1,-1.010131836E-2,1.312541962E-2,1.568128393E-1
5.682624613E0,-1.428704560E-1,3.151226044E-2,5.194759369E-2,1.552531553E-1
5.687598978E0,-1.417924762E-1,2.557849884E-2,5.480289459E-3,1.441852956E-1
5.692573343E0,-1.690808535E-1,2.913475037E-2,4.201889038E-2,1.766430181E-1
5.697578226E0,-1.513688862E-1,2.791213989E-2,5.697536469E-2,1.641274488E-1
5.702552591E0,-1.479460597E-1,-1.342391968E-2,6.473207474E-2,1.620446843E-1
5.707557474E0,-1.420747936E-1,2.213478088E-3,1.125197411E-1,1.812480030E-1
5.712531839E0,-1.149204373E-1,1.300716400E-2,8.201599121E-2,1.417833419E-1
5.717536722E0,-1.093086004E-1,4.494857788E-2,1.154947281E-1,1.652506490E-1
5.722511087E0,-1.369485259E-1,-8.311271667E-3,3.544855118E-2,1.417059482E-1
5.727577005E0,-8.416506648E-2,3.569984436E-2,1.750087738E-2,9.308339278E-2
5.732490335E0,-1.333115697E-1,-2.213191986E-2,1.295690536E-1,1.872162818E-1
5.737464700E0,-1.395878196E-1,-1.615524292E-3,1.344399452E-1,1.938078124E-1
5.742469583E0,-1.458393037E-1,-2.844619751E-2,1.275119781E-1,1.957998806E-1
5.747443949E0,-1.496762037E-1,-1.249694824E-2,7.587337494E-2,1.682733155E-1
5.752448831E0,-1.771145463E-1,-2.735328674E-2,1.356306076E-1,2.247519222E-1
5.757423197E0,-1.453335583E-1,-1.932144165E-3,1.595134735E-1,2.158011228E-1
5.762397562E0,-1.563124359E-1,-1.685237885E-2,1.643123627E-1,2.274118132E-1
5.767402445E0,-1.152289808E-1,-3.167343140E-2,8.641815186E-2,1.474754937E-1
5.772376810E0,-8.392217755E-2,-1.563739777E-2,1.579456329E-1,1.795390850E-1
5.777381693E0,-1.284621656E-1,5.001068115E-3,1.273941994E-1,1.809884546E-1
5.782356058E0,-3.107115626E-2,-1.231861115E-2,1.230430603E-1,1.275019985E-1
5.787330423E0,-5.488467216E-2,-8.290290833E-3,1.611666679E-1,1.704574757E-1
5.792335306E0,-5.010983348E-2,5.102157593E-3,1.162943840E-1,1.267336229E-1
5.797309671E0,-8.554774523E-2,-2.837181091E-3,1.119575500E-1,1.409289159E-1
5.802314554E0,-9.243831038E-2,-1.777839661E-2,1.336431503E-1,1.634668292E-1
5.807288919E0,-1.016140580E-1,-3.023052216E-2,1.315469742E-1,1.689494234E-1
5.812263284E0,-7.290396094E-2,-4.789352417E-3,1.460161209E-1,1.632747163E-1
5.817268167E0,-6.093391776E-2,-5.550384521E-3,1.556124687E-1,1.672094182E-1
5.822242533E0,-6.791990995E-2,-2.994537354E-2,2.193770409E-1,2.315947444E-1
5.827247415E0,-5.601698160E-2,-1.161289215E-2,1.244978905E-1,1.370127229E-1
5.832221781E0,-2.775731683E-2,-1.935482025E-2,1.579360962E-1,1.615205503E-1
5.837226663E0,-1.388448477E-2,-4.824256897E-2,1.604528427E-1,1.681226907E-1
5.842201029E0,6.992846727E-3,8.154869080E-3,1.819124222E-1,1.822293367E-1
5.847175394E0,-6.441158056E-2,-2.559852600E-2,1.512870789E-1,1.664088834E-1
5.852149759E0,-2.429533005E-2,-4.490756989E-2,1.374416351E-1,1.466190846E-1
5.857124124E0,-2.702319622E-2,4.400253296E-3,8.594274521E-2,9.019850784E-2
5.862129007E0,-4.160630703E-2,-2.220535278E-2,1.246209145E-1,1.332461436E-1
5.867103372E0,-7.733491063E-2,-6.055831909E-3,1.040186882E-1,1.297584255E-1
5.872077738E0,-6.321981549E-2,-6.565093994E-3,1.874532700E-1,1.979357824E-1
5.877113138E0,-4.222083092E-2,-7.058143616E-3,1.356592178E-1,1.422527305E-1
5.882087503E0,-1.437646151E-2,-3.346824646E-2,1.929421425E-1,1.963503922E-1
5.887061868E0,-1.512143016E-2,-4.781723022E-2,1.294093132E-1,1.387873031E-1
5.892066751E0,7.734835148E-3,-3.015518188E-3,1.065559387E-1,1.068788525E-1
5.897041117E0,-1.210412383E-2,-1.521682739E-2,1.523790359E-1,1.536145574E-1
5.902045999E0,3.429773450E-2,-3.692626953E-3,1.671576500E-1,1.706799638E-1
5.907020365E0,-1.176330447E-2,-1.348686218E-2,1.204676628E-1,1.217896899E-1
5.911994730E0,-2.671906352E-2,-4.680538177E-2,1.119327545E-1,1.242320154E-1
5.916999613E0,-1.081323624E-2,-6.098556519E-2,1.105189323E-1,1.266909612E-1
5.921973978E0,2.151492238E-2,-3.253459930E-2,1.516356468E-1,1.565719050E-1
5.926948343E0,1.109465957E-2,-1.608085632E-2,1.358089447E-1,1.372069782E-1
5.931953226E0,-6.360530853E-3,-5.405807495E-2,1.437196732E-1,1.536817370E-1
5.936927591E0,-7.247149944E-3,-3.036308289E-2,1.232175827E-1,1.271102304E-1
5.941901956E0,-2.708199620E-2,-6.352043152E-2,1.005263329E-1,1.219582852E-1
5.946906839E0,4.298418760E-2,-2.554702759E-2,1.158399582E-1,1.261712603E-1
5.951881204E0,1.612216234E-3,-9.091377258E-3,9.330797195E-2,9.376369240E-2
5.956886087E0,2.440053225E-2,-1.165771484E-2,1.512188911E-1,1.536178418E-1
5.961860452E0,1.869735122E-2,-3.072547913E-2,1.567168236E-1,1.607911963E-1
5.966865335E0,-1.767084002E-2,-4.489421844E-2,1.126213074E-1,1.225206444E-1
5.971839700E0,5.222588778E-3,-2.585601807E-2,9.019279480E-2,9.397100264E-2
5.976814066E0,2.075290680E-2,-3.528404236E-2,1.624007225E-1,1.674802718E-1
5.981802439E0,3.849786520E-2,-3.281307220E-2,1.443290710E-1,1.529367977E-1
